MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,LIVE
3,FAIL
4,FAIL
5,FAIL
6,LIVE
7,LIVE
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,LIVE
13,LIVE
14,FAIL
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
79,LIVE
80,FAIL
81,LIVE
82,LIVE
83,LIVE
84,LIVE
85,LIVE
86,LIVE
87,LIVE
88,LIVE
89,LIVE
90,FAIL
91,LIVE
92,LIVE
93,FAIL
94,FAIL
95,LIVE
96,FAIL
97,LIVE
98,LIVE
99,LIVE
100,LIVE
101,LIVE
102,LIVE
103,LIVE
104,LIVE
105,LIVE
184,LIVE
185,FAIL
186,FAIL
187,LIVE
188,FAIL
217,LIVE
218,LIVE
219,LIVE
220,FAIL
221,FAIL
222,LIVE
223,FAIL
224,LIVE
225,FAIL
226,LIVE
227,FAIL
228,LIVE
229,LIVE
230,LIVE
231,LIVE
232,FAIL
233,LIVE
234,LIVE
235,LIVE
236,LIVE
237,LIVE
238,LIVE
239,LIVE
240,LIVE
241,LIVE
242,FAIL
243,LIVE
244,LIVE
245,LIVE
246,LIVE
247,FAIL
248,FAIL
249,LIVE
250,FAIL
251,LIVE
252,FAIL
253,LIVE
254,FAIL
255,LIVE
256,LIVE
257,LIVE
258,LIVE
259,FAIL
269,LIVE
270,LIVE
271,LIVE
272,LIVE
273,LIVE
274,LIVE
275,LIVE
276,LIVE
277,LIVE
278,LIVE
279,LIVE
280,LIVE
281,LIVE
282,LIVE
284,LIVE
285,FAIL
286,LIVE
