TestNo,MutantNo
207,57
207,138
207,140
207,149
207,154
207,158
207,160
207,161
207,205
207,209
207,211
207,216
207,237
207,255
207,273
278,57
278,138
278,140
278,149
278,154
278,158
278,160
278,161
278,205
278,209
278,211
278,216
278,237
278,255
278,273
344,57
344,138
344,140
344,149
344,154
344,158
344,160
344,161
344,205
344,209
344,211
344,216
344,237
344,255
344,273
465,57
465,99
465,100
465,101
465,103
465,138
465,140
465,149
465,154
465,158
465,160
465,161
465,205
465,209
465,211
465,216
465,237
465,239
465,242
465,255
465,273
527,57
527,124
527,128
527,138
527,140
527,149
527,154
527,158
527,160
527,161
527,205
527,209
527,211
527,216
527,237
527,255
527,273
581,57
581,124
581,128
581,138
581,140
581,149
581,154
581,158
581,160
581,161
581,205
581,209
581,211
581,216
581,237
581,255
581,273
591,57
591,138
591,140
591,149
591,154
591,158
591,160
591,161
591,205
591,209
591,211
591,216
591,237
591,255
591,273
694,57
694,138
694,140
694,149
694,154
694,158
694,160
694,161
694,205
694,209
694,211
694,216
694,237
694,255
694,273
792,57
792,91
792,92
792,93
792,97
792,138
792,140
792,149
792,154
792,158
792,160
792,161
792,162
792,205
792,207
792,209
792,211
792,216
792,237
792,255
792,273
801,57
801,138
801,140
801,149
801,154
801,158
801,160
801,161
801,205
801,209
801,211
801,216
801,237
801,255
801,273
803,57
803,138
803,140
803,149
803,154
803,158
803,160
803,161
803,205
803,209
803,211
803,216
803,237
803,255
803,273
806,57
806,99
806,100
806,101
806,103
806,134
806,136
806,138
806,140
806,143
806,144
806,145
806,146
806,149
806,150
806,151
806,152
806,153
806,154
806,155
806,157
806,158
806,160
806,161
806,165
806,166
806,167
806,169
806,171
806,205
806,209
806,211
806,216
806,220
806,222
806,237
806,239
806,242
806,255
806,273
807,57
807,138
807,140
807,149
807,154
807,158
807,160
807,161
807,205
807,209
807,211
807,216
807,237
807,255
807,273
813,57
813,99
813,100
813,101
813,103
813,134
813,136
813,138
813,140
813,143
813,144
813,145
813,146
813,149
813,150
813,151
813,152
813,153
813,154
813,155
813,157
813,158
813,160
813,161
813,165
813,166
813,167
813,169
813,171
813,205
813,209
813,211
813,216
813,220
813,222
813,237
813,239
813,242
813,255
813,273
815,57
815,134
815,136
815,137
815,138
815,139
815,140
815,143
815,144
815,145
815,146
815,149
815,150
815,151
815,152
815,153
815,154
815,155
815,157
815,158
815,160
815,161
815,162
815,165
815,166
815,167
815,169
815,171
815,205
815,209
815,211
815,216
815,220
815,222
815,230
815,231
815,232
815,234
815,236
815,237
815,238
815,239
815,240
815,241
815,242
815,243
815,244
815,248
815,249
815,250
815,252
815,254
815,255
815,256
815,257
815,258
815,259
815,260
815,261
815,262
815,272
815,273
820,57
820,138
820,140
820,149
820,154
820,158
820,160
820,161
820,205
820,209
820,211
820,216
820,237
820,255
820,273
821,57
821,138
821,140
821,149
821,154
821,158
821,160
821,161
821,205
821,209
821,211
821,216
821,237
821,255
821,273
822,57
822,138
822,140
822,149
822,154
822,158
822,160
822,161
822,205
822,209
822,211
822,216
822,237
822,255
822,273
823,57
823,138
823,140
823,149
823,154
823,158
823,160
823,161
823,205
823,209
823,211
823,216
823,237
823,255
823,273
824,57
824,138
824,140
824,149
824,154
824,158
824,160
824,161
824,205
824,209
824,211
824,216
824,237
824,255
824,273
826,57
826,138
826,140
826,149
826,154
826,158
826,160
826,161
826,205
826,209
826,211
826,216
826,237
826,255
826,273
827,57
827,124
827,128
827,138
827,140
827,149
827,154
827,158
827,160
827,161
827,205
827,209
827,211
827,216
827,237
827,255
827,273
829,57
829,138
829,140
829,149
829,154
829,158
829,160
829,161
829,205
829,209
829,211
829,216
829,237
829,255
829,273
830,57
830,124
830,128
830,138
830,140
830,149
830,154
830,158
830,160
830,161
830,205
830,209
830,211
830,216
830,237
830,255
830,273
835,53
835,54
835,56
835,57
835,60
835,61
835,62
835,63
835,66
835,67
835,68
835,70
835,74
835,75
835,76
835,77
835,79
835,81
835,105
835,107
835,138
835,140
835,149
835,154
835,158
835,160
835,161
835,205
835,209
835,211
835,216
835,237
835,255
835,273
837,57
837,124
837,128
837,138
837,140
837,149
837,154
837,158
837,160
837,161
837,205
837,209
837,211
837,216
837,237
837,255
837,273
839,57
839,138
839,140
839,149
839,154
839,158
839,160
839,161
839,205
839,209
839,211
839,216
839,237
839,255
839,273
842,57
842,138
842,140
842,149
842,154
842,158
842,160
842,161
842,205
842,209
842,211
842,216
842,237
842,255
842,273
844,57
844,124
844,128
844,138
844,140
844,149
844,154
844,158
844,160
844,161
844,205
844,209
844,211
844,216
844,237
844,255
844,273
848,57
848,138
848,140
848,149
848,154
848,158
848,160
848,161
848,205
848,209
848,211
848,216
848,237
848,255
848,273
849,57
849,138
849,140
849,149
849,154
849,158
849,160
849,161
849,205
849,209
849,211
849,216
849,237
849,255
849,273
857,57
857,138
857,140
857,149
857,154
857,158
857,160
857,161
857,205
857,209
857,211
857,216
857,237
857,255
857,273
861,57
861,138
861,140
861,149
