TestNo,MutantNo
1,122
1,123
2,4
2,5
2,8
2,122
2,124
2,126
2,127
2,139
2,140
2,141
2,142
2,144
2,146
2,148
2,198
2,199
2,200
2,204
2,215
2,219
2,222
2,223
2,225
2,227
2,228
2,261
2,262
2,265
2,863
4,4
4,5
4,122
4,124
4,126
4,127
4,139
4,140
4,141
4,142
4,144
4,146
4,268
4,270
4,275
4,280
4,282
4,283
4,284
4,287
4,289
4,290
4,291
4,292
4,293
4,295
4,296
4,297
4,337
4,338
4,339
4,340
4,341
4,342
4,343
4,344
4,345
4,346
4,347
4,348
4,349
4,350
4,351
4,352
4,353
4,357
4,358
4,359
4,360
4,361
4,362
4,363
4,364
4,365
4,366
4,367
4,368
4,824
4,825
4,826
4,827
4,828
4,856
4,857
4,858
4,859
4,860
4,863
4,864
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,122
5,123
5,124
5,125
5,126
5,127
5,128
5,129
5,138
5,139
5,140
5,141
5,142
5,143
5,144
5,145
5,146
5,147
5,148
5,149
5,150
5,195
5,196
5,197
5,198
5,199
5,200
5,201
5,202
5,203
5,204
5,208
5,209
5,210
5,211
5,212
5,215
5,280
5,281
5,282
5,283
5,284
5,285
5,287
5,288
5,289
5,290
5,291
5,292
5,293
5,294
5,295
5,296
5,297
5,298
5,299
5,300
5,301
5,302
5,303
5,304
5,327
5,328
5,329
5,331
5,332
5,333
5,334
5,335
5,357
5,358
5,359
5,360
5,361
5,362
5,363
5,364
5,365
5,366
5,367
5,368
5,824
5,825
5,826
5,827
5,828
5,859
5,860
5,863
5,864
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,28
6,29
6,280
6,281
6,282
6,283
6,284
6,285
6,286
6,289
6,290
6,291
6,292
6,293
6,294
6,295
6,296
6,297
6,336
6,337
6,338
6,339
6,340
6,341
6,342
6,343
6,344
6,345
6,346
6,347
6,348
6,349
6,350
6,351
6,352
6,353
6,354
6,355
6,356
6,357
6,358
6,359
6,360
6,361
6,362
6,363
6,364
6,365
6,366
6,367
6,368
6,824
6,825
6,826
6,827
6,828
6,829
6,830
6,831
6,832
6,833
6,834
6,835
6,836
6,837
6,838
6,839
6,840
6,848
6,849
6,850
6,851
6,852
6,853
6,854
6,855
6,856
6,857
6,859
6,860
6,863
6,864
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,400
7,401
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,108
8,109
8,110
8,122
8,123
8,124
8,125
8,126
8,127
8,128
8,129
8,138
8,139
8,140
8,141
8,142
8,143
8,144
8,145
8,146
8,147
8,148
8,149
8,150
8,195
8,196
8,197
8,198
8,199
8,200
8,201
8,202
8,203
8,204
8,208
8,209
8,210
8,211
8,218
8,360
8,361
8,362
8,363
8,364
8,365
8,366
8,367
8,368
8,461
8,462
8,463
8,464
8,465
8,466
8,467
8,468
8,469
8,470
8,471
8,472
8,473
8,474
8,824
8,825
8,826
8,827
8,828
8,829
8,830
8,831
8,832
8,833
8,834
8,835
8,836
8,837
8,838
8,839
8,840
8,848
8,849
8,850
8,851
8,852
8,853
8,854
8,855
8,856
8,857
8,859
8,860
8,863
8,864
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,506
9,507
9,508
9,509
9,510
9,511
9,512
9,513
9,514
9,515
9,516
9,517
9,518
9,519
9,520
9,521
9,522
9,523
9,524
9,525
9,526
9,527
9,528
9,529
9,530
9,531
9,532
9,533
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,543
10,544
10,545
11,1
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,108
11,109
11,110
11,120
11,121
11,122
11,123
11,124
11,125
11,126
11,127
11,128
11,129
11,130
11,131
11,138
11,139
11,140
11,141
11,142
11,143
11,144
11,145
11,146
11,147
11,148
11,149
11,150
11,195
11,196
11,197
11,198
11,199
11,200
11,201
11,202
11,203
11,204
11,208
11,209
11,210
11,211
11,212
11,218
11,360
11,361
11,362
11,363
11,364
11,365
11,366
11,367
11,368
11,447
11,448
11,449
11,450
11,451
11,452
11,453
11,454
11,455
11,456
11,457
11,458
11,459
11,460
11,506
11,507
11,508
11,509
11,510
11,511
11,512
11,513
11,514
11,515
11,516
11,517
11,518
11,519
11,520
11,521
11,522
11,523
11,524
11,525
11,526
11,527
11,528
11,529
11,530
11,531
11,532
11,533
11,534
11,535
11,536
11,537
11,538
11,539
11,540
11,541
11,543
11,544
11,545
11,546
11,547
11,548
11,549
11,550
11,551
11,552
