MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,FAIL
153,FAIL
154,FAIL
155,FAIL
156,FAIL
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,LIVE
162,LIVE
163,LIVE
164,LIVE
165,FAIL
166,FAIL
197,FAIL
198,FAIL
199,LIVE
200,LIVE
201,FAIL
202,FAIL
203,LIVE
204,FAIL
205,FAIL
206,LIVE
207,LIVE
208,FAIL
209,FAIL
210,FAIL
211,FAIL
213,LIVE
214,LIVE
215,LIVE
216,LIVE
217,FAIL
218,LIVE
219,FAIL
221,FAIL
222,LIVE
223,FAIL
224,FAIL
225,FAIL
226,LIVE
227,FAIL
228,FAIL
229,FAIL
230,FAIL
231,FAIL
232,FAIL
233,LIVE
