TestNo,MutantNo
1,127
1,154
2,154
3,29
4,154
6,55
7,4
8,11
8,150
9,44
10,153
11,121
11,129
11,130
11,131
11,132
11,153
12,121
12,120
12,129
12,130
12,131
12,132
12,133
12,134
12,153
13,56
13,154
14,125
14,126
14,153
15,92
15,93
15,125
15,126
15,153
16,86
16,154
17,86
17,87
17,153
18,88
18,89
18,153
19,120
19,121
19,128
19,129
19,130
19,131
19,132
19,133
19,134
19,153
20,120
20,128
20,129
20,130
20,131
20,132
20,133
20,134
20,154
21,125
21,154
22,45
22,46
22,47
22,48
22,49
22,50
22,51
22,52
22,128
22,129
22,130
22,131
22,132
22,133
22,134
22,154
23,45
23,46
23,47
23,48
23,49
23,50
23,51
23,52
23,53
23,54
23,55
23,128
23,129
23,130
23,131
23,132
23,133
23,134
23,153
24,45
24,46
24,47
24,48
24,49
24,50
24,51
24,52
24,53
24,54
24,55
24,128
24,129
24,130
24,131
24,132
24,133
24,134
24,153
25,45
25,46
25,47
25,48
25,49
25,50
25,51
25,52
25,53
25,54
25,128
25,129
25,130
25,131
25,132
25,133
25,134
25,153
25,154
26,88
26,154
27,45
27,46
27,47
27,48
27,49
27,50
27,51
27,52
27,128
27,129
27,130
27,131
27,132
27,133
27,134
27,154
28,9
28,149
29,120
29,121
29,128
29,129
29,130
29,131
29,132
29,133
29,134
29,153
30,86
30,154
31,88
31,154
32,86
32,154
33,125
33,154
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,53
34,128
34,129
34,130
34,131
34,132
34,133
34,134
34,153
34,154
35,125
35,126
35,127
35,153
36,33
37,9
37,151
38,35
38,36
38,37
38,38
38,39
38,40
38,41
38,42
38,43
38,44
38,153
39,56
39,57
39,58
39,59
39,60
39,61
39,62
39,63
39,64
39,120
39,121
39,128
39,129
39,130
39,131
39,132
39,133
39,134
39,153
40,86
40,154
41,125
41,154
42,88
42,154
43,92
43,93
43,94
43,95
43,125
43,126
43,135
43,136
43,137
43,138
43,139
43,140
43,141
43,142
43,143
43,144
43,145
43,146
43,147
43,148
43,153
44,28
44,154
45,76
46,12
46,13
46,150
47,85
48,35
48,36
48,37
48,38
48,39
48,40
48,41
48,42
48,154
49,56
49,57
49,58
49,59
49,60
49,61
49,62
49,63
49,64
49,153
50,75
51,84
52,7
52,8
53,94
53,95
53,135
53,136
53,137
53,138
53,139
53,140
53,141
53,142
53,143
53,144
53,145
53,146
53,147
53,148
53,153
54,86
54,87
54,153
55,45
55,46
55,47
55,48
55,49
55,50
55,51
55,52
55,128
55,129
55,130
55,131
55,132
55,133
55,134
55,154
56,73
57,99
57,100
57,101
57,102
57,103
57,104
57,105
57,106
57,107
57,108
57,109
57,110
57,111
57,112
57,113
57,114
58,96
58,97
58,98
58,125
58,126
58,153
59,45
59,46
59,47
59,48
59,49
59,50
59,51
59,52
59,53
59,54
59,55
59,128
59,129
59,130
59,131
59,132
59,133
59,134
59,153
60,66
61,9
61,150
62,120
62,121
62,128
62,129
62,130
62,131
62,132
62,133
62,134
62,153
63,120
63,121
63,128
63,129
63,130
63,131
63,132
63,133
63,134
63,153
64,26
64,125
64,126
64,153
64,154
65,120
65,121
65,128
65,129
65,130
65,131
65,132
65,133
65,134
65,153
66,125
66,154
67,12
67,13
67,150
68,12
68,13
68,150
69,120
69,121
69,128
69,129
69,130
69,131
69,132
69,133
69,134
69,153
70,127
70,153
71,125
71,126
71,153
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,63
72,64
72,153
73,45
73,46
73,47
73,48
73,49
73,50
73,51
73,52
73,53
73,54
73,55
73,128
73,129
73,130
73,131
73,132
73,133
73,134
73,153
74,56
74,154
75,120
75,121
75,128
75,129
75,130
75,131
75,132
75,133
75,134
76,12
76,13
76,150
77,90
77,91
77,153
78,9
78,150
79,12
79,13
79,150
80,90
80,91
80,153
81,45
81,46
81,47
81,48
81,49
81,50
81,51
81,52
81,53
81,54
81,55
81,96
81,97
81,98
81,128
81,129
81,130
81,131
81,132
81,133
81,134
81,153
82,88
82,154
83,45
83,46
83,47
83,48
83,49
83,50
83,51
83,52
83,128
83,129
83,130
83,131
83,132
83,133
83,134
83,154
84,88
84,89
84,123
84,124
84,153
85,45
85,46
85,47
85,48
85,49
85,50
85,51
85,52
85,128
85,129
85,130
85,131
85,132
85,133
85,134
85,154
86,14
86,15
86,16
86,17
86,18
86,19
86,20
86,21
86,22
86,23
86,24
86,153
87,80
88,125
88,154
89,82
90,30
91,45
91,46
91,47
91,48
91,49
91,50
91,51
91,52
91,53
91,54
91,55
91,128
91,129
91,130
91,131
91,132
91,133
91,134
91,153
92,56
92,154
93,45
93,46
93,47
93,48
93,49
93,50
93,51
93,52
93,128
93,129
93,130
93,131
93,132
93,133
93,134
93,154
94,56
94,154
95,125
95,126
95,153
96,35
96,36
96,37
96,38
96,39
96,40
96,41
96,42
96,43
96,154
97,12
97,13
97,149
98,35
98,36
98,37
98,38
98,39
98,40
98,41
98,42
98,43
98,44
98,152
99,45
99,46
99,47
99,48
99,49
99,50
99,51
99,52
99,128
99,129
99,130
99,131
99,132
99,133
99,134
99,154
100,75
101,45
101,46
101,47
101,48
101,49
101,50
101,51
101,52
101,128
101,129
101,130
101,131
101,132
101,133
101,134
101,154
102,86
102,87
102,125
102,126
102,153
103,120
103,121
103,128
103,129
103,130
103,131
103,132
103,133
103,134
103,153
104,45
104,46
104,47
104,48
104,49
104,50
104,51
104,52
104,53
104,128
104,129
104,130
104,131
104,132
104,133
104,134
104,153
104,154
105,127
105,154
106,45
106,46
106,47
106,48
106,49
106,50
106,51
106,52
106,128
106,129
106,130
106,131
106,132
106,133
106,134
106,154
107,125
107,126
107,153
108,125
108,126
108,153
109,125
109,154
110,45
110,46
110,47
110,48
110,49
110,50
110,51
110,52
110,128
110,129
110,130
110,131
110,132
110,133
110,134
110,154
111,5
111,6
112,12
112,13
112,150
113,120
113,128
113,129
113,130
113,131
113,132
113,133
113,134
113,154
114,45
114,46
114,47
114,48
114,49
114,50
114,51
114,52
114,128
114,129
114,130
114,131
114,132
114,133
114,134
114,154
115,56
115,154
116,14
116,15
116,16
116,17
116,18
116,19
116,20
116,21
117,12
117,13
117,26
117,150
117,153
118,125
118,154
119,25
119,153
120,125
120,154
121,9
121,150
122,99
122,100
122,101
122,102
122,103
122,104
122,105
122,106
122,107
122,108
122,109
122,110
122,111
122,112
122,113
123,9
123,150
124,125
124,154
125,90
125,91
125,125
125,126
125,153
126,35
126,36
126,37
126,38
126,39
126,40
126,41
126,42
126,154
127,12
127,13
127,150
128,56
128,57
128,58
128,59
128,60
128,61
128,62
128,63
128,64
128,153
129,28
129,29
129,125
129,126
129,153
130,45
130,46
130,47
130,48
130,49
130,50
130,51
130,52
130,53
130,54
130,55
130,128
130,129
130,130
130,131
130,132
130,133
130,134
130,153
131,45
131,46
131,47
131,48
131,49
131,50
131,51
131,52
131,53
131,54
131,55
131,128
131,129
131,130
131,131
131,132
131,133
131,134
131,153
132,35
132,36
132,37
132,38
132,39
132,40
132,41
132,42
132,43
132,44
132,127
132,153
133,45
133,46
133,47
133,48
133,49
133,50
133,51
133,52
133,128
133,129
133,130
133,131
133,132
133,133
133,134
133,154
134,70
135,94
135,135
135,136
135,137
135,138
135,139
135,140
135,141
135,142
135,143
135,144
135,145
135,146
135,147
135,148
136,25
136,154
137,86
137,87
137,153
138,35
138,36
138,37
138,38
138,39
138,40
138,41
138,42
138,43
138,44
138,127
138,153
139,125
139,126
139,153
140,116
140,117
140,118
141,35
141,36
141,37
141,38
141,39
141,40
141,41
141,42
141,154
142,45
142,46
142,47
142,48
142,49
142,50
142,51
142,52
142,128
142,129
142,130
142,131
142,132
142,133
142,134
142,154
143,27
144,127
144,154
145,90
145,91
145,153
146,1
147,122
148,45
148,46
148,47
148,48
148,49
148,50
148,51
148,52
148,128
148,129
148,130
148,131
148,132
148,133
148,134
148,154
149,45
149,46
149,47
149,48
149,49
149,50
149,51
149,52
149,53
149,54
149,55
149,128
149,129
149,130
149,131
149,132
149,133
149,134
149,153
150,56
150,154
