TestNo,MutantNo
1,167
1,169
2,15
3,13
4,151
5,355
5,357
5,360
5,364
5,365
5,368
5,370
5,371
5,372
5,373
5,375
5,376
5,377
5,378
5,380
5,382
5,401
5,403
5,404
5,405
5,408
5,409
5,410
6,422
6,423
6,426
6,427
6,428
7,1124
7,1126
7,1143
7,1149
7,1150
7,1151
7,1152
8,1124
8,1126
9,152
9,155
11,17
11,18
11,31
12,418
12,420
12,421
12,424
12,425
12,427
12,428
12,431
12,435
12,436
13,1282
13,1281
13,1284
13,1285
13,1286
13,1287
13,1288
13,1289
13,1290
13,1291
13,1292
13,1293
13,1294
13,1295
13,1296
13,1297
13,1298
13,1299
13,1300
13,1301
13,1302
13,1303
13,1304
13,1305
13,1306
13,1307
13,1308
13,1309
13,1310
13,1311
13,1312
13,1313
13,1314
13,1315
13,1316
13,1317
13,1318
13,1319
13,1320
13,1321
13,1322
13,1323
13,1324
13,1325
13,1326
13,1327
13,1328
13,1329
13,1330
13,1331
13,1332
13,1333
13,1334
13,1335
13,1336
13,1338
13,1339
13,1340
13,1341
13,1342
13,1343
13,1344
13,1345
13,1346
13,1347
13,1348
13,1349
13,1350
13,1351
14,16
14,17
14,18
14,19
14,31
14,32
15,384
15,385
15,386
15,387
15,388
15,389
15,390
15,391
15,392
15,393
15,394
15,395
15,396
15,397
15,398
15,399
15,400
16,1281
16,1282
16,1283
16,1284
16,1285
16,1286
16,1287
16,1288
16,1289
16,1290
16,1291
16,1292
16,1293
16,1294
16,1295
16,1296
16,1297
16,1352
17,384
17,385
17,386
17,394
17,395
17,396
17,397
17,398
17,399
17,400
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,80
18,81
18,82
18,83
18,84
18,85
18,86
18,87
18,88
18,89
18,90
18,91
18,92
18,93
18,94
18,95
18,96
18,97
18,120
18,932
18,933
18,934
18,935
18,936
18,937
18,938
18,939
18,947
18,948
18,949
18,950
18,951
18,952
18,953
19,15
20,1112
20,1113
21,14
22,384
22,385
22,386
22,387
22,388
22,389
22,390
22,391
22,392
22,393
22,394
22,395
22,396
22,397
22,398
22,399
22,400
23,1112
23,1113
23,1114
23,1115
23,1116
23,1117
23,1120
23,1121
26,1112
26,1113
26,1114
26,1115
26,1118
26,1119
26,1120
26,1121
27,384
27,385
27,386
27,387
27,388
27,389
27,390
27,391
27,392
27,393
27,394
27,395
27,396
27,397
27,398
27,399
27,400
28,1123
28,1124
28,1125
28,1126
28,1127
28,1128
28,1129
28,1130
28,1131
28,1132
29,11
29,907
29,908
29,909
30,8
30,9
30,10
30,301
30,302
30,303
30,304
30,305
30,306
30,307
30,346
30,347
30,348
30,349
30,352
30,353
30,354
30,358
30,359
30,360
30,361
30,362
30,363
30,364
30,365
30,366
30,367
30,368
30,369
30,370
30,371
30,401
30,402
30,403
30,404
30,405
30,406
30,407
30,408
30,409
30,410
31,274
31,275
31,276
31,277
31,278
31,279
31,280
31,281
31,282
31,283
31,284
31,285
31,286
31,287
32,23
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,80
32,81
32,82
32,83
32,84
32,85
32,86
32,87
32,88
32,89
32,90
32,91
32,92
32,93
32,94
32,95
32,96
32,97
32,120
32,121
32,122
32,123
32,124
32,932
32,933
32,934
32,935
32,936
32,937
32,938
32,939
32,947
32,948
32,949
32,950
32,951
32,952
32,953
33,1
33,2
33,3
33,4
33,301
33,302
33,303
33,304
33,305
33,306
33,307
33,346
33,347
33,348
33,349
33,352
33,353
33,354
33,355
33,356
33,357
33,358
33,359
33,360
33,361
33,362
33,363
33,364
33,365
33,366
33,367
33,368
33,369
33,370
33,371
33,401
33,402
33,403
33,404
33,405
33,406
33,407
33,408
33,409
33,410
34,20
34,21
34,22
34,921
34,922
34,923
35,401
35,402
35,403
35,404
35,405
35,406
35,407
35,408
35,409
35,410
