MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
29,LIVE
30,FAIL
31,LIVE
32,FAIL
33,FAIL
34,LIVE
35,FAIL
36,LIVE
37,FAIL
39,LIVE
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,LIVE
45,FAIL
46,LIVE
47,FAIL
49,FAIL
50,FAIL
66,LIVE
67,LIVE
68,LIVE
88,FAIL
89,FAIL
90,FAIL
91,LIVE
92,LIVE
93,LIVE
94,FAIL
95,LIVE
96,FAIL
97,FAIL
98,LIVE
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,FAIL
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,LIVE
115,LIVE
116,LIVE
117,LIVE
118,FAIL
119,LIVE
127,FAIL
128,FAIL
129,LIVE
130,FAIL
131,FAIL
132,FAIL
133,FAIL
134,FAIL
135,FAIL
136,LIVE
137,LIVE
138,LIVE
139,LIVE
140,LIVE
141,LIVE
142,LIVE
143,LIVE
144,LIVE
145,LIVE
146,LIVE
147,LIVE
148,LIVE
149,FAIL
150,LIVE
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,LIVE
163,FAIL
164,LIVE
165,FAIL
166,LIVE
167,FAIL
168,LIVE
169,LIVE
170,LIVE
171,LIVE
172,LIVE
173,LIVE
174,FAIL
213,FAIL
214,FAIL
215,FAIL
216,FAIL
217,LIVE
218,FAIL
219,LIVE
220,FAIL
221,LIVE
222,FAIL
223,FAIL
224,LIVE
225,FAIL
226,LIVE
227,FAIL
229,FAIL
230,FAIL
231,LIVE
283,FAIL
284,FAIL
285,LIVE
286,FAIL
287,LIVE
288,LIVE
289,LIVE
290,LIVE
291,LIVE
292,LIVE
293,LIVE
294,LIVE
295,LIVE
296,FAIL
320,LIVE
321,LIVE
322,LIVE
324,LIVE
325,LIVE
326,LIVE
327,LIVE
328,LIVE
329,LIVE
330,LIVE
331,LIVE
332,LIVE
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,LIVE
347,LIVE
348,LIVE
349,FAIL
373,LIVE
374,LIVE
375,LIVE
376,LIVE
377,FAIL
378,LIVE
379,FAIL
380,FAIL
381,LIVE
382,FAIL
383,LIVE
384,FAIL
385,LIVE
386,FAIL
387,LIVE
388,LIVE
389,FAIL
390,FAIL
391,FAIL
