TestNo,MutantNo
4,4
4,6
4,8
4,10
4,12
4,14
4,16
4,18
4,31
4,33
4,35
4,314
4,316
544,4
544,6
544,8
544,10
544,12
544,14
544,16
544,18
546,4
546,6
546,8
546,10
546,12
546,14
546,16
546,18
552,4
552,6
552,8
552,10
552,12
552,14
552,16
552,18
554,4
554,6
554,8
554,10
554,12
554,14
554,16
554,18
555,4
555,6
555,8
555,10
555,12
555,14
555,16
555,18
557,4
557,6
557,8
557,10
557,12
557,14
557,16
557,18
559,4
559,6
559,8
559,10
559,12
559,14
559,16
559,18
560,4
560,6
560,8
560,10
560,12
560,14
560,16
560,18
561,4
561,6
561,8
561,10
561,12
561,14
561,16
561,18
565,4
565,6
565,8
565,10
565,12
565,14
565,16
565,18
567,4
567,6
567,8
567,10
567,12
567,14
567,16
567,18
580,4
580,6
580,8
580,10
580,12
580,14
580,16
580,18
580,31
580,33
580,35
580,56
580,354
580,355
581,4
581,6
581,8
581,10
581,12
581,14
581,16
581,18
581,31
581,33
581,35
581,228
581,229
582,4
582,6
582,8
582,10
582,12
582,14
582,16
582,18
582,31
582,33
582,35
584,4
584,6
584,8
584,10
584,12
584,14
584,16
584,18
584,19
584,20
584,31
584,33
584,35
584,93
597,4
597,6
597,8
597,10
597,12
597,14
597,16
597,18
597,31
597,33
597,35
597,51
600,4
600,6
600,8
600,10
600,12
600,14
600,16
600,18
600,31
600,33
600,35
600,92
602,4
602,6
602,8
602,10
602,12
602,14
602,16
602,18
602,31
602,33
602,35
603,4
603,6
603,8
603,10
603,12
603,14
603,16
603,18
603,31
603,33
603,35
603,53
603,92
606,4
606,6
606,8
606,10
606,12
606,14
606,16
606,18
606,31
606,33
606,35
611,4
611,6
611,8
611,10
611,12
611,14
611,16
611,18
611,31
611,33
611,35
612,4
612,6
612,8
612,10
612,12
612,14
612,16
612,18
615,4
615,6
615,8
615,10
615,12
615,14
615,16
615,18
615,31
615,33
615,35
617,4
617,6
617,8
617,10
617,12
617,14
617,16
617,18
617,31
617,33
617,35
618,4
618,6
618,8
618,10
618,12
618,14
618,16
618,18
618,31
618,33
618,35
618,57
618,93
621,4
621,6
621,8
621,10
621,12
621,14
621,16
621,18
621,31
621,33
621,35
621,51
621,354
621,356
623,4
623,6
623,8
623,10
623,12
623,14
623,16
623,18
623,31
623,33
623,35
623,55
623,66
623,93
626,4
626,6
626,8
626,10
626,12
626,14
626,16
626,18
626,31
626,33
626,35
626,47
630,4
630,6
630,8
630,10
630,12
630,14
630,16
630,18
630,31
630,33
630,35
630,44
631,4
631,6
631,8
631,10
631,12
631,14
631,16
631,18
631,31
631,33
631,35
633,4
633,6
633,8
633,10
633,12
633,14
633,16
633,18
633,31
633,33
633,35
633,46
634,4
634,6
634,8
634,10
634,12
634,14
634,16
634,18
634,31
634,33
634,35
634,66
634,93
636,4
636,6
636,8
636,10
636,12
636,14
636,16
636,18
636,31
636,33
636,35
636,66
638,4
638,6
638,8
638,10
638,12
638,14
638,16
638,18
638,31
638,33
638,35
638,53
638,92
643,4
643,6
643,8
643,10
643,12
643,14
643,16
643,18
644,4
644,6
644,8
644,10
644,12
644,14
644,16
644,18
644,31
644,33
644,35
647,4
647,6
647,8
647,10
647,12
647,14
647,16
647,18
647,31
647,33
647,35
647,44
648,4
648,6
648,8
648,10
648,12
648,14
648,16
648,18
648,31
648,33
648,35
648,92
656,4
656,6
656,8
656,10
656,12
656,14
656,16
656,18
656,31
656,33
656,35
656,56
657,4
657,6
657,8
657,10
657,12
657,14
657,16
657,18
657,31
657,33
657,35
657,92
660,4
660,6
660,8
660,10
660,12
660,14
660,16
660,18
660,31
660,33
660,35
661,4
661,6
661,8
661,10
661,12
661,14
661,16
661,18
661,31
661,33
661,35
663,4
663,6
663,8
663,10
663,12
663,14
663,16
663,18
663,31
663,33
663,35
664,4
664,6
664,8
664,10
664,12
664,14
664,16
664,18
664,31
664,33
664,35
665,4
665,6
665,8
665,10
665,12
665,14
665,16
665,18
665,21
665,22
665,31
665,33
665,35
666,4
666,6
666,8
666,10
666,12
666,14
666,16
666,18
666,31
666,33
666,35
666,40
668,4
668,6
668,8
668,10
668,12
668,14
668,16
668,18
668,31
668,33
668,35
668,37
668,38
668,67
668,68
669,4
669,6
669,8
669,10
669,12
669,14
669,16
669,18
669,31
669,33
669,35
669,60
669,1661
669,1663
669,1671
669,1673
671,4
671,6
671,8
671,10
671,12
671,14
671,16
671,18
671,31
671,33
671,35
671,56
671,366
671,368
676,4
676,6
676,8
676,10
676,12
676,14
676,16
676,18
676,31
676,33
676,35
676,92
678,4
678,6
678,8
678,10
678,12
678,14
678,16
678,18
678,28
678,29
678,31
678,33
678,35
678,51
679,4
679,6
679,8
679,10
679,12
679,14
679,16
679,18
679,28
679,31
679,33
679,35
684,4
684,6
684,8
684,10
684,12
684,14
684,16
684,18
684,31
684,33
684,35
684,53
684,92
686,4
686,6
686,8
686,10
686,12
686,14
686,16
686,18
686,31
686,33
686,35
686,44
690,4
690,6
690,8
690,10
690,12
690,14
690,16
690,18
690,31
690,33
690,35
690,56
691,4
691,6
691,8
691,10
691,12
691,14
691,16
691,18
691,31
691,33
691,35
691,40
691,51
691,354
691,356
692,4
692,6
692,8
692,10
692,12
692,14
692,16
692,18
692,31
692,33
692,35
692,51
692,56
692,58
692,354
692,356
694,4
694,6
694,8
694,10
694,12
694,14
694,16
694,18
694,21
694,22
694,31
694,33
694,35
695,4
695,6
695,8
695,10
695,12
695,14
695,16
695,18
695,21
695,22
695,31
695,33
695,35
695,44
702,4
702,6
702,8
702,10
702,12
702,14
702,16
702,18
702,31
702,33
702,35
702,92
703,4
703,6
703,8
703,10
703,12
703,14
703,16
703,18
703,31
703,33
703,35
703,56
703,366
703,368
704,4
704,6
704,8
704,10
704,12
704,14
704,16
704,18
707,4
707,6
707,8
707,10
707,12
707,14
707,16
707,18
707,31
707,33
707,35
707,51
707,354
707,356
709,4
709,6
709,8
709,10
709,12
709,14
709,16
709,18
709,31
709,33
709,35
709,56
710,4
710,6
710,8
710,10
710,12
710,14
710,16
710,18
710,31
710,33
710,35
710,56
710,59
712,4
712,6
712,8
712,10
712,12
712,14
712,16
712,18
712,31
712,33
712,35
712,52
715,4
715,6
715,8
715,10
715,12
715,14
715,16
715,18
715,31
715,33
715,35
715,44
715,366
715,368
718,4
718,6
718,8
718,10
718,12
718,14
718,16
718,18
718,31
718,33
718,35
718,53
718,92
719,4
719,6
719,8
719,10
719,12
719,14
719,16
719,18
719,31
719,33
719,35
719,51
719,354
719,356
720,4
720,6
720,8
720,10
720,12
720,14
720,16
720,18
720,31
720,33
720,35
722,4
722,6
722,8
722,10
722,12
722,14
722,16
722,18
722,31
722,33
722,35
722,56
723,4
723,6
723,8
723,10
723,12
723,14
723,16
723,18
723,31
723,33
723,35
723,56
723,154
726,4
726,6
726,8
726,10
726,12
726,14
726,16
726,18
726,31
726,33
726,35
726,249
726,251
728,4
728,6
728,8
728,10
728,12
728,14
728,16
728,18
728,31
728,33
728,35
728,48
728,49
729,4
729,6
729,8
729,10
729,12
729,14
729,16
729,18
729,31
729,33
729,35
731,4
731,6
731,8
731,10
731,12
731,14
731,16
731,18
731,31
731,33
731,35
731,56
731,366
731,368
732,4
732,6
732,8
732,10
732,12
732,14
732,16
732,18
732,31
732,33
732,35
732,40
732,51
732,1661
732,1663
732,1671
732,1673
733,4
733,6
733,8
733,10
733,12
733,14
733,16
733,18
733,31
733,33
733,35
733,56
734,4
734,6
734,8
