MutantNo,[FAIL | TIME | EXC | LIVE]
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,FAIL
60,FAIL
61,LIVE
62,LIVE
63,LIVE
64,LIVE
65,LIVE
66,LIVE
67,LIVE
68,LIVE
69,LIVE
70,LIVE
71,LIVE
72,LIVE
73,LIVE
74,LIVE
93,LIVE
94,FAIL
95,LIVE
96,FAIL
97,FAIL
98,LIVE
99,FAIL
100,LIVE
101,FAIL
107,LIVE
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,LIVE
115,LIVE
116,LIVE
117,LIVE
118,LIVE
119,LIVE
120,LIVE
127,LIVE
141,LIVE
244,FAIL
245,FAIL
252,FAIL
257,FAIL
258,LIVE
259,FAIL
260,FAIL
261,LIVE
262,FAIL
263,LIVE
264,FAIL
265,FAIL
266,LIVE
267,FAIL
268,LIVE
269,FAIL
275,FAIL
276,FAIL
290,LIVE
302,LIVE
303,LIVE
304,FAIL
305,FAIL
306,LIVE
307,FAIL
308,LIVE
309,FAIL
310,FAIL
311,LIVE
312,FAIL
313,LIVE
314,FAIL
327,FAIL
340,FAIL
341,LIVE
342,FAIL
343,LIVE
344,FAIL
345,FAIL
346,LIVE
347,FAIL
348,LIVE
349,FAIL
370,LIVE
371,LIVE
372,LIVE
373,LIVE
374,LIVE
375,LIVE
383,FAIL
422,FAIL
423,FAIL
424,FAIL
425,FAIL
426,FAIL
427,FAIL
428,FAIL
429,FAIL
430,FAIL
432,FAIL
443,FAIL
444,FAIL
445,FAIL
446,FAIL
447,FAIL
448,FAIL
449,FAIL
450,FAIL
451,FAIL
452,FAIL
453,FAIL
472,LIVE
473,LIVE
474,LIVE
475,LIVE
476,LIVE
477,LIVE
478,LIVE
479,LIVE
480,LIVE
481,LIVE
482,LIVE
483,LIVE
484,LIVE
485,LIVE
486,LIVE
487,LIVE
488,LIVE
489,LIVE
490,LIVE
491,LIVE
492,LIVE
493,FAIL
494,LIVE
495,LIVE
496,FAIL
497,LIVE
515,FAIL
516,FAIL
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,FAIL
522,FAIL
523,FAIL
524,FAIL
525,FAIL
526,FAIL
528,FAIL
529,FAIL
530,FAIL
531,FAIL
532,FAIL
533,FAIL
534,FAIL
545,FAIL
555,FAIL
556,FAIL
557,FAIL
558,FAIL
559,FAIL
561,FAIL
