MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,LIVE
3,LIVE
18,LIVE
19,FAIL
20,FAIL
21,FAIL
22,FAIL
23,LIVE
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,LIVE
29,LIVE
30,FAIL
31,FAIL
32,FAIL
33,LIVE
34,LIVE
35,LIVE
36,FAIL
37,LIVE
38,LIVE
39,LIVE
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,LIVE
59,LIVE
60,LIVE
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,LIVE
66,LIVE
67,FAIL
68,LIVE
69,LIVE
70,LIVE
71,LIVE
72,LIVE
73,LIVE
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,FAIL
96,FAIL
97,LIVE
98,LIVE
99,FAIL
100,LIVE
101,LIVE
102,LIVE
