MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,LIVE
3,LIVE
4,LIVE
5,FAIL
6,FAIL
7,LIVE
9,LIVE
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,LIVE
18,FAIL
21,LIVE
22,LIVE
25,LIVE
26,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,FAIL
36,LIVE
37,LIVE
38,LIVE
40,LIVE
41,LIVE
42,LIVE
44,LIVE
45,LIVE
46,LIVE
47,LIVE
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,LIVE
53,FAIL
54,LIVE
55,FAIL
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,LIVE
62,LIVE
63,FAIL
64,FAIL
65,LIVE
66,LIVE
67,LIVE
68,LIVE
69,LIVE
70,LIVE
71,LIVE
72,LIVE
73,LIVE
76,LIVE
77,FAIL
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,LIVE
92,LIVE
93,LIVE
94,LIVE
95,LIVE
96,LIVE
97,LIVE
98,LIVE
99,LIVE
100,LIVE
101,FAIL
102,LIVE
103,LIVE
104,LIVE
105,FAIL
106,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,LIVE
115,FAIL
116,LIVE
117,FAIL
118,FAIL
119,LIVE
120,FAIL
122,FAIL
123,FAIL
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,LIVE
129,LIVE
130,FAIL
131,FAIL
132,FAIL
133,LIVE
134,LIVE
135,FAIL
136,FAIL
137,LIVE
138,LIVE
139,FAIL
140,FAIL
141,LIVE
142,LIVE
143,LIVE
144,FAIL
149,LIVE
150,FAIL
151,FAIL
152,FAIL
153,LIVE
154,LIVE
156,LIVE
157,LIVE
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,LIVE
163,LIVE
165,LIVE
166,LIVE
167,FAIL
168,FAIL
170,FAIL
171,FAIL
172,FAIL
173,FAIL
174,LIVE
175,FAIL
176,FAIL
179,LIVE
180,LIVE
181,LIVE
182,LIVE
222,LIVE
223,FAIL
224,FAIL
225,LIVE
226,FAIL
233,LIVE
285,LIVE
302,LIVE
303,LIVE
304,LIVE
307,FAIL
308,FAIL
309,LIVE
310,LIVE
311,LIVE
312,FAIL
321,LIVE
322,FAIL
323,FAIL
324,FAIL
326,LIVE
327,FAIL
357,LIVE
363,LIVE
409,FAIL
410,FAIL
411,LIVE
412,FAIL
414,FAIL
415,LIVE
416,FAIL
419,LIVE
442,FAIL
443,FAIL
444,LIVE
445,FAIL
446,LIVE
447,LIVE
448,LIVE
449,LIVE
450,LIVE
451,LIVE
453,LIVE
454,LIVE
455,LIVE
457,LIVE
458,LIVE
459,LIVE
460,LIVE
461,LIVE
462,LIVE
463,LIVE
464,LIVE
465,LIVE
466,LIVE
467,LIVE
553,LIVE
585,LIVE
586,LIVE
587,LIVE
588,LIVE
590,LIVE
591,LIVE
592,LIVE
593,LIVE
788,FAIL
812,LIVE
813,LIVE
814,LIVE
815,LIVE
888,FAIL
907,LIVE
908,FAIL
918,LIVE
920,LIVE
921,FAIL
922,LIVE
923,FAIL
924,FAIL
926,FAIL
927,FAIL
928,FAIL
929,LIVE
930,FAIL
931,FAIL
932,LIVE
933,LIVE
934,FAIL
935,LIVE
936,FAIL
938,FAIL
939,LIVE
940,FAIL
941,LIVE
942,FAIL
944,FAIL
945,LIVE
946,LIVE
947,LIVE
948,LIVE
949,LIVE
950,FAIL
951,FAIL
952,LIVE
953,FAIL
954,FAIL
955,FAIL
956,FAIL
957,FAIL
958,FAIL
959,FAIL
960,LIVE
961,FAIL
962,FAIL
963,LIVE
964,FAIL
965,FAIL
966,LIVE
967,LIVE
968,LIVE
969,FAIL
970,FAIL
971,LIVE
972,LIVE
973,LIVE
974,LIVE
975,LIVE
976,LIVE
977,FAIL
978,LIVE
979,LIVE
980,FAIL
981,FAIL
982,FAIL
983,FAIL
984,LIVE
985,LIVE
986,LIVE
987,LIVE
988,LIVE
989,FAIL
990,LIVE
991,LIVE
992,FAIL
993,FAIL
994,LIVE
995,FAIL
1017,LIVE
1018,FAIL
1019,LIVE
1020,FAIL
1024,FAIL
1025,FAIL
1026,LIVE
1027,FAIL
1028,LIVE
1029,LIVE
1030,LIVE
1031,LIVE
1032,LIVE
1033,FAIL
1034,LIVE
1035,LIVE
1036,FAIL
1037,LIVE
1038,LIVE
1039,LIVE
1040,LIVE
1041,LIVE
1042,LIVE
1043,LIVE
1044,LIVE
1045,LIVE
1046,LIVE
1047,LIVE
1066,LIVE
1067,LIVE
1068,LIVE
1069,LIVE
1070,LIVE
1071,LIVE
1072,LIVE
1073,LIVE
1074,LIVE
1078,LIVE
1079,LIVE
1080,LIVE
1081,LIVE
1082,LIVE
1083,LIVE
1084,LIVE
1085,LIVE
1086,LIVE
1090,LIVE
1091,FAIL
1092,LIVE
