MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,FAIL
3,LIVE
4,LIVE
359,LIVE
360,LIVE
361,LIVE
362,LIVE
363,LIVE
364,LIVE
365,LIVE
367,LIVE
368,FAIL
791,FAIL
792,FAIL
793,LIVE
794,LIVE
795,FAIL
796,LIVE
797,FAIL
823,LIVE
855,LIVE
856,LIVE
857,LIVE
858,LIVE
859,LIVE
860,LIVE
861,LIVE
999,FAIL
1000,FAIL
1001,LIVE
1002,LIVE
1003,FAIL
1004,FAIL
1005,FAIL
1013,FAIL
1014,FAIL
1015,LIVE
1016,LIVE
1017,FAIL
1018,LIVE
1019,FAIL
1081,LIVE
1082,LIVE
1083,FAIL
1084,LIVE
1085,LIVE
1086,LIVE
1087,FAIL
1088,LIVE
1089,LIVE
1090,FAIL
1091,LIVE
1092,LIVE
1093,LIVE
1094,FAIL
1095,FAIL
1241,FAIL
1242,FAIL
1243,FAIL
1244,FAIL
1245,LIVE
1246,FAIL
1247,LIVE
1248,FAIL
1249,LIVE
1293,LIVE
1294,LIVE
1316,FAIL
1317,LIVE
1318,LIVE
1319,LIVE
1320,FAIL
1321,FAIL
1322,FAIL
1323,FAIL
1324,LIVE
1325,LIVE
1326,LIVE
1327,FAIL
1328,FAIL
1329,FAIL
1330,LIVE
1331,LIVE
1332,LIVE
1333,LIVE
1334,LIVE
1335,LIVE
1336,LIVE
1338,LIVE
1339,FAIL
1340,FAIL
1511,LIVE
1524,FAIL
1541,LIVE
1542,LIVE
1543,LIVE
1544,FAIL
1545,LIVE
1546,FAIL
1547,FAIL
1548,LIVE
1549,LIVE
1550,FAIL
1551,LIVE
1552,FAIL
1553,FAIL
1554,LIVE
1555,FAIL
1556,LIVE
1557,LIVE
1558,LIVE
1559,LIVE
1560,LIVE
1561,FAIL
1562,LIVE
1563,LIVE
1564,LIVE
1565,FAIL
1566,LIVE
1567,FAIL
1568,FAIL
1569,LIVE
1570,FAIL
1571,LIVE
1572,LIVE
1573,FAIL
1574,LIVE
1575,FAIL
1576,LIVE
1577,LIVE
1578,FAIL
1579,FAIL
1580,FAIL
1581,FAIL
1582,FAIL
1583,LIVE
1584,FAIL
1585,FAIL
1586,FAIL
1587,LIVE
1588,LIVE
1589,FAIL
1590,FAIL
1591,FAIL
