MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,LIVE
3,FAIL
6,LIVE
7,LIVE
8,LIVE
73,FAIL
74,LIVE
75,LIVE
76,FAIL
77,FAIL
78,LIVE
79,FAIL
81,FAIL
82,LIVE
83,LIVE
84,FAIL
85,FAIL
86,LIVE
87,FAIL
104,FAIL
105,LIVE
106,FAIL
125,LIVE
126,LIVE
173,LIVE
174,FAIL
175,FAIL
176,LIVE
177,FAIL
178,FAIL
179,LIVE
198,LIVE
199,LIVE
200,LIVE
201,LIVE
202,LIVE
203,LIVE
204,LIVE
214,FAIL
215,LIVE
216,LIVE
217,FAIL
218,LIVE
219,LIVE
220,LIVE
221,LIVE
223,FAIL
224,LIVE
225,LIVE
226,FAIL
227,FAIL
228,LIVE
229,FAIL
230,FAIL
231,FAIL
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,LIVE
237,FAIL
238,FAIL
265,FAIL
266,FAIL
267,FAIL
268,LIVE
269,LIVE
270,LIVE
271,FAIL
272,FAIL
273,FAIL
274,LIVE
275,LIVE
276,FAIL
277,LIVE
