TestNo,MutantNo
1,13
1,150
2,13
2,66
2,150
363,16
374,75
482,13
482,150
487,13
487,150
489,13
489,150
491,28
491,150
492,150
494,13
494,150
495,4
498,127
498,154
499,127
499,154
500,85
501,150
502,13
502,150
503,26
503,154
507,150
508,13
508,150
509,150
510,13
510,150
511,150
512,126
512,154
513,150
514,150
515,13
515,25
515,150
515,154
517,13
517,150
518,13
518,150
520,150
521,150
522,154
523,4
523,13
523,150
524,13
524,150
525,150
526,13
526,150
527,9
527,151
529,13
529,150
531,13
531,26
531,150
531,154
532,150
533,13
533,150
534,153
536,150
537,13
537,150
539,26
539,154
540,150
542,13
542,150
545,26
545,154
547,150
548,13
548,150
551,150
554,150
555,150
556,153
556,154
557,13
557,150
558,27
558,150
558,154
559,13
559,122
559,150
560,25
560,150
560,154
561,13
561,150
562,13
562,150
563,150
564,150
566,13
566,150
568,13
568,150
570,13
570,150
571,13
571,126
571,150
571,154
572,66
575,127
575,154
576,13
576,150
579,78
580,150
582,150
582,154
583,150
584,150
586,13
586,150
587,150
588,13
588,127
588,150
588,154
589,127
589,154
590,4
590,153
591,127
591,150
591,154
592,13
592,150
594,13
594,80
594,150
595,150
596,13
596,150
596,153
597,13
597,150
598,13
598,150
599,150
600,25
600,154
601,84
601,153
602,13
602,150
603,13
603,150
604,13
604,150
605,92
605,154
606,13
606,150
607,13
607,150
608,13
608,150
609,150
610,13
610,150
611,150
612,150
613,13
613,150
614,13
614,150
615,150
616,90
616,154
617,13
617,150
618,13
618,150
619,13
619,150
620,13
620,150
621,150
622,13
622,150
623,13
623,150
624,13
624,150
625,13
625,150
626,13
626,150
627,13
627,150
628,13
628,150
629,13
629,150
630,150
631,127
631,150
631,154
632,13
632,150
634,150
635,150
636,150
637,150
638,150
639,154
640,127
640,150
640,154
641,154
642,33
643,13
643,150
643,154
644,66
644,154
645,13
645,26
645,150
645,154
646,56
646,150
646,154
647,13
647,150
648,90
648,154
649,88
649,150
649,154
651,84
651,150
652,125
652,150
652,154
653,13
653,150
654,150
655,85
655,150
656,150
657,154
658,150
659,150
660,94
660,137
660,141
660,144
660,148
661,150
661,154
662,13
662,150
663,127
663,150
663,154
664,150
666,9
666,150
666,151
667,150
668,150
668,154
669,13
669,150
670,127
670,154
671,150
672,9
672,151
673,13
673,150
674,13
674,150
675,150
676,24
677,13
677,82
677,150
678,13
678,150
679,153
680,13
680,150
681,26
681,150
681,154
682,9
682,150
682,151
683,13
683,83
683,150
684,25
684,154
685,70
685,150
686,127
686,154
687,150
688,13
688,150
689,9
689,151
690,125
690,150
691,13
691,150
692,13
692,150
693,13
693,150
694,150
695,150
696,122
697,13
697,150
697,153
698,13
698,150
699,13
699,150
700,13
700,150
702,127
702,150
702,154
703,13
703,150
704,150
705,13
705,94
705,141
705,145
705,148
705,150
707,127
707,150
707,154
708,26
708,150
708,154
709,150
710,13
710,150
711,25
711,150
711,154
712,150
712,154
713,150
713,154
715,150
716,13
716,150
717,13
717,150
718,127
718,150
718,154
719,13
719,150
720,13
720,150
721,94
721,137
721,141
721,144
721,148
722,153
723,82
723,150
724,150
725,85
725,150
726,13
726,150
727,150
728,126
728,154
729,150
730,13
730,150
731,13
731,125
731,150
731,154
732,150
733,150
734,13
734,84
734,150
735,56
735,150
735,154
736,13
736,150
737,13
737,150
738,118
738,154
739,150
739,154
740,13
740,150
