MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
637,FAIL
638,LIVE
639,FAIL
643,FAIL
644,LIVE
645,LIVE
646,LIVE
647,FAIL
648,FAIL
649,FAIL
650,FAIL
651,FAIL
652,LIVE
653,LIVE
654,FAIL
655,LIVE
656,FAIL
658,FAIL
659,FAIL
660,FAIL
661,FAIL
662,LIVE
663,FAIL
664,LIVE
665,FAIL
666,LIVE
667,LIVE
668,FAIL
669,FAIL
670,FAIL
671,FAIL
672,FAIL
673,LIVE
674,FAIL
675,LIVE
676,LIVE
677,FAIL
678,FAIL
679,FAIL
680,FAIL
681,FAIL
682,LIVE
683,FAIL
684,LIVE
685,FAIL
686,LIVE
687,FAIL
688,LIVE
689,LIVE
690,FAIL
691,FAIL
692,FAIL
693,FAIL
694,LIVE
695,LIVE
696,FAIL
697,LIVE
698,FAIL
699,FAIL
700,LIVE
701,LIVE
702,FAIL
