TestNo,MutantNo
1,73
1,94
1,95
1,98
1,99
1,102
1,103
1,106
1,107
1,300
1,302
1,303
1,304
1,512
1,514
1,522
1,523
1,526
1,527
1,528
1,539
1,540
1,552
1,553
1,555
1,556
1,558
1,559
1,561
1,563
1,564
1,565
1,567
1,568
1,805
1,807
1,1392
1,1394
1,1395
1,1396
1,1397
1,1398
1,1402
1,1755
1,1758
1,1759
1,1761
3,49
3,51
3,355
3,356
3,359
3,360
3,365
3,366
3,539
3,540
4,49
4,51
4,355
4,356
4,359
4,360
4,365
4,366
4,539
4,540
240,1358
240,1362
240,1363
240,1365
240,1367
258,1357
258,1362
258,1365
258,1366
258,1368
299,1359
299,1361
335,1359
335,1361
335,1362
335,1365
335,1366
335,1368
369,73
369,78
369,79
369,82
369,83
369,512
369,514
369,522
369,523
369,526
369,527
369,528
369,564
369,565
369,568
369,1259
369,1261
369,1394
369,1395
369,1396
369,1397
369,1398
369,1402
369,1517
369,1518
369,1519
369,1523
369,1552
369,1555
369,1556
369,1558
370,53
370,55
370,539
370,540
370,1211
370,1510
370,1511
370,1512
370,1516
372,512
372,514
372,522
372,523
372,526
372,527
372,528
372,539
372,540
372,564
372,565
372,567
372,568
374,215
374,216
374,218
374,219
374,221
374,223
375,53
375,55
375,512
375,514
375,522
375,523
375,526
375,527
375,528
375,539
375,540
375,564
375,565
375,567
375,568
377,53
377,55
379,1713
379,1716
379,1717
379,1719
380,49
380,51
382,512
382,514
382,522
382,523
382,526
382,527
382,528
382,564
382,565
382,567
382,568
382,1622
382,1625
382,1626
382,1628
383,73
383,512
383,514
383,522
383,523
383,526
383,527
383,528
383,555
383,556
383,558
383,559
383,561
383,563
383,564
383,565
383,567
383,568
383,595
383,596
383,597
383,599
383,601
383,603
383,628
383,629
383,630
383,634
383,635
383,636
383,637
383,641
383,644
383,648
383,683
383,684
383,685
383,689
383,708
383,710
383,711
383,713
383,715
383,723
383,725
385,1643
385,1646
385,1647
385,1649
386,512
386,514
386,522
386,523
386,526
386,527
386,528
386,552
386,553
386,772
386,773
386,1615
386,1616
386,1617
386,1621
388,79
389,539
389,540
389,1713
389,1716
389,1717
389,1719
390,53
390,55
390,539
390,540
391,205
391,595
391,596
391,597
391,599
391,601
391,603
391,621
391,622
391,623
391,627
391,708
391,710
391,711
391,713
391,715
391,723
391,725
392,1426
392,1429
392,1430
392,1432
