MutantNo,[FAIL | TIME | EXC | LIVE]
4,LIVE
7,FAIL
8,FAIL
9,LIVE
10,FAIL
11,FAIL
12,FAIL
14,FAIL
15,FAIL
16,LIVE
21,LIVE
22,LIVE
1106,LIVE
1107,LIVE
1108,FAIL
1109,LIVE
1110,FAIL
1128,FAIL
1129,LIVE
1130,FAIL
1131,LIVE
1132,FAIL
1133,LIVE
1134,FAIL
1135,FAIL
1136,LIVE
1137,FAIL
1138,LIVE
1139,LIVE
1140,FAIL
1141,LIVE
1142,LIVE
1143,LIVE
1144,FAIL
1145,FAIL
1146,LIVE
1147,FAIL
1148,LIVE
1149,LIVE
1150,FAIL
1151,LIVE
1152,LIVE
1153,LIVE
1154,FAIL
1155,FAIL
1156,LIVE
1157,FAIL
1158,LIVE
1159,LIVE
1160,FAIL
1161,LIVE
1162,LIVE
1163,LIVE
1164,FAIL
1165,LIVE
1166,LIVE
1167,FAIL
1168,LIVE
1169,LIVE
1170,LIVE
1171,LIVE
1172,LIVE
1173,LIVE
1174,FAIL
1175,FAIL
1176,LIVE
1177,FAIL
1178,LIVE
1179,LIVE
1180,LIVE
1181,LIVE
1182,LIVE
1183,LIVE
1184,FAIL
1185,FAIL
1186,LIVE
1187,FAIL
1188,LIVE
1189,LIVE
1190,LIVE
1191,LIVE
1192,LIVE
1193,LIVE
1194,FAIL
1195,LIVE
1196,FAIL
1197,LIVE
1198,FAIL
1199,FAIL
1200,FAIL
1201,FAIL
1202,FAIL
1203,FAIL
1205,FAIL
1206,FAIL
1207,FAIL
1208,FAIL
1209,LIVE
1210,FAIL
1211,FAIL
1212,FAIL
1213,FAIL
1215,FAIL
1216,FAIL
1217,FAIL
1219,FAIL
1220,FAIL
1221,FAIL
1222,LIVE
1223,FAIL
1224,FAIL
1225,FAIL
1226,FAIL
1227,FAIL
1228,LIVE
1229,LIVE
1230,LIVE
1231,FAIL
1232,LIVE
1233,FAIL
1234,LIVE
1235,FAIL
1236,LIVE
1237,FAIL
1238,LIVE
1239,FAIL
1253,FAIL
1254,FAIL
1255,LIVE
1256,FAIL
1257,LIVE
1258,FAIL
1259,LIVE
1265,LIVE
1266,FAIL
1277,LIVE
1278,LIVE
1279,LIVE
1281,LIVE
1282,LIVE
1283,LIVE
1284,LIVE
1285,LIVE
1286,LIVE
1287,LIVE
1288,LIVE
1313,LIVE
1314,LIVE
1315,LIVE
1316,LIVE
1317,LIVE
1318,LIVE
1319,LIVE
1320,LIVE
1321,LIVE
1322,LIVE
1323,LIVE
1324,LIVE
1325,LIVE
1326,LIVE
1327,FAIL
1328,FAIL
1329,LIVE
1331,LIVE
1332,LIVE
1333,LIVE
1334,LIVE
1335,LIVE
1336,LIVE
1337,LIVE
1341,LIVE
1342,LIVE
1343,LIVE
1361,LIVE
1362,LIVE
1363,LIVE
1367,LIVE
1368,LIVE
1369,LIVE
1370,LIVE
1371,LIVE
1372,LIVE
1373,LIVE
1374,LIVE
1375,LIVE
1376,LIVE
1377,LIVE
1378,LIVE
1379,LIVE
1380,LIVE
1381,FAIL
1382,LIVE
1383,LIVE
1384,LIVE
1385,LIVE
1386,FAIL
1387,LIVE
1388,LIVE
1389,LIVE
1390,FAIL
1391,LIVE
1393,FAIL
1394,LIVE
1395,FAIL
1397,FAIL
1398,LIVE
1399,FAIL
1429,FAIL
1430,FAIL
1431,LIVE
1432,FAIL
1433,FAIL
1434,LIVE
1435,LIVE
1436,LIVE
1437,LIVE
1438,FAIL
1439,FAIL
1440,LIVE
1496,FAIL
1497,FAIL
1498,FAIL
1499,FAIL
1500,FAIL
1501,LIVE
1502,FAIL
1503,LIVE
1504,LIVE
1530,LIVE
1531,FAIL
1532,FAIL
1533,FAIL
1534,FAIL
1535,LIVE
1536,FAIL
1537,LIVE
1538,FAIL
1539,FAIL
1540,LIVE
1541,FAIL
1542,LIVE
1543,LIVE
1544,FAIL
1545,LIVE
1546,FAIL
1547,LIVE
1548,FAIL
1549,FAIL
1550,FAIL
1551,FAIL
1552,FAIL
