MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
637,FAIL
638,LIVE
639,FAIL
643,FAIL
644,LIVE
645,LIVE
646,LIVE
647,FAIL
648,FAIL
649,FAIL
650,FAIL
651,FAIL
652,LIVE
653,LIVE
654,FAIL
655,LIVE
656,FAIL
658,LIVE
659,LIVE
660,LIVE
661,LIVE
662,LIVE
663,LIVE
664,LIVE
665,LIVE
666,LIVE
667,LIVE
668,FAIL
669,LIVE
670,LIVE
671,LIVE
672,LIVE
673,LIVE
674,LIVE
675,LIVE
676,LIVE
677,FAIL
678,LIVE
679,LIVE
680,LIVE
681,LIVE
682,LIVE
683,LIVE
684,LIVE
686,LIVE
687,FAIL
688,LIVE
689,LIVE
690,FAIL
691,FAIL
692,FAIL
693,FAIL
694,LIVE
695,LIVE
696,FAIL
697,LIVE
698,FAIL
699,FAIL
700,LIVE
701,LIVE
702,FAIL
