TestNo,MutantNo
282,16
468,153
473,1
475,153
487,84
511,122
514,1
529,153
530,153
531,153
532,153
533,126
533,153
533,154
534,153
537,126
537,154
538,91
540,153
543,153
544,70
546,153
547,85
548,153
549,85
550,126
550,153
551,153
553,153
554,153
556,116
557,153
558,92
559,33
560,153
562,153
564,153
565,153
567,122
567,153
568,84
570,153
571,153
573,31
573,153
574,4
574,153
576,153
578,4
579,36
579,37
579,38
579,39
579,43
579,153
580,84
580,153
581,153
582,153
583,28
583,153
585,153
586,85
586,153
587,24
588,153
589,33
591,16
592,153
593,153
594,153
595,153
597,29
597,153
598,85
599,153
600,153
601,153
602,153
603,153
604,4
605,33
605,153
606,153
607,153
608,153
609,153
610,153
611,153
612,84
612,153
613,123
613,153
616,153
617,70
617,153
618,29
619,33
619,153
620,153
621,153
622,153
623,91
623,153
624,153
625,153
626,154
627,153
628,153
629,153
630,153
631,153
632,153
633,153
634,153
635,153
636,116
636,153
638,153
639,80
640,153
642,153
643,153
644,91
645,153
646,153
647,153
648,153
649,84
650,153
651,153
652,153
653,153
654,153
655,153
656,153
657,153
658,153
659,153
660,76
661,153
662,126
662,153
662,154
663,153
667,94
667,137
667,141
667,144
667,148
667,153
668,153
669,153
670,153
671,153
672,29
672,153
674,80
675,126
675,153
676,153
677,84
677,153
678,153
679,153
680,153
681,153
682,153
683,153
684,121
684,129
684,130
684,131
684,132
684,153
685,122
686,153
687,153
688,126
688,153
688,154
689,153
691,153
692,153
693,153
694,153
695,153
696,9
696,151
696,153
697,153
698,153
699,153
700,153
704,153
705,153
706,153
707,153
708,153
709,153
711,153
716,125
716,153
716,154
717,153
718,153
719,153
720,153
721,153
722,153
723,153
724,4
724,153
725,153
726,153
727,153
728,153
729,153
730,153
732,153
733,82
733,153
734,85
735,153
736,126
736,153
737,153
739,153
740,29
741,4
742,153
743,153
745,153
746,153
748,153
749,153
750,153
751,153
752,153
753,153
754,153
755,116
755,153
756,24
757,153
758,153
759,85
760,24
760,153
761,153
762,153
763,153
764,153
765,153
766,153
767,153
770,4
770,153
771,153
772,84
773,153
774,153
775,153
776,153
777,153
778,44
778,153
779,153
780,153
781,153
782,30
783,153
784,153
785,153
786,153
787,153
788,15
788,19
788,21
789,153
790,153
791,153
792,94
792,137
792,141
792,144
792,148
792,153
793,153
794,9
794,151
795,153
797,153
798,153
799,126
799,153
800,153
801,153
802,153
803,153
804,153
805,153
806,153
807,123
807,153
808,153
809,153
810,153
811,153
812,153
813,153
814,101
814,105
814,108
814,112
814,113
814,153
815,153
816,153
817,70
818,127
818,153
818,154
819,126
819,154
820,153
821,153
822,153
823,153
824,153
826,94
826,137
826,141
826,144
826,148
826,153
827,84
