MutantNo,[FAIL | TIME | EXC | LIVE]
7,FAIL
8,FAIL
9,LIVE
10,FAIL
11,LIVE
12,FAIL
21,LIVE
22,LIVE
1106,LIVE
1107,LIVE
1108,LIVE
1109,LIVE
1110,FAIL
1128,LIVE
1129,LIVE
1130,LIVE
1196,LIVE
1197,LIVE
1198,LIVE
1199,LIVE
1200,LIVE
1201,LIVE
1202,LIVE
1203,FAIL
1205,LIVE
1206,FAIL
1208,LIVE
1209,LIVE
1210,LIVE
1211,FAIL
1212,LIVE
1213,FAIL
1215,FAIL
1216,FAIL
1217,FAIL
1218,LIVE
1219,FAIL
1220,FAIL
1221,FAIL
1222,LIVE
1223,FAIL
1224,FAIL
1225,LIVE
1226,FAIL
1227,FAIL
1228,LIVE
1229,LIVE
1230,LIVE
1231,LIVE
1232,LIVE
1233,LIVE
1234,LIVE
1235,LIVE
1237,FAIL
1238,LIVE
1239,FAIL
1253,LIVE
1254,FAIL
1255,LIVE
1256,LIVE
1257,LIVE
1258,FAIL
1259,LIVE
1265,LIVE
1266,FAIL
1277,FAIL
1278,LIVE
1279,FAIL
1281,LIVE
1282,FAIL
1283,LIVE
1319,FAIL
1320,LIVE
1321,FAIL
1323,LIVE
1324,FAIL
1325,LIVE
1326,LIVE
1327,FAIL
1328,LIVE
1329,FAIL
1330,LIVE
1380,LIVE
1381,FAIL
1382,LIVE
1383,FAIL
1384,LIVE
1385,LIVE
1386,FAIL
1387,LIVE
1388,LIVE
1389,LIVE
1390,FAIL
1391,LIVE
1393,FAIL
1394,LIVE
1395,FAIL
1397,FAIL
1398,LIVE
1399,FAIL
1429,FAIL
1430,FAIL
1431,LIVE
1432,FAIL
1433,LIVE
1434,LIVE
1435,LIVE
1436,LIVE
1437,LIVE
1438,FAIL
1439,LIVE
1440,LIVE
1465,FAIL
1466,LIVE
1467,FAIL
1468,LIVE
1469,FAIL
1470,LIVE
1471,LIVE
1472,LIVE
1473,FAIL
1474,LIVE
1475,FAIL
1476,LIVE
1477,LIVE
1478,LIVE
1479,FAIL
1483,FAIL
1484,LIVE
1485,FAIL
1486,LIVE
1487,FAIL
1488,FAIL
1489,FAIL
1490,LIVE
1491,FAIL
1492,LIVE
1493,FAIL
1494,LIVE
1495,LIVE
1499,LIVE
1500,FAIL
1501,LIVE
1502,FAIL
1503,LIVE
1531,FAIL
1532,FAIL
1533,FAIL
1534,FAIL
1535,LIVE
1536,FAIL
1537,LIVE
1538,FAIL
1539,FAIL
1540,LIVE
1541,FAIL
1542,LIVE
1543,LIVE
1544,FAIL
1545,LIVE
1546,LIVE
1547,LIVE
1548,FAIL
1549,FAIL
1550,FAIL
1551,FAIL
1552,FAIL
