TestNo,MutantNo
1000,1
1000,2
1000,11
1000,12
1000,13
1000,14
1000,16
1000,21
1000,25
1000,27
1000,28
1000,33
1000,60
1000,61
1000,115
1000,117
1000,120
1000,129
1000,134
1000,135
1000,136
1000,138
1000,140
1000,160
1000,164
1000,166
1000,175
1000,177
1000,341
1000,342
1000,343
1000,345
1000,348
1000,349
1000,513
1000,514
1000,515
1000,517
1000,522
1000,523
1000,525
1000,541
1000,543
1000,546
1000,550
1003,1
1003,2
1003,11
1003,12
1003,13
1003,14
1003,16
1003,21
1003,25
1003,27
1003,28
1003,33
1003,60
1003,61
1003,115
1003,117
1003,129
1003,134
1003,135
1003,136
1003,138
1003,140
1003,160
1003,164
1003,166
1003,175
1003,177
1003,341
1003,342
1003,343
1003,345
1003,348
1003,349
1003,513
1003,514
1003,515
1003,517
1003,522
1003,523
1003,525
1003,541
1003,543
1003,546
1003,550
1004,1
1004,2
1004,11
1004,12
1004,13
1004,14
1004,16
1004,21
1004,25
1004,27
1004,28
1004,33
1004,60
1004,61
1004,115
1004,117
1004,129
1004,134
1004,135
1004,136
1004,138
1004,140
1004,160
1004,164
1004,166
1004,175
1004,177
1004,341
1004,342
1004,343
1004,345
1004,348
1004,349
1004,513
1004,514
1004,515
1004,517
1004,522
1004,523
1004,525
1004,541
1004,543
1004,546
1004,550
1010,1
1010,2
1010,11
1010,12
1010,13
1010,14
1010,16
1010,21
1010,25
1010,27
1010,28
1010,33
1010,60
1010,61
1010,115
1010,117
1010,129
1010,134
1010,135
1010,136
1010,138
1010,140
1010,160
1010,164
1010,166
1010,175
1010,177
1010,341
1010,342
1010,343
1010,345
1010,348
1010,349
1010,513
1010,514
1010,515
1010,517
1010,522
1010,523
1010,525
1010,541
1010,543
1010,546
1010,550
1011,1
1011,2
1011,11
1011,12
1011,13
1011,14
1011,16
1011,21
1011,25
1011,27
1011,28
1011,33
1011,60
1011,61
1011,115
1011,117
1011,129
1011,134
1011,135
1011,136
1011,138
1011,140
1011,160
1011,164
1011,166
1011,175
1011,177
1011,341
1011,342
1011,343
1011,345
1011,348
1011,349
1011,513
1011,514
1011,515
1011,517
1011,522
1011,523
1011,525
1011,541
1011,543
1011,546
1011,550
1013,1
1013,2
1013,11
1013,12
1013,13
1013,14
1013,16
1013,21
1013,25
1013,27
1013,28
1013,33
1013,60
1013,61
1013,115
1013,117
1013,129
1013,134
1013,135
1013,136
1013,138
1013,140
1013,160
1013,164
1013,166
1013,175
1013,177
1013,341
1013,342
1013,343
1013,345
1013,348
1013,349
1013,513
1013,514
1013,515
1013,517
1013,522
1013,523
1013,525
1013,541
1013,543
1013,546
1013,550
1014,1
1014,2
1014,11
1014,12
1014,13
1014,14
1014,16
1014,21
1014,25
1014,27
1014,28
