MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,LIVE
10,LIVE
11,FAIL
12,FAIL
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,LIVE
26,FAIL
27,FAIL
28,LIVE
29,FAIL
31,FAIL
32,FAIL
33,FAIL
34,LIVE
35,FAIL
36,LIVE
37,FAIL
38,LIVE
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,LIVE
44,LIVE
45,LIVE
46,LIVE
47,LIVE
48,LIVE
49,LIVE
60,LIVE
61,FAIL
62,LIVE
63,LIVE
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,LIVE
70,FAIL
71,LIVE
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,LIVE
77,LIVE
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,LIVE
83,FAIL
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,LIVE
91,LIVE
92,FAIL
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,LIVE
102,LIVE
103,LIVE
104,FAIL
105,LIVE
106,LIVE
107,FAIL
108,LIVE
109,LIVE
110,LIVE
111,FAIL
112,FAIL
113,FAIL
114,LIVE
115,FAIL
116,FAIL
117,FAIL
118,FAIL
119,FAIL
120,FAIL
121,LIVE
122,FAIL
123,FAIL
124,FAIL
125,FAIL
126,LIVE
127,LIVE
128,LIVE
129,FAIL
130,LIVE
131,FAIL
132,FAIL
133,FAIL
134,LIVE
135,FAIL
136,FAIL
137,LIVE
138,LIVE
139,LIVE
140,LIVE
141,LIVE
142,LIVE
143,LIVE
144,LIVE
145,LIVE
146,LIVE
147,LIVE
148,LIVE
149,LIVE
150,LIVE
151,LIVE
152,LIVE
153,LIVE
154,FAIL
155,LIVE
156,LIVE
157,FAIL
158,LIVE
159,FAIL
160,LIVE
161,LIVE
162,FAIL
163,LIVE
164,LIVE
165,FAIL
166,LIVE
167,FAIL
168,LIVE
169,LIVE
170,FAIL
171,FAIL
172,LIVE
173,FAIL
174,FAIL
175,FAIL
176,FAIL
177,LIVE
178,LIVE
179,LIVE
180,FAIL
181,LIVE
182,LIVE
183,FAIL
184,LIVE
