TestNo,MutantNo
277,90
281,112
281,114
281,115
281,116
288,90
288,117
288,119
292,112
292,114
292,115
292,116
315,112
315,114
315,115
315,116
316,90
317,112
317,114
317,115
317,116
321,112
321,114
321,115
321,116
322,112
322,114
322,115
322,116
323,90
324,112
324,114
324,115
324,116
326,112
326,114
326,115
326,116
327,112
327,114
327,115
327,116
328,90
329,112
329,114
329,115
329,116
330,94
330,95
330,97
330,98
330,100
330,102
330,112
330,114
330,115
330,116
333,112
333,114
333,115
333,116
334,103
334,105
334,106
334,107
334,110
335,90
335,112
335,114
335,115
335,116
336,90
336,121
336,123
336,125
336,126
336,127
336,128
336,129
336,131
337,90
339,112
339,114
339,115
339,116
341,96
341,97
341,98
341,101
345,90
347,112
347,114
347,115
347,116
348,112
348,114
348,115
348,116
352,90
353,90
353,121
353,123
353,125
353,126
353,127
353,128
353,129
353,131
355,112
355,114
355,115
355,116
357,112
357,114
357,115
357,116
358,112
358,114
358,115
358,116
359,90
360,112
360,114
360,115
360,116
361,112
361,114
361,115
361,116
362,112
362,114
362,115
362,116
363,112
363,114
363,115
363,116
365,112
365,114
365,115
365,116
366,112
366,114
366,115
366,116
369,112
369,114
369,115
369,116
371,112
371,114
371,115
371,116
372,112
372,114
372,115
372,116
373,112
373,114
373,115
373,116
374,112
374,114
374,115
374,116
375,117
375,119
376,90
376,112
376,114
376,115
376,116
384,112
384,114
384,115
384,116
385,112
385,114
385,115
385,116
387,112
387,114
387,115
387,116
390,112
390,114
390,115
390,116
396,112
396,114
396,115
396,116
397,112
397,114
397,115
397,116
399,112
399,114
399,115
399,116
400,112
400,114
400,115
400,116
401,94
401,95
401,97
401,98
401,100
401,102
401,112
401,114
401,115
401,116
403,112
403,114
403,115
403,116
404,112
404,114
404,115
404,116
405,112
405,114
405,115
405,116
406,112
406,114
406,115
406,116
407,112
407,114
407,115
407,116
410,112
410,114
410,115
410,116
418,112
418,114
418,115
418,116
420,112
420,114
420,115
420,116
421,112
421,114
421,115
421,116
429,112
429,114
429,115
429,116
432,112
432,114
432,115
432,116
433,94
433,95
433,97
433,98
433,100
433,102
435,112
435,114
435,115
435,116
435,117
435,118
439,112
439,114
439,115
439,116
442,112
442,114
442,115
442,116
444,90
444,112
444,114
444,115
444,116
444,121
444,123
444,125
444,126
444,127
444,128
444,129
444,131
444,175
444,177
444,178
444,179
444,180
444,184
444,189
444,190
444,191
444,192
444,194
444,195
446,62
446,64
446,69
446,103
446,104
446,106
446,107
446,109
446,111
465,62
465,64
465,69
465,103
465,104
465,106
465,107
465,109
465,111
492,112
492,114
492,115
492,116
558,112
558,114
558,115
558,116
591,90
591,93
591,94
591,95
591,97
591,98
591,100
591,102
592,90
592,92
592,93
592,94
592,95
592,97
592,98
592,100
592,102
592,103
592,104
592,106
592,107
592,109
592,111
626,17
626,18
626,21
626,22
626,23
626,24
630,94
630,95
630,97
630,98
630,100
630,102
630,103
630,104
630,106
630,107
630,109
630,111
630,117
630,119
664,94
664,95
664,97
664,98
664,100
664,102
664,103
664,104
664,106
664,107
664,109
664,111
670,90
670,92
670,93
670,94
670,95
670,97
670,98
670,100
670,102
670,103
670,104
670,106
670,107
670,109
670,111
671,112
671,114
671,115
671,116
699,94
699,95
699,97
699,98
699,100
699,102
699,103
699,104
699,106
699,107
699,109
699,111
701,93
701,94
701,95
701,96
701,97
701,98
701,100
701,101
701,102
702,94
702,95
702,97
702,98
702,100
702,102
702,103
702,104
702,106
702,107
702,109
702,111
710,93
710,94
710,95
710,97
710,98
710,100
710,102
711,112
711,114
711,115
711,116
712,93
712,94
712,95
712,97
712,98
712,100
712,102
713,90
718,90
718,94
718,95
718,97
718,98
718,100
718,102
718,103
718,104
718,106
718,107
718,109
718,111
718,112
718,114
718,115
718,116
722,94
722,95
722,97
722,98
722,100
722,102
722,103
722,104
722,106
722,107
722,109
722,111
724,94
724,95
724,97
724,98
724,100
724,102
724,103
724,104
724,106
724,107
724,109
724,111
727,112
727,114
727,115
727,116
731,17
731,18
731,21
731,22
731,23
731,24
735,112
735,114
735,115
735,116
738,94
738,95
