TestNo,MutantNo
226,1
226,2
509,4
509,6
534,125
536,184
536,233
536,234
558,233
558,234
558,243
558,244
559,233
559,234
561,57
561,171
561,233
561,234
562,86
562,87
564,149
566,184
566,233
566,234
568,233
568,234
569,233
569,234
570,4
570,6
576,233
576,234
580,233
580,234
584,233
584,234
586,11
586,14
586,15
586,17
586,18
586,19
586,20
586,24
586,27
586,31
586,32
586,35
586,37
586,38
586,39
586,42
586,43
586,45
586,46
586,233
586,234
587,11
587,14
587,15
587,17
587,18
587,19
587,20
587,24
587,27
587,31
587,32
587,35
587,37
587,38
587,39
587,42
587,43
587,45
587,46
587,233
587,234
596,4
596,6
601,233
601,234
603,233
603,234
603,243
604,4
604,6
605,4
605,6
607,233
607,234
612,148
612,233
612,234
613,233
613,234
614,57
614,233
614,234
614,248
615,233
615,234
615,243
616,57
616,171
616,233
616,234
617,233
617,234
620,136
623,233
623,234
625,217
625,218
625,220
625,233
625,234
628,4
628,6
629,149
631,57
631,171
631,233
631,234
632,233
632,234
635,57
635,233
635,234
635,248
638,11
638,14
638,15
638,17
638,18
638,19
638,20
638,24
638,27
638,31
638,32
638,35
638,37
638,38
638,39
638,42
638,43
638,45
638,46
638,233
638,234
641,233
641,234
644,11
644,14
644,15
644,17
644,18
644,19
644,20
644,24
644,27
644,31
644,32
644,35
644,37
644,38
644,39
644,42
644,43
644,45
644,46
644,233
644,234
645,233
645,234
646,148
646,233
646,234
647,57
647,147
647,152
647,153
647,154
647,157
647,159
648,233
648,234
650,233
650,234
651,233
651,234
656,11
656,14
656,15
656,17
656,18
656,19
656,20
656,24
656,27
656,31
656,32
656,35
656,37
656,38
656,39
656,42
656,43
656,45
656,46
656,233
656,234
658,217
658,218
658,220
659,234
661,57
661,63
661,65
661,152
661,153
661,154
661,157
661,159
663,233
663,234
664,233
664,234
666,57
666,152
666,153
666,154
666,157
666,159
668,233
668,234
669,233
669,234
670,4
670,6
670,57
670,128
670,129
670,130
670,133
670,135
670,137
670,139
670,140
670,141
670,144
670,146
670,233
670,234
671,233
671,234
673,4
673,6
680,4
680,6
681,4
681,6
681,11
681,14
681,15
681,17
681,18
681,19
681,20
681,24
681,27
681,31
681,32
681,35
681,37
681,38
681,39
681,42
681,43
681,45
681,46
681,233
681,234
682,172
683,8
683,9
683,19
683,20
683,21
683,23
683,26
683,27
683,28
683,29
683,32
683,34
688,233
688,234
689,63
689,65
689,233
689,234
690,233
690,234
693,233
693,234
694,171
695,233
695,234
697,11
697,14
697,15
697,17
697,18
697,19
697,20
697,24
697,27
697,31
697,32
697,35
697,37
697,38
697,39
697,42
697,43
697,45
697,46
