MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,LIVE
4,FAIL
10,LIVE
11,LIVE
12,LIVE
13,LIVE
152,FAIL
153,LIVE
154,FAIL
155,LIVE
156,FAIL
157,LIVE
158,FAIL
159,LIVE
160,LIVE
161,LIVE
162,LIVE
163,FAIL
164,LIVE
165,LIVE
166,LIVE
167,LIVE
168,LIVE
169,LIVE
170,LIVE
171,LIVE
370,FAIL
371,FAIL
372,LIVE
382,FAIL
383,FAIL
384,FAIL
385,FAIL
386,LIVE
387,FAIL
388,LIVE
408,LIVE
409,LIVE
410,LIVE
411,LIVE
412,LIVE
413,FAIL
414,LIVE
415,FAIL
416,FAIL
417,LIVE
418,FAIL
419,LIVE
420,FAIL
429,FAIL
430,FAIL
431,LIVE
432,FAIL
433,LIVE
434,FAIL
435,LIVE
436,FAIL
437,FAIL
438,LIVE
439,FAIL
440,LIVE
441,FAIL
450,FAIL
451,FAIL
452,FAIL
453,LIVE
454,LIVE
455,LIVE
456,LIVE
457,LIVE
458,LIVE
459,LIVE
460,LIVE
461,LIVE
462,LIVE
488,FAIL
489,FAIL
490,LIVE
491,LIVE
492,LIVE
493,FAIL
494,FAIL
495,LIVE
501,LIVE
502,LIVE
503,FAIL
504,LIVE
505,LIVE
506,FAIL
507,FAIL
508,LIVE
509,FAIL
510,LIVE
511,FAIL
512,FAIL
513,LIVE
514,FAIL
515,LIVE
516,FAIL
530,FAIL
531,FAIL
532,LIVE
533,FAIL
534,FAIL
535,LIVE
536,FAIL
541,FAIL
542,FAIL
543,LIVE
544,LIVE
545,FAIL
546,FAIL
547,FAIL
548,FAIL
549,LIVE
550,FAIL
551,LIVE
552,FAIL
553,FAIL
554,FAIL
555,FAIL
556,FAIL
557,FAIL
560,FAIL
561,FAIL
