TestNo,MutantNo
175,4
175,6
194,70
194,71
194,78
194,81
194,162
194,164
196,7
196,8
224,1
230,2
230,3
231,1
231,2
231,3
232,7
232,8
238,70
238,71
238,81
238,162
238,164
241,1
247,2
247,3
248,1
253,69
253,162
253,163
256,47
256,49
256,50
256,51
256,54
256,56
259,67
259,162
259,163
264,69
264,162
264,163
266,68
266,162
266,163
328,37
328,39
328,198
328,337
328,339
329,37
329,39
329,198
329,337
329,339
347,37
347,39
347,198
347,337
347,339
348,37
348,39
348,198
348,337
348,339
350,37
350,39
350,198
350,337
350,339
351,37
351,39
351,198
351,337
351,339
352,37
352,39
352,198
352,337
352,339
353,37
353,39
353,198
353,337
353,339
357,37
357,39
357,198
357,337
357,339
359,37
359,39
359,198
359,337
359,339
371,37
371,39
371,198
371,337
371,339
374,37
374,39
374,195
374,198
374,337
374,339
380,37
380,39
380,198
380,337
380,339
386,37
386,39
386,198
386,337
386,339
387,37
387,39
387,198
387,337
387,339
388,37
388,39
388,198
388,337
388,339
389,37
389,39
389,198
389,337
389,339
390,37
390,39
390,198
390,337
390,339
391,37
391,39
391,198
391,337
391,339
391,340
391,341
391,343
392,37
392,39
392,198
392,337
392,339
393,37
393,39
393,198
393,337
393,339
394,37
394,39
394,198
394,337
394,339
395,37
395,39
395,198
395,337
395,339
396,37
396,39
396,198
396,337
396,339
397,37
397,39
397,198
397,337
397,339
398,37
398,39
398,198
398,337
398,339
399,37
399,39
399,198
399,337
399,339
400,37
400,39
400,198
400,337
400,339
401,37
401,39
401,198
401,337
401,339
402,37
402,39
402,198
402,337
402,339
403,37
403,39
403,198
403,337
403,339
404,37
404,39
404,198
404,337
404,339
406,37
406,39
406,198
406,337
406,339
407,37
407,39
407,198
407,337
407,339
408,37
408,39
408,198
408,337
408,339
409,37
409,39
409,198
409,337
409,339
410,37
410,39
410,198
410,337
410,339
411,37
411,39
411,198
411,337
411,339
412,37
412,39
412,198
412,337
412,339
413,37
413,39
413,198
413,337
413,339
414,37
414,39
414,198
414,337
414,339
416,4
416,5
417,37
417,39
417,198
417,337
417,339
418,37
418,39
418,198
418,337
418,339
419,37
419,39
419,198
419,337
419,339
421,37
421,39
421,198
421,337
421,339
422,37
422,39
422,198
422,337
422,339
423,37
423,39
423,198
423,337
423,339
424,37
424,39
424,198
424,337
424,339
425,37
425,39
425,198
425,337
425,339
426,37
426,39
426,198
426,337
426,339
427,37
427,39
427,198
427,337
427,339
428,37
428,39
428,198
428,337
428,339
429,37
429,39
429,198
429,337
429,339
430,37
430,39
430,198
430,337
430,339
431,37
431,39
431,198
431,337
431,339
431,340
431,341
431,343
432,37
432,39
432,198
432,337
432,339
433,37
433,39
433,198
433,337
433,339
434,37
434,39
434,198
434,337
434,339
435,37
435,39
435,198
435,337
435,339
436,37
436,39
436,198
436,337
436,339
437,37
437,39
437,198
437,337
437,339
438,37
438,39
438,198
438,337
438,339
439,37
439,39
439,64
439,121
439,162
439,164
