TestNo,MutantNo
235,47
235,50
473,8
473,10
473,15
473,17
473,19
473,24
473,169
473,171
473,176
473,181
473,186
473,188
524,169
524,171
524,176
524,181
524,186
524,188
541,169
541,171
541,176
541,181
541,186
541,188
546,8
546,10
546,15
546,17
546,19
546,24
546,113
546,115
546,120
546,122
546,124
546,125
546,127
546,129
546,169
546,171
546,176
546,181
546,186
546,188
547,113
547,115
547,120
547,122
547,124
547,125
547,127
547,129
547,169
547,171
547,176
547,181
547,186
547,188
548,8
548,10
548,15
548,17
548,19
548,24
548,113
548,115
548,120
548,122
548,124
548,125
548,127
548,129
548,169
548,171
548,176
548,181
548,186
548,188
549,8
549,10
549,15
549,17
549,19
549,24
549,113
549,115
549,120
549,122
549,124
549,125
549,127
549,129
549,169
549,171
549,176
549,181
549,186
549,188
555,169
555,171
555,176
555,181
555,186
555,188
564,8
564,10
564,15
564,17
564,19
564,24
564,169
564,171
564,176
564,181
564,186
564,188
570,8
570,10
570,15
570,17
570,19
570,24
570,113
570,115
570,120
570,122
570,124
570,125
570,127
570,129
570,169
570,171
570,176
570,181
570,186
570,188
585,8
585,10
585,15
585,17
585,19
585,24
585,169
585,171
585,176
585,181
585,186
585,188
588,169
588,171
588,176
588,181
588,186
588,188
591,169
591,171
591,176
591,181
591,186
591,188
592,8
592,10
592,15
592,17
592,19
592,24
592,169
592,171
592,176
592,181
592,186
592,188
599,169
599,171
599,176
599,181
599,186
599,188
602,169
602,171
602,176
602,181
602,186
602,188
611,8
611,10
611,15
611,17
611,19
611,24
611,169
611,171
611,176
611,181
611,186
611,188
621,169
621,171
621,176
621,181
621,186
621,188
627,169
627,171
627,176
627,181
627,186
627,188
628,8
628,10
628,15
628,17
628,19
628,24
628,169
628,171
628,176
628,181
628,186
628,188
632,169
632,171
632,176
632,181
632,186
632,188
634,8
634,10
634,15
634,17
634,19
634,24
634,169
634,171
634,176
634,181
634,186
634,188
635,8
635,10
635,15
635,17
635,19
635,24
635,169
635,171
635,176
635,181
635,186
635,188
637,8
637,10
637,15
637,17
637,19
637,24
637,169
637,171
637,176
637,181
637,186
637,188
638,169
638,171
638,176
638,181
638,186
638,188
639,8
639,10
639,15
639,17
639,19
639,24
639,169
639,171
639,176
639,181
639,186
639,188
640,8
640,10
640,15
640,17
640,19
640,24
640,169
640,171
640,176
640,181
640,186
640,188
642,169
642,171
642,176
642,181
642,186
642,188
643,113
643,115
643,120
643,122
643,124
643,125
643,127
643,129
643,169
643,171
643,176
643,181
643,186
643,188
644,8
644,10
644,15
644,17
644,19
644,24
644,169
644,171
644,176
644,181
644,186
644,188
646,8
646,10
646,15
646,17
646,19
646,24
646,169
646,171
646,176
646,181
646,186
646,188
647,8
647,10
647,15
647,17
647,19
647,24
647,169
647,171
647,176
647,181
647,186
647,188
651,169
651,171
651,176
651,181
651,186
651,188
652,169
652,171
652,176
652,181
652,186
652,188
653,169
653,171
653,176
653,181
653,186
653,188
654,169
654,171
654,176
654,181
654,186
654,188
655,169
655,171
655,176
655,181
655,186
655,188
656,169
656,171
656,176
656,181
656,186
656,188
657,169
657,171
657,176
657,181
657,186
657,188
658,8
658,10
658,15
658,17
658,19
658,24
658,169
658,171
658,176
658,181
658,186
658,188
660,8
660,10
660,15
660,17
660,19
660,24
660,169
660,171
660,176
660,181
660,186
660,188
661,8
661,10
661,15
661,17
661,19
661,24
661,113
661,115
661,120
661,122
661,124
661,125
661,127
661,129
661,169
661,171
661,176
661,181
661,186
661,188
662,169
662,171
662,176
662,181
662,186
662,188
663,113
663,115
663,120
663,122
663,124
663,125
663,127
663,129
663,169
663,171
663,176
663,181
663,186
663,188
664,8
664,10
664,15
664,17
664,19
664,24
664,113
664,115
664,120
664,122
664,124
664,125
664,127
664,129
664,169
664,171
664,176
664,181
664,186
664,188
665,8
665,10
665,15
665,17
665,19
665,24
665,169
665,171
665,176
665,181
665,186
665,188
666,8
666,10
666,15
666,17
666,19
666,24
666,169
666,171
666,176
666,181
666,186
666,188
667,169
667,171
667,176
667,181
667,186
667,188
669,8
669,10
669,15
669,17
669,19
669,24
669,113
669,115
669,120
669,122
669,124
669,125
669,127
669,129
669,169
669,171
669,176
669,181
669,186
669,188
670,8
670,10
670,15
670,17
670,19
670,24
670,169
670,171
670,176
670,181
670,186
670,188
678,8
678,10
678,15
678,17
678,19
678,24
678,169
678,171
678,176
678,181
678,186
678,188
679,169
679,171
679,176
679,181
679,186
679,188
680,169
680,171
680,176
680,181
680,186
680,188
682,169
