TestNo,TestName
1,RegressionTest1105
2,RegressionTest1125
3,RegressionTest1174
4,RegressionTest1457
5,RegressionTest1495
6,RegressionTest1508
7,RegressionTest1519
8,RegressionTest160
9,RegressionTest1600
10,RegressionTest1605
11,RegressionTest1609
12,RegressionTest1621
13,RegressionTest163
14,RegressionTest240
15,RegressionTest26
16,RegressionTest3
17,RegressionTest321
18,RegressionTest360
19,RegressionTest379
20,RegressionTest404
21,RegressionTest409
22,RegressionTest422
23,RegressionTest492
24,RegressionTest519
25,RegressionTest61
26,RegressionTest670
27,RegressionTest707
28,RegressionTest712
29,RegressionTest755
30,RegressionTest762
31,RegressionTest768
32,RegressionTest776
33,RegressionTest925
34,RegressionTest945
35,RegressionTest987
36,RegressionTest1013
37,RegressionTest102
38,RegressionTest1020
39,RegressionTest103
40,RegressionTest1038
41,RegressionTest1039
42,RegressionTest1048
43,RegressionTest1052
44,RegressionTest1053
45,RegressionTest1054
46,RegressionTest1059
47,RegressionTest106
48,RegressionTest1087
49,RegressionTest1097
50,RegressionTest1107
51,RegressionTest1114
52,RegressionTest1117
53,RegressionTest1134
54,RegressionTest1136
55,RegressionTest1140
56,RegressionTest1152
57,RegressionTest1153
58,RegressionTest1160
59,RegressionTest1176
60,RegressionTest1177
61,RegressionTest1181
62,RegressionTest1193
63,RegressionTest1204
64,RegressionTest1205
65,RegressionTest1210
66,RegressionTest1213
67,RegressionTest1215
68,RegressionTest1217
69,RegressionTest1237
70,RegressionTest1242
71,RegressionTest1251
72,RegressionTest1252
73,RegressionTest1259
74,RegressionTest1266
75,RegressionTest1268
76,RegressionTest1270
77,RegressionTest1280
78,RegressionTest1287
79,RegressionTest13
80,RegressionTest1307
81,RegressionTest1314
82,RegressionTest1316
83,RegressionTest1323
84,RegressionTest1324
85,RegressionTest1344
86,RegressionTest135
87,RegressionTest1368
88,RegressionTest1375
89,RegressionTest1392
90,RegressionTest140
91,RegressionTest1401
92,RegressionTest1402
93,RegressionTest1413
94,RegressionTest1419
95,RegressionTest1423
96,RegressionTest1429
97,RegressionTest1431
98,RegressionTest1432
99,RegressionTest1435
100,RegressionTest1473
101,RegressionTest1474
102,RegressionTest1477
103,RegressionTest1478
104,RegressionTest1479
105,RegressionTest1480
