TestNo,MutantNo
1031,6
1031,7
1031,9
1031,25
1031,83
1031,88
1031,90
1031,414
1031,417
1031,424
1031,427
1033,1
1033,4
1033,41
1033,48
1033,50
1033,51
1033,53
1033,55
1033,56
1033,57
1033,58
1033,59
1033,61
1033,78
1033,353
1035,1
1035,4
1035,41
1035,48
1035,50
1035,51
1035,53
1035,55
1035,56
1035,57
1035,58
1035,59
1035,61
1035,78
1035,353
1037,1
1037,4
1037,41
1037,48
1037,50
1037,51
1037,53
1037,55
1037,56
1037,57
1037,58
1037,59
1037,61
1037,78
1037,353
1038,1
1038,4
1038,41
1038,48
1038,50
1038,51
1038,53
1038,55
1038,56
1038,57
1038,58
1038,59
1038,61
1038,78
1038,353
1041,1
1041,4
1041,41
1041,48
1041,50
1041,51
1041,53
1041,55
1041,56
1041,57
1041,58
1041,59
1041,61
1041,78
1041,353
1042,1
1042,4
1042,41
1042,48
1042,50
1042,51
1042,53
1042,55
1042,56
1042,57
1042,58
1042,59
1042,61
1042,78
1042,353
1043,6
1043,7
1043,9
1043,11
1043,13
1043,18
1043,24
1043,25
1043,82
1043,83
1043,84
1043,85
1043,86
1043,87
1043,88
1043,90
1043,372
1043,375
1043,378
1043,381
1043,390
1043,391
1043,392
1043,394
1043,395
1043,396
1043,398
1043,403
1043,414
1043,415
1043,417
1043,424
1043,425
1043,427
1043,430
1043,431
1043,433
1043,434
1043,435
1043,440
1043,441
1043,456
1043,457
1043,460
1043,461
1043,463
1043,464
1043,465
1043,479
1043,482
1043,483
1043,484
1043,485
1043,486
1043,632
1043,634
1043,635
1043,637
1043,638
1043,639
1043,641
1043,642
1043,648
1043,653
1043,655
1043,657
1043,658
1043,659
1043,660
1043,661
1043,662
1043,664
1043,667
1043,680
1043,681
1043,682
1043,683
1043,686
1043,687
1043,689
1043,691
1044,6
1044,7
1044,9
1044,25
1044,83
1044,86
1044,88
1044,89
1044,393
1044,399
1044,400
1044,401
1044,402
1044,404
1044,414
1044,417
1044,424
1044,427
1046,6
1046,7
1046,9
1046,11
1046,13
1046,18
1046,24
1046,25
1046,82
1046,83
1046,84
1046,85
1046,86
1046,87
1046,88
1046,90
1046,110
1046,111
1046,113
1046,132
1046,133
1046,135
1046,372
1046,375
1046,378
1046,381
1046,390
1046,391
1046,392
1046,394
1046,395
1046,396
1046,398
1046,403
1046,414
1046,415
1046,417
1046,424
1046,425
1046,427
1046,430
1046,431
1046,433
1046,434
1046,435
1046,440
1046,441
1046,456
1046,457
1046,460
1046,461
1046,463
1046,464
1046,465
1046,479
1046,482
1046,483
1046,484
1046,485
1046,486
1046,632
1046,634
1046,635
1046,637
1046,638
1046,639
1046,641
1046,642
1046,648
1046,653
1046,655
1046,657
1046,658
1046,659
1046,660
1046,661
1046,662
1046,664
1046,667
1046,680
1046,681
1046,682
1046,683
1046,686
1046,687
1046,689
1046,691
1046,6143
1046,6146
1046,6150
1046,6151
1046,6153
1046,6154
1046,6155
1046,6166
1046,6185
1046,6186
1046,6188
1046,6189
1046,6190
1046,6198
1046,6204
1046,6206
1046,6207
1046,6209
1046,6214
1046,6215
1046,6216
1046,6218
1046,6219
1046,6220
1046,6238
1046,6239
1046,6241
1046,6242
1046,6243
1046,6246
1046,6247
1046,6249
1046,6250
1046,6251
1046,6252
1046,6253
1046,6254
1046,6259
1046,6262
1046,6263
1046,6265
1046,6266
1046,6267
1046,6269
1046,6275
1046,6283
1046,6295
1046,6297
1046,6298
1046,6299
1046,6301
1046,6302
1046,6303
1046,6305
1046,6310
1046,6312
1046,6314
1046,6315
1046,6322
1046,6324
1046,6325
1046,6345
1046,6355
1046,6358
1046,6361
1046,6368
1046,6371
1046,6372
1046,6375
1046,6377
1046,6379
1046,6380
1046,6394
1046,6399
1046,6400
1046,6402
1046,6404
1046,6432
1046,6434
1046,6439
1046,6441
1046,6442
1046,6446
1046,6447
1046,6449
1046,6450
1046,6451
1046,6454
1046,6456
1046,6458
1046,6463
1046,6478
1046,6481
1046,6485
1046,6487
1046,6488
1046,6505
1046,6508
1046,6525
1046,6531
1046,6532
1046,6534
1046,6535
1046,6536
1046,6541
1046,6542
1046,6543
1046,6544
1046,6545
1046,6546
1046,6547
1046,6548
1046,6549
1046,6550
1046,6551
1046,6552
1046,6553
1046,6554
1046,6556
1046,6557
1046,6558
1046,6560
1046,6567
1046,6585
1046,6587
1046,6588
1046,6592
1046,6594
1046,6595
1046,6599
1046,6601
1046,6602
1046,6619
1046,6622
1046,6625
1051,6
1051,7
1051,9
1051,11
1051,13
1051,18
1051,24
1051,25
1051,82
1051,83
1051,84
1051,85
1051,86
1051,87
1051,88
1051,90
1051,132
1051,133
1051,135
1051,372
1051,375
1051,378
1051,381
1051,390
1051,391
1051,392
1051,394
1051,395
1051,396
1051,398
1051,403
1051,414
1051,415
1051,417
1051,424
1051,425
1051,427
1051,430
1051,431
1051,433
1051,434
1051,435
1051,440
1051,441
1051,456
1051,457
1051,460
1051,461
1051,463
1051,464
1051,465
1051,479
1051,482
1051,483
1051,484
1051,485
1051,486
1051,632
1051,634
1051,635
1051,637
1051,638
1051,639
1051,641
1051,642
1051,648
1051,653
1051,655
1051,657
1051,658
1051,659
1051,660
1051,661
1051,662
1051,664
1051,667
1051,680
1051,681
1051,682
1051,683
1051,686
1051,687
1051,689
1051,691
1051,6143
1051,6146
1051,6150
1051,6151
1051,6153
1051,6154
1051,6155
1051,6166
1051,6185
1051,6186
1051,6188
1051,6189
1051,6190
1051,6198
1051,6204
1051,6206
1051,6207
1051,6209
1051,6214
1051,6215
1051,6216
1051,6218
1051,6219
1051,6220
1051,6238
1051,6239
1051,6241
1051,6242
1051,6243
1051,6246
1051,6247
