MutantNo,[FAIL | TIME | EXC | LIVE]
4,LIVE
5,FAIL
6,FAIL
7,LIVE
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,LIVE
18,FAIL
19,FAIL
20,LIVE
21,FAIL
22,LIVE
23,FAIL
24,LIVE
25,FAIL
26,LIVE
27,FAIL
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,FAIL
33,LIVE
34,FAIL
35,LIVE
36,FAIL
37,LIVE
38,LIVE
39,LIVE
40,LIVE
41,FAIL
42,LIVE
43,LIVE
44,LIVE
45,LIVE
46,FAIL
47,LIVE
48,FAIL
56,FAIL
57,LIVE
58,LIVE
59,FAIL
60,LIVE
61,FAIL
62,FAIL
63,LIVE
64,FAIL
65,LIVE
66,FAIL
67,LIVE
68,LIVE
103,LIVE
104,LIVE
105,LIVE
106,LIVE
107,FAIL
108,FAIL
109,FAIL
110,LIVE
111,LIVE
112,LIVE
113,FAIL
114,FAIL
115,LIVE
116,FAIL
117,LIVE
118,FAIL
119,LIVE
120,FAIL
121,LIVE
122,FAIL
123,LIVE
124,LIVE
125,LIVE
126,LIVE
127,FAIL
128,FAIL
129,LIVE
130,LIVE
131,FAIL
132,LIVE
133,LIVE
134,FAIL
135,LIVE
136,FAIL
137,LIVE
138,LIVE
139,LIVE
140,LIVE
141,FAIL
142,LIVE
