TestNo,TestName
1,org.apache.commons.math.stat.Frequency_ESTest16
2,org.apache.commons.math.stat.Frequency_ESTest5
3,org.apache.commons.math.stat.Frequency_ESTest3
4,org.apache.commons.math.stat.Frequency_ESTest14
5,org.apache.commons.math.stat.Frequency_ESTest6
6,org.apache.commons.math.stat.Frequency_ESTest8
7,org.apache.commons.math.stat.Frequency_ESTest17
8,org.apache.commons.math.stat.Frequency_ESTest9
9,org.apache.commons.math.stat.Frequency_ESTest11
10,org.apache.commons.math.stat.Frequency_ESTest12
11,org.apache.commons.math.stat.Frequency_ESTest13
12,org.apache.commons.math.stat.Frequency_ESTest7
13,org.apache.commons.math.stat.Frequency_ESTest4
14,org.apache.commons.math.stat.Frequency_ESTest10
15,org.apache.commons.math.stat.Frequency_ESTest1
16,org.apache.commons.math.stat.Frequency_ESTest15
17,org.apache.commons.math.stat.Frequency_ESTest2
18,org.apache.commons.math.stat.Frequency_ESTest18
19,org.apache.commons.math.stat.Frequency_ESTest0
