TestNo,MutantNo
1,26
1,32
1,37
1,38
1,39
1,40
1,46
1,47
1,48
1,49
1,52
1,55
1,58
1,59
1,61
1,1246
1,1249
1,1250
1,1252
1,1266
2,1150
2,1153
2,1154
2,1156
2,1162
2,1163
2,1164
2,1166
2,1168
2,1169
4,26
4,32
4,71
4,72
4,76
4,77
4,78
4,79
4,81
4,82
4,83
4,84
5,26
5,27
5,28
5,29
5,31
5,32
5,44
5,47
5,48
5,50
5,66
5,67
5,68
5,69
5,1246
5,1249
5,1250
5,1252
5,1266
5,1267
6,26
6,32
6,35
6,38
6,39
6,41
6,74
6,77
6,78
6,80
6,1266
7,85
7,88
7,89
7,91
7,94
7,97
7,98
7,100
7,108
7,110
7,124
7,125
8,938
8,940
8,941
8,942
8,943
8,944
8,945
8,946
8,947
8,948
8,949
8,950
8,951
8,952
8,953
8,954
8,955
10,86
10,87
10,89
10,91
10,92
10,95
10,96
10,98
10,100
10,124
10,125
11,85
11,86
11,88
11,89
11,90
11,91
11,92
11,94
11,95
11,96
11,97
11,98
11,99
11,100
11,101
11,102
11,104
11,103
11,105
11,107
11,108
11,110
11,111
11,113
11,114
11,115
11,116
11,117
11,118
11,119
11,121
11,122
11,120
11,123
12,85
12,88
12,89
12,91
12,92
12,95
12,96
12,97
12,98
12,99
12,100
12,101
12,102
12,104
12,105
12,103
12,106
12,107
12,108
12,110
12,109
12,112
12,111
12,113
12,114
12,115
12,116
12,118
12,117
12,119
12,120
12,121
12,122
12,123
12,126
12,127
12,128
12,130
12,131
12,129
12,132
12,134
12,136
12,137
12,138
12,139
12,140
12,141
12,142
12,143
12,144
12,145
12,146
12,147
12,148
12,149
12,150
12,151
12,152
12,153
12,154
13,85
13,86
13,87
13,88
13,89
13,90
13,91
13,92
13,93
13,94
13,95
13,96
13,97
13,98
13,99
13,100
13,101
13,102
13,103
13,104
13,105
13,106
13,107
13,108
13,109
13,110
13,111
13,112
13,113
13,114
13,115
13,116
13,117
13,118
13,119
13,120
13,121
13,122
13,123
13,126
13,127
13,128
13,129
13,130
13,131
13,132
13,133
13,134
13,135
13,136
13,137
13,138
13,139
13,140
13,141
13,142
13,143
13,144
13,145
13,146
13,147
13,148
13,149
13,150
13,151
13,152
13,153
13,154
13,155
13,156
13,157
13,158
13,159
13,160
13,161
13,162
13,163
13,164
13,165
13,166
13,167
13,168
13,169
13,170
13,171
13,172
13,173
13,174
13,175
13,176
13,177
13,178
13,179
13,180
13,181
13,182
13,183
13,184
13,185
13,186
13,187
13,188
13,189
13,190
13,191
13,192
13,193
13,194
13,195
13,196
13,197
13,198
13,199
13,200
13,201
13,202
13,203
13,204
13,205
13,206
13,209
13,210
13,211
13,212
13,213
13,214
13,215
13,216
13,217
13,218
13,219
13,220
13,221
13,222
13,223
13,224
13,225
13,226
13,227
13,228
13,229
13,230
13,231
13,232
13,233
13,234
13,235
13,236
13,237
13,238
13,239
13,240
13,241
13,242
13,243
13,244
13,245
13,246
13,247
13,248
13,249
13,250
13,251
13,252
13,253
13,254
13,255
13,256
13,257
13,258
13,259
13,260
13,261
13,262
13,263
13,264
13,265
13,266
13,267
14,164
14,165
14,166
14,167
14,168
14,169
14,170
14,171
14,172
14,173
14,174
15,168
15,169
15,170
15,171
15,172
15,173
15,174
15,175
15,176
15,177
15,178
15,179
15,180
15,181
15,182
15,183
16,168
16,169
16,170
16,171
16,172
16,173
16,174
16,175
16,176
16,177
16,178
16,179
16,180
16,181
16,182
16,183
16,184
16,185
16,186
16,187
16,188
16,189
16,190
16,191
16,192
16,193
16,194
16,195
16,196
16,197
16,198
16,199
16,200
16,201
16,202
16,203
16,204
16,205
16,206
16,207
16,208
17,385
17,386
17,387
17,388
17,389
17,390
17,391
17,392
17,393
17,394
17,395
17,396
17,397
17,398
17,399
17,400
17,401
17,402
17,403
17,404
17,405
17,406
17,407
17,408
17,409
17,414
17,415
17,416
17,417
17,418
17,419
17,420
17,421
17,422
17,423
17,424
17,425
17,426
17,427
17,428
17,429
17,430
17,431
17,432
17,433
17,434
17,435
17,436
17,437
17,438
17,439
17,440
17,441
17,442
17,443
17,444
17,445
17,446
17,447
17,448
17,449
17,450
17,451
17,452
17,466
17,467
17,468
17,469
17,470
17,471
17,472
17,482
17,483
17,484
17,485
17,486
17,487
17,488
17,496
17,497
17,498
17,499
17,500
17,501
17,502
17,503
17,504
17,505
17,506
17,507
17,508
17,509
17,510
17,511
17,512
17,513
17,514
17,515
17,516
17,517
17,526
17,527
17,528
17,529
17,530
17,531
17,532
17,533
17,534
17,535
17,536
17,537
17,538
17,542
17,543
17,544
17,545
17,546
17,547
17,548
17,549
17,550
17,554
17,555
17,556
17,557
17,558
17,559
17,560
17,561
17,562
17,563
17,564
17,565
17,566
17,567
17,568
17,569
17,570
17,571
17,572
17,573
17,574
17,575
17,576
17,577
17,578
17,579
17,580
17,581
17,582
17,583
17,584
17,657
17,658
17,659
17,660
17,665
17,666
17,667
17,668
17,669
17,670
17,671
17,672
17,673
17,674
17,675
17,676
17,677
17,678
17,679
17,680
17,681
17,682
17,683
17,684
17,685
17,686
17,687
17,688
17,689
18,162
18,163
18,164
18,165
18,166
18,167
18,168
18,169
18,170
18,171
18,172
18,173
18,174
18,175
18,176
18,177
18,178
18,179
18,180
18,181
18,182
18,183
18,184
18,185
18,186
18,187
18,188
18,189
18,190
18,191
18,192
18,193
18,194
18,195
18,196
18,197
18,198
18,199
18,200
18,201
18,202
18,203
18,204
18,205
18,206
18,209
18,210
18,211
18,212
18,213
18,214
18,215
18,216
18,217
18,231
18,232
18,233
18,234
18,235
18,236
18,237
19,168
19,169
19,170
19,171
19,172
19,173
19,174
19,175
19,176
19,177
19,178
19,179
19,180
19,181
19,182
19,183
19,184
19,185
19,186
19,187
19,188
19,189
19,190
19,191
19,192
19,193
19,194
19,195
19,196
19,197
19,198
19,199
19,200
19,201
19,202
19,203
19,204
19,205
19,206
19,209
19,210
19,211
19,212
19,213
19,214
19,215
19,216
19,217
19,218
19,219
19,220
19,221
19,222
19,223
19,224
19,225
19,226
19,227
19,228
19,229
19,230
19,231
19,232
19,233
19,234
19,235
19,236
19,237
20,300
20,301
20,302
20,306
20,307
20,308
20,309
20,310
20,311
20,312
20,313
20,314
20,315
20,316
20,317
20,318
20,319
20,320
21,300
21,301
21,302
21,303
21,304
21,305
21,306
21,307
21,308
21,309
21,310
21,311
21,312
21,313
21,314
21,315
21,316
21,317
21,318
21,319
21,320
