MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
183,FAIL
184,FAIL
185,FAIL
247,FAIL
248,FAIL
249,FAIL
250,FAIL
251,FAIL
252,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,FAIL
258,FAIL
259,FAIL
260,FAIL
261,FAIL
262,FAIL
263,FAIL
264,FAIL
265,FAIL
266,FAIL
267,FAIL
268,FAIL
269,FAIL
270,FAIL
271,FAIL
272,FAIL
273,FAIL
274,FAIL
275,FAIL
276,FAIL
277,FAIL
278,FAIL
279,FAIL
280,FAIL
281,FAIL
282,FAIL
283,FAIL
284,FAIL
285,FAIL
286,FAIL
287,FAIL
288,FAIL
289,FAIL
689,FAIL
690,FAIL
691,FAIL
692,FAIL
693,FAIL
694,FAIL
695,FAIL
696,FAIL
697,FAIL
698,FAIL
699,FAIL
700,FAIL
701,FAIL
702,FAIL
703,FAIL
704,FAIL
705,FAIL
706,FAIL
707,FAIL
708,FAIL
709,FAIL
710,FAIL
711,FAIL
712,FAIL
713,FAIL
714,FAIL
715,FAIL
716,FAIL
717,FAIL
718,FAIL
719,FAIL
720,FAIL
721,FAIL
722,FAIL
723,FAIL
724,FAIL
725,FAIL
726,FAIL
727,FAIL
728,FAIL
2284,FAIL
2285,FAIL
2286,FAIL
2287,FAIL
2288,FAIL
2289,FAIL
2290,FAIL
2291,FAIL
2292,FAIL
2293,FAIL
2294,FAIL
2295,FAIL
2296,FAIL
2297,FAIL
2298,FAIL
2299,FAIL
2300,FAIL
2301,FAIL
2302,FAIL
2303,FAIL
2304,LIVE
2305,FAIL
2306,FAIL
2307,FAIL
2308,FAIL
2309,FAIL
2310,LIVE
2311,FAIL
2312,LIVE
2313,FAIL
2314,LIVE
2315,LIVE
2316,LIVE
2317,LIVE
2318,FAIL
2319,LIVE
2320,LIVE
2321,LIVE
2572,FAIL
2573,LIVE
2574,FAIL
2575,FAIL
2576,LIVE
2577,FAIL
2578,FAIL
2579,LIVE
2580,FAIL
2581,FAIL
2582,LIVE
2583,LIVE
2584,FAIL
2585,FAIL
2586,FAIL
2587,FAIL
2588,FAIL
2591,FAIL
2592,FAIL
2629,FAIL
2630,FAIL
2631,FAIL
2632,FAIL
2633,FAIL
2634,FAIL
2635,FAIL
2636,FAIL
2637,FAIL
2638,FAIL
2639,FAIL
2640,FAIL
2641,FAIL
2642,FAIL
2643,FAIL
2644,FAIL
2645,FAIL
2646,FAIL
2647,FAIL
2648,FAIL
2649,FAIL
2650,FAIL
2651,FAIL
2739,FAIL
2740,FAIL
2741,FAIL
2742,FAIL
2743,FAIL
2744,FAIL
2745,FAIL
2746,FAIL
2747,FAIL
2748,FAIL
2749,FAIL
2750,FAIL
2751,FAIL
2752,FAIL
2753,FAIL
2754,FAIL
2755,FAIL
2756,FAIL
2757,FAIL
2758,FAIL
2759,FAIL
2760,LIVE
2761,LIVE
2762,FAIL
2763,FAIL
2764,FAIL
2765,FAIL
2766,FAIL
2767,FAIL
2768,FAIL
2769,FAIL
2770,FAIL
4406,FAIL
4407,FAIL
4408,FAIL
4409,FAIL
4410,FAIL
4411,FAIL
4412,FAIL
4413,FAIL
4414,FAIL
4415,FAIL
4416,FAIL
4417,FAIL
4418,FAIL
