TestNo,TestName
1,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest2
2,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest7
3,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest9
4,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest8
5,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest5
6,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest4
7,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest6
8,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest3
9,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest1
10,org.jfree.chart.renderer.category.StatisticalBarRenderer_ESTest0
