TestNo,TestName
1,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest14
2,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest18
3,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest19
4,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest2
5,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest10
6,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest16
7,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest5
8,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest17
9,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest3
10,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest4
11,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest12
12,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest15
13,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest11
14,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest0
15,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest1
16,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest7
17,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest9
18,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest8
19,org.jfree.chart.renderer.category.MinMaxCategoryRenderer_ESTest6
