TestNo,MutantNo
647,4
647,13
647,16
647,17
647,19
647,21
647,22
647,23
647,27
647,69
647,71
647,72
647,74
647,76
652,4
652,268
652,269
652,270
652,271
652,275
652,518
652,520
652,522
652,525
652,529
653,4
653,6
653,62
653,63
653,64
653,65
653,66
653,67
659,1
659,4
661,4
661,41
661,44
661,45
661,47
661,49
661,62
661,63
661,64
661,65
661,66
661,67
661,79
661,81
661,82
661,84
661,86
661,268
661,269
661,270
661,271
661,275
664,4
664,41
664,44
664,45
664,47
664,49
664,79
664,81
664,82
664,84
664,86
664,268
664,269
664,270
664,271
664,275
664,412
664,413
664,414
664,415
665,4
665,41
665,44
665,45
665,47
665,49
665,79
665,81
665,82
665,84
665,86
665,268
665,269
665,270
665,271
665,275
665,402
665,405
665,406
665,407
665,408
666,6
666,402
666,405
666,406
666,407
666,408
667,4
667,12
667,15
667,16
667,17
667,18
667,41
667,44
667,45
667,47
667,49
667,79
667,81
667,82
667,84
667,86
667,268
667,269
667,270
667,271
667,275
668,4
668,41
668,44
668,45
668,47
668,49
668,79
668,81
668,82
668,84
668,86
668,268
668,269
668,270
668,271
668,275
669,4
669,268
669,269
669,270
669,271
669,275
669,412
669,413
669,414
669,415
669,518
669,520
669,522
669,525
669,529
672,4
672,11
672,14
672,15
672,17
672,19
672,23
672,24
672,25
672,27
672,41
672,44
672,45
672,47
672,49
672,268
672,269
672,270
672,271
672,275
673,4
673,43
673,46
673,47
673,49
673,97
673,99
673,268
673,269
673,270
673,271
673,275
676,4
676,11
676,14
676,15
676,17
676,19
676,23
676,24
676,25
676,27
676,402
676,405
676,406
676,407
676,408
677,1
677,4
677,69
677,71
677,72
677,74
677,76
678,4
678,6
678,11
678,14
678,15
678,17
678,19
678,23
678,24
678,25
678,27
678,216
678,218
678,219
678,221
678,223
679,4
679,268
679,269
679,270
679,271
679,275
679,518
679,520
679,522
679,525
679,529
680,4
680,268
680,269
680,270
680,271
680,275
680,518
680,520
680,522
680,525
680,529
682,4
682,43
682,46
682,47
682,49
682,268
682,269
682,270
682,271
682,275
682,412
682,413
682,414
682,415
683,4
683,11
683,14
683,15
683,17
683,19
683,23
683,24
683,25
683,27
683,41
683,44
683,45
683,47
683,49
683,268
683,269
683,270
683,271
683,275
685,518
685,520
685,522
685,525
685,529
686,4
686,41
686,44
686,45
686,47
686,49
686,79
686,81
686,82
686,84
686,86
686,268
686,269
686,270
686,271
686,275
686,403
686,406
686,407
686,409
686,410
686,413
686,414
686,416
686,419
686,422
686,423
686,424
686,426
688,4
688,41
688,44
688,45
688,47
688,49
688,79
688,81
688,82
688,84
688,86
688,268
688,269
688,270
688,271
688,275
688,403
688,406
688,407
688,409
688,410
688,413
688,414
688,416
688,419
688,422
688,423
688,424
688,426
690,4
693,2
693,4
693,41
693,44
693,45
693,47
693,49
693,79
693,81
693,82
693,84
693,86
693,268
693,269
693,270
693,271
693,275
693,380
693,381
693,382
693,383
695,4
695,41
695,44
695,45
695,47
695,49
695,79
695,81
695,82
695,84
695,86
695,268
695,269
695,270
695,271
695,275
695,378
695,381
695,382
695,384
695,393
695,394
695,395
695,396
695,398
701,4
701,11
701,14
701,15
701,17
701,19
701,23
701,24
701,25
701,27
702,4
702,6
702,216
702,218
702,219
702,221
702,223
702,268
702,269
702,270
702,271
702,275
702,518
702,520
702,522
702,525
702,529
703,4
703,41
703,44
703,45
703,47
703,49
703,79
703,81
703,82
703,84
703,86
703,268
703,269
703,270
703,271
703,275
703,403
703,406
703,407
703,409
703,410
703,413
703,414
703,416
703,419
703,422
703,423
