TestNo,MutantNo
313,417
313,419
314,417
314,419
327,3
331,417
331,419
332,3
333,417
333,419
334,417
334,419
336,417
336,419
337,417
337,419
339,417
339,419
341,417
341,419
342,5
342,6
344,417
344,419
348,417
348,419
349,2
350,481
350,482
351,417
351,419
352,3
352,417
352,419
354,417
354,419
355,417
355,419
356,417
356,419
357,417
357,419
358,417
358,419
369,417
369,419
370,417
370,419
372,3
373,417
373,419
374,417
374,419
376,417
376,419
378,417
378,419
379,417
379,419
379,454
379,456
379,462
379,464
379,470
379,472
382,454
382,456
382,462
382,464
382,470
382,472
383,454
383,456
383,462
383,464
383,470
383,472
387,454
387,456
387,462
387,464
387,470
387,472
389,2
390,417
390,419
392,417
392,419
392,454
392,456
392,462
392,464
392,470
392,472
394,454
394,456
394,462
394,464
394,470
394,472
397,2
399,417
399,419
401,3
402,454
402,456
402,462
402,464
402,470
402,472
404,417
404,419
407,2
410,417
410,419
412,2
414,417
414,419
416,481
416,482
417,417
417,419
419,3
420,454
420,456
420,462
420,464
420,470
420,472
420,481
420,482
423,3
424,417
424,419
424,454
424,456
424,462
424,464
424,470
424,472
428,481
428,482
430,417
430,419
431,417
431,419
431,454
431,456
431,462
431,464
431,470
431,472
436,417
436,419
436,454
436,456
436,462
436,464
436,470
436,472
438,417
438,419
442,454
442,456
442,462
442,464
442,470
442,472
443,417
443,419
448,454
448,456
448,462
448,464
448,470
448,472
449,454
449,456
449,462
449,464
449,470
449,472
457,2
464,2
466,454
466,456
466,462
466,464
466,470
466,472
472,454
472,456
472,462
472,464
472,470
472,472
514,3
517,2
541,2
606,417
606,419
617,417
617,419
662,454
662,456
662,462
662,464
662,470
662,472
672,417
672,419
672,454
672,456
672,462
672,464
672,470
672,472
679,5
679,6
687,417
687,419
690,417
690,419
703,417
703,419
719,417
719,419
727,417
727,419
743,454
743,456
743,462
743,464
743,470
743,472
752,454
752,456
752,462
752,464
752,470
752,472
758,143
758,145
758,148
758,149
758,151
758,152
758,153
758,154
758,155
758,156
758,157
758,159
765,1
780,143
780,145
780,148
780,149
780,151
