MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,LIVE
3,FAIL
4,LIVE
5,LIVE
6,LIVE
7,FAIL
8,LIVE
9,LIVE
10,LIVE
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,FAIL
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,LIVE
37,LIVE
38,LIVE
39,LIVE
40,LIVE
41,LIVE
42,LIVE
43,LIVE
44,LIVE
47,FAIL
48,LIVE
49,FAIL
50,LIVE
51,LIVE
52,FAIL
53,FAIL
54,FAIL
55,LIVE
56,LIVE
62,FAIL
63,LIVE
64,FAIL
65,LIVE
66,LIVE
195,FAIL
196,LIVE
197,FAIL
199,FAIL
200,LIVE
201,LIVE
202,LIVE
203,LIVE
204,LIVE
206,LIVE
207,LIVE
209,LIVE
210,LIVE
