MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,FAIL
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,FAIL
37,LIVE
38,LIVE
39,LIVE
40,LIVE
41,LIVE
42,LIVE
43,LIVE
44,LIVE
45,LIVE
50,LIVE
51,LIVE
52,LIVE
53,LIVE
54,LIVE
55,LIVE
56,LIVE
57,LIVE
58,LIVE
59,LIVE
60,LIVE
61,LIVE
62,FAIL
63,FAIL
64,FAIL
65,LIVE
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,FAIL
82,LIVE
83,FAIL
84,LIVE
85,LIVE
88,LIVE
89,LIVE
90,FAIL
91,FAIL
92,LIVE
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,LIVE
98,FAIL
99,LIVE
100,FAIL
101,LIVE
102,LIVE
103,LIVE
104,LIVE
105,FAIL
106,FAIL
107,FAIL
108,FAIL
109,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,LIVE
115,LIVE
116,LIVE
123,LIVE
124,LIVE
125,LIVE
126,LIVE
130,LIVE
131,FAIL
132,LIVE
133,LIVE
134,LIVE
135,FAIL
136,LIVE
141,LIVE
142,LIVE
143,FAIL
144,FAIL
145,FAIL
146,LIVE
147,LIVE
148,LIVE
149,FAIL
150,LIVE
151,FAIL
152,FAIL
153,FAIL
154,FAIL
155,FAIL
156,FAIL
157,FAIL
158,LIVE
159,FAIL
160,FAIL
161,FAIL
162,FAIL
163,LIVE
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,LIVE
169,LIVE
170,LIVE
172,LIVE
173,LIVE
174,LIVE
175,LIVE
417,FAIL
418,FAIL
419,FAIL
420,FAIL
441,LIVE
442,FAIL
450,LIVE
451,LIVE
452,LIVE
453,LIVE
454,FAIL
455,LIVE
456,FAIL
458,LIVE
459,LIVE
460,LIVE
461,LIVE
462,FAIL
463,LIVE
464,FAIL
466,LIVE
467,LIVE
468,LIVE
469,LIVE
470,FAIL
471,LIVE
472,FAIL
474,LIVE
481,LIVE
482,LIVE
483,LIVE
484,FAIL
485,FAIL
486,LIVE
