MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,LIVE
3,FAIL
4,FAIL
5,LIVE
6,FAIL
7,LIVE
8,FAIL
9,LIVE
10,FAIL
11,LIVE
12,FAIL
13,LIVE
14,FAIL
15,LIVE
16,FAIL
17,LIVE
18,FAIL
19,LIVE
20,LIVE
21,FAIL
22,FAIL
23,LIVE
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,LIVE
31,FAIL
32,LIVE
33,FAIL
34,LIVE
35,FAIL
37,FAIL
38,FAIL
39,LIVE
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,LIVE
49,LIVE
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,LIVE
55,FAIL
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,LIVE
66,FAIL
67,LIVE
68,LIVE
69,LIVE
70,LIVE
71,FAIL
72,FAIL
73,LIVE
74,LIVE
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,FAIL
83,FAIL
84,LIVE
85,LIVE
86,FAIL
87,LIVE
88,LIVE
89,LIVE
90,LIVE
91,LIVE
92,FAIL
93,FAIL
94,LIVE
95,FAIL
96,LIVE
97,FAIL
98,LIVE
99,FAIL
101,LIVE
102,FAIL
103,LIVE
104,FAIL
105,LIVE
106,LIVE
107,LIVE
108,LIVE
111,FAIL
112,FAIL
113,FAIL
114,LIVE
115,LIVE
148,LIVE
149,LIVE
150,LIVE
151,LIVE
152,LIVE
153,LIVE
156,LIVE
157,LIVE
203,LIVE
204,LIVE
205,FAIL
206,FAIL
207,FAIL
208,LIVE
209,LIVE
210,LIVE
211,LIVE
226,LIVE
227,LIVE
228,FAIL
229,FAIL
230,FAIL
231,LIVE
232,LIVE
247,LIVE
248,LIVE
249,FAIL
250,FAIL
251,FAIL
252,LIVE
253,LIVE
256,LIVE
257,LIVE
258,LIVE
259,LIVE
260,FAIL
261,FAIL
262,LIVE
263,LIVE
264,LIVE
265,FAIL
266,LIVE
267,FAIL
269,FAIL
270,LIVE
271,FAIL
272,LIVE
273,LIVE
274,LIVE
276,LIVE
277,LIVE
278,FAIL
279,FAIL
280,LIVE
281,FAIL
282,FAIL
289,LIVE
290,LIVE
291,LIVE
292,LIVE
293,LIVE
294,LIVE
295,LIVE
296,LIVE
297,LIVE
298,LIVE
299,FAIL
300,LIVE
301,FAIL
302,LIVE
303,LIVE
304,FAIL
305,LIVE
306,FAIL
307,LIVE
308,LIVE
309,FAIL
310,FAIL
311,FAIL
312,LIVE
313,LIVE
314,FAIL
315,FAIL
316,LIVE
319,LIVE
320,LIVE
323,LIVE
324,LIVE
325,LIVE
326,LIVE
327,FAIL
328,LIVE
329,FAIL
330,LIVE
331,LIVE
334,FAIL
335,FAIL
336,FAIL
337,LIVE
338,LIVE
344,LIVE
345,LIVE
346,LIVE
347,LIVE
349,FAIL
350,LIVE
351,FAIL
352,LIVE
353,LIVE
354,FAIL
355,LIVE
356,FAIL
357,LIVE
358,LIVE
361,LIVE
362,LIVE
363,LIVE
364,LIVE
365,LIVE
366,FAIL
367,LIVE
368,FAIL
370,LIVE
371,LIVE
1240,FAIL
1241,FAIL
1242,LIVE
1661,FAIL
1662,LIVE
1663,FAIL
1666,LIVE
1667,LIVE
1668,LIVE
1669,LIVE
1670,LIVE
1671,FAIL
1672,LIVE
1673,FAIL
