TestNo,MutantNo
710,4
710,13
710,16
710,17
710,19
710,21
710,22
710,23
710,27
710,43
710,46
710,47
710,49
710,268
710,269
710,270
710,271
710,275
710,401
710,404
710,405
710,407
710,409
710,410
710,413
710,414
710,416
710,419
710,422
710,423
710,424
710,426
711,6
712,4
712,45
712,46
712,47
712,48
712,401
712,404
712,405
712,407
712,409
712,410
712,413
712,414
712,416
712,419
712,422
712,423
712,424
712,426
715,6
716,4
716,62
716,63
716,64
716,65
716,66
716,67
717,4
717,401
717,404
717,405
717,407
717,409
717,410
717,413
717,414
717,416
717,419
717,422
717,423
717,424
717,426
719,380
719,381
719,382
719,383
721,2
721,4
721,401
721,404
721,405
721,407
721,409
721,410
721,413
721,414
721,416
721,419
721,422
721,423
721,424
721,426
722,4
722,42
722,43
722,45
722,46
722,47
722,48
722,49
722,268
722,269
722,270
722,271
722,275
723,4
724,85
725,4
725,43
725,46
725,47
725,49
725,268
725,269
725,270
725,271
725,275
727,12
727,15
727,16
727,17
727,18
730,4
730,43
730,46
730,47
730,49
730,268
730,269
730,270
730,271
730,275
731,4
731,401
731,404
731,405
731,407
731,409
731,410
731,413
731,414
731,416
731,419
731,422
731,423
731,424
731,426
732,4
732,401
732,404
732,405
732,407
732,409
732,410
732,413
732,414
732,416
732,419
732,422
732,423
732,424
732,426
733,4
733,380
733,381
733,382
733,383
733,401
733,404
733,405
733,407
733,409
733,410
733,413
733,414
733,416
733,419
733,422
733,423
733,424
733,426
735,111
735,113
735,115
735,120
735,197
735,198
736,4
736,43
736,46
736,47
736,49
736,50
736,268
736,269
736,270
736,271
736,275
737,4
737,228
737,230
737,232
737,233
737,234
737,235
737,239
737,245
737,246
737,247
737,248
737,250
737,251
737,252
738,4
738,268
738,269
738,270
738,271
738,275
738,401
738,404
738,405
738,407
738,409
738,410
738,413
738,414
738,416
738,419
738,422
738,423
738,424
738,426
740,518
740,520
740,522
740,525
740,529
741,4
741,268
741,269
741,270
741,271
741,275
742,4
743,4
743,13
743,16
743,17
743,19
743,21
743,22
743,23
743,27
743,268
743,269
743,270
743,271
743,275
743,401
743,404
743,405
743,407
743,409
743,410
743,413
743,414
743,416
743,419
743,422
743,423
743,424
743,426
744,4
744,380
744,381
744,382
744,383
744,401
744,404
744,405
744,407
744,409
744,410
744,413
744,414
744,416
744,419
744,422
744,423
744,424
744,426
744,518
744,520
744,522
744,525
744,529
745,4
745,5
745,228
745,230
745,231
745,232
745,233
745,234
745,235
745,237
745,238
745,239
745,240
745,245
745,246
745,247
745,248
745,250
745,251
745,252
745,253
745,254
745,255
745,256
745,260
746,45
746,46
746,47
746,48
747,4
750,4
750,43
750,46
750,47
750,49
750,268
750,269
750,270
750,271
750,275
752,4
752,43
752,46
752,47
752,49
752,268
752,269
752,270
752,271
752,275
753,3
753,110
753,111
753,113
753,115
754,4
754,5
754,97
754,99
754,228
754,230
754,232
754,233
754,234
754,235
754,239
754,245
754,246
754,247
754,248
754,250
754,251
754,252
754,253
754,254
754,255
754,256
754,260
755,4
755,5
755,79
755,81
755,86
755,97
755,99
755,101
755,102
755,103
755,104
755,108
755,228
755,230
755,231
755,232
755,233
755,234
755,235
755,237
755,238
755,239
755,240
755,245
755,246
755,247
755,248
755,250
755,251
755,252
755,253
755,254
755,255
755,256
755,260
755,401
755,404
755,405
755,407
755,409
755,410
755,413
755,414
755,416
755,419
755,422
755,423
755,424
755,426
761,4
761,5
761,202
761,204
761,205
761,208
761,209
761,228
761,230
761,231
761,232
761,233
761,234
761,235
761,237
761,238
761,239
761,240
761,245
761,246
761,247
761,248
761,250
761,251
761,252
761,253
761,254
761,255
761,256
761,260
762,4
762,5
762,97
762,99
762,100
762,102
762,103
762,106
762,107
762,228
762,230
762,232
762,233
762,234
762,235
762,239
762,245
762,246
762,247
762,248
762,250
762,251
762,252
762,253
762,254
762,255
762,256
762,260
763,4
763,228
763,230
763,232
763,233
