MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,FAIL
3,LIVE
4,LIVE
5,LIVE
6,FAIL
7,LIVE
8,FAIL
9,LIVE
10,FAIL
11,LIVE
12,FAIL
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,FAIL
27,LIVE
28,LIVE
29,LIVE
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,LIVE
48,FAIL
49,LIVE
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,LIVE
55,FAIL
58,LIVE
59,FAIL
60,LIVE
61,LIVE
62,FAIL
63,LIVE
64,FAIL
65,LIVE
66,FAIL
67,LIVE
68,FAIL
69,LIVE
70,LIVE
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,LIVE
78,FAIL
79,LIVE
80,LIVE
81,FAIL
82,FAIL
83,LIVE
84,FAIL
85,LIVE
86,LIVE
87,FAIL
88,FAIL
89,FAIL
90,LIVE
91,LIVE
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,LIVE
97,LIVE
98,LIVE
99,FAIL
100,FAIL
101,LIVE
102,FAIL
103,LIVE
104,FAIL
105,FAIL
106,FAIL
107,FAIL
108,FAIL
109,FAIL
110,LIVE
111,LIVE
112,FAIL
113,LIVE
114,FAIL
115,LIVE
116,FAIL
117,FAIL
118,FAIL
119,FAIL
120,FAIL
121,FAIL
122,FAIL
123,LIVE
124,LIVE
125,LIVE
126,LIVE
127,LIVE
128,LIVE
129,FAIL
130,LIVE
131,FAIL
132,LIVE
133,LIVE
134,FAIL
135,LIVE
136,FAIL
137,LIVE
138,LIVE
139,LIVE
147,LIVE
148,LIVE
149,LIVE
150,LIVE
151,LIVE
152,LIVE
153,LIVE
154,LIVE
155,LIVE
156,LIVE
157,LIVE
158,LIVE
159,LIVE
161,LIVE
162,FAIL
163,LIVE
164,LIVE
165,LIVE
166,FAIL
167,LIVE
168,FAIL
170,FAIL
171,LIVE
172,FAIL
173,LIVE
174,LIVE
175,FAIL
176,LIVE
177,FAIL
178,LIVE
179,LIVE
180,LIVE
181,LIVE
182,LIVE
195,FAIL
196,FAIL
197,LIVE
198,FAIL
199,LIVE
200,LIVE
201,LIVE
202,FAIL
203,LIVE
219,LIVE
220,LIVE
221,LIVE
222,LIVE
223,LIVE
224,LIVE
225,LIVE
226,LIVE
227,FAIL
228,FAIL
229,LIVE
230,FAIL
231,LIVE
232,LIVE
233,LIVE
234,LIVE
235,LIVE
236,LIVE
237,LIVE
238,LIVE
240,FAIL
241,FAIL
242,LIVE
243,FAIL
244,LIVE
245,LIVE
246,LIVE
247,LIVE
248,LIVE
249,LIVE
250,LIVE
251,LIVE
252,LIVE
253,LIVE
254,LIVE
255,FAIL
256,LIVE
257,FAIL
258,FAIL
259,FAIL
260,LIVE
261,FAIL
262,LIVE
263,FAIL
264,FAIL
265,LIVE
266,LIVE
267,LIVE
268,LIVE
273,LIVE
274,LIVE
292,FAIL
293,FAIL
294,LIVE
295,FAIL
296,LIVE
297,LIVE
301,LIVE
302,LIVE
303,LIVE
304,LIVE
305,LIVE
306,LIVE
307,LIVE
308,LIVE
309,LIVE
310,LIVE
311,LIVE
313,LIVE
314,LIVE
315,FAIL
316,LIVE
317,FAIL
319,FAIL
320,LIVE
321,LIVE
322,LIVE
323,LIVE
324,LIVE
325,LIVE
326,LIVE
327,LIVE
328,LIVE
329,LIVE
330,LIVE
331,LIVE
332,LIVE
333,FAIL
334,LIVE
335,FAIL
336,LIVE
337,LIVE
338,LIVE
339,LIVE
340,FAIL
341,LIVE
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,LIVE
347,LIVE
348,LIVE
349,LIVE
350,LIVE
351,LIVE
352,FAIL
353,FAIL
354,LIVE
355,FAIL
357,LIVE
358,LIVE
359,LIVE
360,LIVE
361,LIVE
362,LIVE
363,FAIL
364,LIVE
365,FAIL
366,LIVE
367,FAIL
368,FAIL
369,LIVE
370,FAIL
371,LIVE
372,LIVE
373,LIVE
374,LIVE
375,LIVE
376,LIVE
377,LIVE
378,LIVE
379,LIVE
380,FAIL
381,FAIL
382,LIVE
383,FAIL
384,LIVE
385,FAIL
386,FAIL
387,FAIL
388,FAIL
389,FAIL
390,LIVE
391,FAIL
392,LIVE
393,FAIL
394,LIVE
395,FAIL
396,FAIL
397,FAIL
398,FAIL
399,FAIL
400,FAIL
401,FAIL
402,LIVE
403,FAIL
404,FAIL
405,LIVE
406,LIVE
407,LIVE
408,LIVE
409,LIVE
410,LIVE
411,LIVE
413,LIVE
414,LIVE
415,LIVE
416,LIVE
417,LIVE
418,LIVE
419,LIVE
420,LIVE
421,FAIL
422,LIVE
436,FAIL
437,LIVE
438,FAIL
439,FAIL
440,LIVE
441,LIVE
442,FAIL
443,FAIL
444,FAIL
445,FAIL
446,FAIL
447,FAIL
448,FAIL
449,FAIL
450,FAIL
451,LIVE
452,FAIL
453,FAIL
454,LIVE
455,FAIL
456,LIVE
457,FAIL
458,FAIL
459,FAIL
460,FAIL
461,FAIL
462,FAIL
463,FAIL
464,LIVE
465,LIVE
466,FAIL
467,LIVE
468,FAIL
469,FAIL
470,FAIL
471,FAIL
472,FAIL
473,FAIL
474,FAIL
475,FAIL
476,FAIL
477,FAIL
478,FAIL
479,FAIL
480,FAIL
481,FAIL
482,LIVE
483,LIVE
484,FAIL
485,LIVE
486,FAIL
487,LIVE
488,FAIL
489,FAIL
490,LIVE
491,FAIL
492,FAIL
493,LIVE
494,FAIL
495,LIVE
496,FAIL
497,LIVE
498,FAIL
499,LIVE
500,LIVE
501,LIVE
502,LIVE
503,FAIL
504,LIVE
505,FAIL
506,LIVE
507,LIVE
508,LIVE
509,LIVE
510,LIVE
511,LIVE
512,LIVE
513,LIVE
514,LIVE
515,LIVE
516,LIVE
549,FAIL
550,FAIL
551,FAIL
552,LIVE
553,LIVE
554,FAIL
555,FAIL
556,LIVE
559,LIVE
560,LIVE
561,LIVE
562,LIVE
563,LIVE
564,LIVE
565,LIVE
566,LIVE
567,LIVE
568,LIVE
569,LIVE
570,LIVE
571,LIVE
572,LIVE
573,LIVE
574,LIVE
575,LIVE
576,LIVE
577,LIVE
585,LIVE
586,LIVE
587,LIVE
588,LIVE
589,LIVE
590,LIVE
591,LIVE
602,FAIL
603,LIVE
604,FAIL
605,LIVE
606,LIVE
607,FAIL
608,FAIL
609,FAIL
610,LIVE
611,LIVE
624,FAIL
625,FAIL
626,FAIL
627,LIVE
628,LIVE
636,FAIL
637,LIVE
638,FAIL
639,LIVE
640,LIVE
