MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,LIVE
7,LIVE
8,LIVE
9,LIVE
10,LIVE
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,LIVE
16,LIVE
17,LIVE
18,FAIL
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,FAIL
37,LIVE
38,LIVE
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,LIVE
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,LIVE
59,FAIL
60,LIVE
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,LIVE
66,LIVE
67,LIVE
68,FAIL
69,FAIL
70,FAIL
71,LIVE
72,LIVE
73,FAIL
74,LIVE
75,LIVE
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,LIVE
81,FAIL
82,FAIL
83,FAIL
84,LIVE
85,FAIL
86,LIVE
87,FAIL
88,LIVE
89,LIVE
90,LIVE
91,LIVE
92,FAIL
93,FAIL
94,LIVE
95,FAIL
98,FAIL
99,LIVE
100,FAIL
101,LIVE
102,FAIL
103,LIVE
104,LIVE
105,FAIL
106,LIVE
107,FAIL
108,FAIL
109,LIVE
110,FAIL
111,LIVE
112,FAIL
113,LIVE
114,LIVE
115,FAIL
116,FAIL
117,FAIL
118,FAIL
119,LIVE
120,LIVE
121,LIVE
122,FAIL
123,LIVE
124,LIVE
125,LIVE
126,FAIL
127,FAIL
128,LIVE
129,LIVE
130,FAIL
131,FAIL
132,FAIL
133,LIVE
134,LIVE
135,FAIL
136,LIVE
137,LIVE
138,FAIL
139,LIVE
140,FAIL
141,FAIL
142,LIVE
143,FAIL
144,LIVE
145,FAIL
146,LIVE
147,LIVE
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,LIVE
153,LIVE
154,LIVE
155,FAIL
157,FAIL
158,FAIL
159,LIVE
160,LIVE
161,FAIL
162,LIVE
163,LIVE
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,LIVE
170,LIVE
171,FAIL
172,FAIL
173,FAIL
174,FAIL
175,FAIL
176,FAIL
177,FAIL
178,FAIL
179,FAIL
180,LIVE
181,FAIL
182,FAIL
183,FAIL
184,FAIL
185,LIVE
186,LIVE
187,LIVE
188,FAIL
189,LIVE
190,LIVE
191,FAIL
192,LIVE
193,FAIL
195,FAIL
196,LIVE
197,LIVE
198,FAIL
269,LIVE
270,LIVE
271,FAIL
272,LIVE
