MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,LIVE
6,FAIL
7,LIVE
8,LIVE
9,LIVE
10,LIVE
11,LIVE
12,FAIL
13,FAIL
14,LIVE
15,FAIL
16,LIVE
17,FAIL
18,LIVE
19,LIVE
20,FAIL
21,FAIL
22,FAIL
23,LIVE
24,FAIL
25,LIVE
26,FAIL
27,FAIL
28,FAIL
29,LIVE
30,LIVE
31,FAIL
32,LIVE
33,FAIL
34,LIVE
35,LIVE
36,LIVE
37,LIVE
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,LIVE
43,FAIL
44,LIVE
45,FAIL
46,LIVE
47,LIVE
48,LIVE
49,LIVE
234,LIVE
235,LIVE
236,LIVE
255,LIVE
256,FAIL
257,LIVE
258,FAIL
259,FAIL
260,LIVE
261,FAIL
262,LIVE
263,FAIL
273,LIVE
274,LIVE
275,LIVE
276,LIVE
277,LIVE
278,LIVE
279,LIVE
281,LIVE
282,LIVE
283,LIVE
284,LIVE
285,LIVE
286,LIVE
287,LIVE
288,LIVE
289,LIVE
293,LIVE
294,LIVE
295,LIVE
296,LIVE
297,LIVE
298,LIVE
299,LIVE
300,LIVE
301,LIVE
303,FAIL
304,LIVE
305,FAIL
306,LIVE
307,FAIL
308,FAIL
309,LIVE
310,FAIL
312,LIVE
313,FAIL
314,FAIL
315,LIVE
316,FAIL
317,LIVE
318,FAIL
320,FAIL
321,LIVE
323,FAIL
324,LIVE
326,FAIL
327,LIVE
329,FAIL
330,LIVE
332,FAIL
