MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,LIVE
4,LIVE
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,LIVE
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,LIVE
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,LIVE
22,FAIL
23,LIVE
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,LIVE
29,LIVE
30,FAIL
230,FAIL
231,FAIL
232,LIVE
233,LIVE
237,FAIL
238,FAIL
239,LIVE
240,FAIL
241,LIVE
280,FAIL
281,LIVE
282,FAIL
283,FAIL
284,FAIL
285,FAIL
286,LIVE
287,LIVE
288,FAIL
289,FAIL
290,FAIL
291,FAIL
292,LIVE
293,LIVE
294,FAIL
295,FAIL
296,FAIL
297,LIVE
298,FAIL
299,FAIL
300,FAIL
301,FAIL
302,FAIL
303,LIVE
304,LIVE
305,LIVE
306,LIVE
307,LIVE
308,LIVE
309,LIVE
310,LIVE
311,LIVE
312,LIVE
313,LIVE
314,LIVE
315,LIVE
316,LIVE
317,LIVE
318,LIVE
361,FAIL
362,FAIL
363,LIVE
364,FAIL
365,FAIL
366,FAIL
367,FAIL
368,LIVE
369,LIVE
370,FAIL
371,LIVE
372,LIVE
373,LIVE
374,FAIL
375,LIVE
376,LIVE
