TestNo,MutantNo
1,30
1,31
1,32
1,33
1,34
1,35
1,36
1,37
1,39
1,41
2,294
2,295
2,296
2,671
2,672
2,674
2,675
2,678
2,680
2,681
2,684
3,30
3,31
3,32
3,33
3,34
3,35
3,36
3,37
4,761
4,762
4,765
4,764
4,766
4,767
4,768
4,769
4,770
4,771
4,772
4,773
4,774
4,775
4,776
4,777
5,30
5,31
5,32
5,33
5,34
5,35
5,36
5,37
5,691
5,692
5,693
5,694
5,712
5,713
5,714
5,716
5,717
5,718
5,719
5,721
5,727
5,728
5,729
5,731
5,732
5,754
5,755
5,756
5,757
5,758
5,759
5,760
5,761
5,762
5,763
5,764
5,765
5,766
5,767
5,768
5,769
5,770
5,771
5,772
5,773
5,774
5,775
5,776
5,777
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,28
6,29
6,30
6,31
6,32
6,33
6,34
6,35
6,36
6,37
6,214
6,215
6,216
6,217
6,218
6,219
6,220
6,222
6,259
6,260
6,261
6,273
6,312
6,617
6,618
6,619
6,620
6,621
6,622
6,623
6,624
6,625
6,626
6,627
6,628
6,629
6,630
6,631
6,632
6,633
6,634
6,635
6,636
6,637
6,638
6,691
6,692
6,693
6,694
6,712
6,713
6,714
6,716
6,717
6,718
6,719
6,721
6,727
6,728
6,729
6,731
6,732
6,759
6,760
6,761
6,762
6,763
6,764
6,765
6,766
6,767
6,768
6,769
6,770
6,771
6,772
6,773
6,774
6,775
6,776
6,777
7,20
7,21
7,22
7,23
7,24
7,25
7,30
7,31
7,32
7,33
7,34
7,35
7,36
7,37
7,99
7,100
7,101
7,102
7,103
7,104
7,105
7,106
7,107
7,108
7,109
7,110
7,111
7,112
7,113
7,114
7,115
7,116
7,117
7,118
7,119
7,120
7,121
7,122
7,123
7,124
7,125
7,126
7,127
7,128
7,129
7,130
7,131
7,132
7,133
7,134
7,135
7,136
7,137
7,138
7,139
7,140
7,141
7,142
7,143
7,144
7,145
7,146
7,147
7,148
7,149
7,150
7,151
7,152
7,153
7,154
7,155
7,156
7,157
7,158
7,159
7,160
7,161
7,162
7,163
7,164
7,165
7,166
7,167
7,168
7,169
7,170
7,171
7,172
7,173
7,174
7,175
7,176
7,177
7,178
7,179
7,180
7,181
7,182
7,183
7,184
7,185
7,186
7,187
7,669
7,691
7,692
7,693
7,694
7,712
7,713
7,714
7,716
7,717
7,718
7,719
7,721
7,727
7,728
7,729
7,731
7,732
7,759
7,760
7,761
7,762
7,763
7,764
7,765
7,766
7,767
7,768
7,769
7,770
7,771
7,772
7,773
7,774
7,775
7,776
7,777
8,30
8,31
8,32
8,33
8,34
8,35
8,36
8,37
8,691
8,692
8,693
8,694
8,712
8,713
8,714
8,716
8,717
8,718
8,719
8,721
8,727
8,728
8,729
8,731
8,732
8,759
8,760
8,761
8,762
8,763
8,764
8,765
8,766
8,767
8,768
8,769
8,770
8,771
8,772
8,773
8,774
8,775
8,776
8,777
9,30
9,31
9,32
9,33
9,34
9,35
9,36
9,37
9,691
9,692
9,693
9,694
9,712
9,713
9,714
9,716
9,717
9,718
9,719
9,721
9,727
9,728
9,729
9,731
9,732
9,759
9,760
9,761
9,762
9,763
9,764
9,765
9,766
9,767
9,768
9,769
9,770
9,771
9,772
9,773
9,774
9,775
9,776
9,777
10,30
10,31
10,32
10,33
10,34
10,35
10,36
10,37
10,691
10,692
10,693
10,694
10,712
10,713
10,714
10,716
10,717
10,718
10,719
10,721
10,727
10,728
10,729
10,731
10,732
10,759
10,760
10,761
10,762
10,763
10,764
10,765
10,766
10,767
10,768
10,769
10,770
10,771
10,772
10,773
10,774
10,775
10,776
10,777
11,30
11,31
11,32
11,33
11,34
11,35
11,36
11,37
11,691
11,692
11,693
11,694
11,712
11,713
11,714
11,716
11,717
11,718
11,719
11,721
11,727
11,728
11,729
11,731
11,732
11,759
11,760
11,761
11,762
11,763
11,764
11,765
11,766
11,767
11,768
11,769
11,770
11,771
11,772
11,773
11,774
11,775
11,776
11,777
12,30
12,31
12,32
12,33
12,34
12,35
12,36
12,37
12,691
12,692
12,693
12,694
12,712
12,713
12,714
12,716
12,717
12,718
12,719
12,721
12,727
12,728
12,729
12,731
12,732
12,759
12,760
12,761
12,762
12,763
12,764
12,765
12,766
12,767
12,768
12,769
12,770
12,771
12,772
12,773
12,774
12,775
12,776
12,777
13,30
13,31
13,32
13,33
13,34
13,35
13,36
13,37
13,691
13,692
13,693
13,694
13,712
13,713
13,714
13,716
13,717
13,718
13,719
13,721
13,727
13,728
13,729
13,731
13,732
13,759
13,760
13,761
13,762
13,763
13,764
13,765
13,766
13,767
13,768
13,769
13,770
13,771
13,772
13,773
13,774
13,775
13,776
13,777
14,20
14,21
14,22
14,23
14,24
14,25
14,30
14,31
14,32
14,33
14,34
14,35
14,36
14,37
14,99
14,100
14,101
14,102
14,103
14,104
14,105
14,106
14,107
14,108
14,109
14,110
14,111
14,112
14,113
14,114
14,115
14,116
14,126
14,127
14,128
14,129
14,130
14,131
14,132
14,140
14,141
14,142
14,143
14,144
14,145
14,146
14,669
14,691
14,692
14,693
14,694
14,712
14,713
14,714
14,716
14,717
14,718
14,719
14,721
14,727
14,728
14,729
14,731
14,732
14,759
14,760
14,761
14,762
14,763
14,764
14,765
14,766
14,767
14,768
14,769
14,770
14,771
14,772
14,773
14,774
14,775
14,776
14,777
15,30
15,31
15,32
15,33
15,34
15,35
15,36
15,37
15,691
15,692
15,693
15,694
15,712
15,713
15,714
15,716
15,717
15,718
15,719
15,721
15,727
15,728
15,729
15,731
15,732
15,744
15,745
15,746
15,747
15,748
15,759
15,760
15,761
15,762
15,763
15,764
15,765
15,766
15,767
15,768
15,769
15,770
15,771
15,772
15,773
15,774
15,775
15,776
15,777
16,30
16,31
16,32
16,33
16,34
16,35
16,36
16,37
16,691
16,692
16,693
16,694
16,712
16,713
16,714
16,716
16,717
16,718
16,719
16,721
16,727
16,728
16,729
16,731
16,732
16,749
16,750
16,751
16,752
16,753
16,759
16,760
16,761
16,762
16,763
16,764
16,765
16,766
16,767
16,768
16,769
16,770
16,771
16,772
16,773
16,774
16,775
16,776
16,777
17,30
17,31
17,32
17,33
17,34
17,35
17,36
17,37
17,691
17,692
17,693
17,694
17,695
17,712
17,713
17,714
17,716
17,717
17,718
17,719
17,721
17,727
17,728
17,729
17,731
17,732
17,759
17,760
17,761
17,762
17,763
17,764
17,765
17,766
17,767
17,768
17,769
17,770
17,771
17,772
17,773
17,774
17,775
17,776
17,777
18,30
18,31
18,32
18,33
18,34
18,35
18,36
18,37
18,691
18,692
18,693
18,694
18,712
18,713
18,714
18,716
18,717
18,718
18,719
18,721
18,727
18,728
18,729
18,731
18,732
18,759
18,760
18,761
18,762
18,763
18,764
18,765
18,766
18,767
18,768
18,769
18,770
18,771
18,772
18,773
18,774
18,775
18,776
18,777
19,30
19,31
19,32
19,33
19,34
19,35
19,36
19,37
19,301
19,302
19,303
19,304
19,671
19,672
19,673
19,674
19,675
19,676
19,677
19,678
19,679
19,680
19,681
19,682
19,683
19,684
19,691
19,692
19,693
19,694
19,712
19,713
19,714
19,716
19,717
19,718
19,719
19,721
19,727
19,728
19,729
19,731
19,732
19,759
19,760
19,761
19,762
19,763
19,764
19,765
19,766
19,767
19,768
19,769
19,770
19,771
19,772
19,773
19,774
19,775
19,776
19,777
20,30
20,31
20,32
20,33
20,34
20,35
20,36
20,37
20,691
20,692
20,693
20,694
20,712
20,713
20,714
20,716
20,717
20,718
20,719
20,721
20,727
20,728
20,729
20,731
20,732
20,759
20,760
20,761
20,762
20,763
20,764
20,765
20,766
20,767
20,768
20,769
20,770
20,771
20,772
20,773
20,774
20,775
20,776
20,777
21,30
21,31
21,32
21,33
21,34
21,35
21,36
21,37
21,409
21,410
21,411
21,412
21,414
21,415
21,417
21,418
21,441
21,671
21,672
21,673
21,674
21,675
21,676
21,677
21,678
21,679
21,680
21,681
21,682
21,683
21,684
21,685
21,686
21,687
21,688
21,689
21,690
21,691
21,692
21,693
21,694
21,712
21,713
21,714
21,716
21,717
21,718
21,719
21,721
21,727
21,728
21,729
21,731
21,732
21,759
21,760
21,761
21,762
21,763
21,764
21,765
21,766
21,767
21,768
21,769
21,770
21,771
21,772
21,773
21,774
21,775
21,776
21,777
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
22,691
22,692
22,693
22,694
22,712
22,713
22,714
22,716
22,717
22,718
22,719
22,721
22,727
22,728
22,729
22,731
22,732
22,759
22,760
22,761
22,762
22,763
22,764
22,765
22,766
22,767
22,768
22,769
22,770
22,771
22,772
22,773
22,774
22,775
22,776
22,777
23,30
23,31
23,32
23,33
23,34
23,35
23,36
23,37
23,90
23,91
23,92
23,93
23,94
23,95
23,96
23,97
23,643
23,644
23,645
23,646
23,647
23,648
23,649
23,658
23,659
23,660
23,661
23,662
23,663
23,664
23,668
23,691
23,692
23,693
23,694
23,712
23,713
23,714
23,716
23,717
23,718
23,719
23,721
23,727
23,728
23,729
23,731
23,732
23,759
23,760
23,761
23,762
