TestNo,TestName
1,com.google.javascript.jscomp.MinimizeExitPoints_ESTest10
2,com.google.javascript.jscomp.MinimizeExitPoints_ESTest3
3,com.google.javascript.jscomp.MinimizeExitPoints_ESTest4
4,com.google.javascript.jscomp.MinimizeExitPoints_ESTest13
5,com.google.javascript.jscomp.MinimizeExitPoints_ESTest7
6,com.google.javascript.jscomp.MinimizeExitPoints_ESTest9
7,com.google.javascript.jscomp.MinimizeExitPoints_ESTest6
8,com.google.javascript.jscomp.MinimizeExitPoints_ESTest8
9,com.google.javascript.jscomp.MinimizeExitPoints_ESTest5
10,com.google.javascript.jscomp.MinimizeExitPoints_ESTest11
11,com.google.javascript.jscomp.MinimizeExitPoints_ESTest2
12,com.google.javascript.jscomp.MinimizeExitPoints_ESTest0
13,com.google.javascript.jscomp.MinimizeExitPoints_ESTest1
14,com.google.javascript.jscomp.MinimizeExitPoints_ESTest12
