MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,LIVE
10,FAIL
18,FAIL
19,FAIL
20,LIVE
21,LIVE
22,FAIL
23,LIVE
24,FAIL
26,FAIL
27,FAIL
28,FAIL
29,LIVE
30,LIVE
31,LIVE
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,LIVE
37,LIVE
38,LIVE
39,FAIL
40,LIVE
41,LIVE
42,FAIL
43,LIVE
44,LIVE
45,LIVE
46,FAIL
47,FAIL
48,LIVE
49,LIVE
50,FAIL
51,FAIL
52,LIVE
53,FAIL
54,LIVE
55,LIVE
56,FAIL
57,LIVE
58,LIVE
59,LIVE
60,FAIL
61,FAIL
62,LIVE
63,LIVE
64,FAIL
65,FAIL
66,LIVE
67,FAIL
68,LIVE
69,LIVE
70,FAIL
71,LIVE
72,LIVE
73,LIVE
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
121,FAIL
122,FAIL
123,FAIL
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,FAIL
133,FAIL
134,FAIL
135,FAIL
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,FAIL
142,LIVE
143,FAIL
145,FAIL
146,LIVE
147,FAIL
148,FAIL
149,FAIL
150,LIVE
151,FAIL
152,FAIL
153,FAIL
154,FAIL
155,LIVE
156,LIVE
157,LIVE
158,LIVE
159,LIVE
160,LIVE
161,LIVE
162,LIVE
163,LIVE
164,LIVE
165,LIVE
166,LIVE
167,LIVE
168,LIVE
169,LIVE
170,LIVE
171,LIVE
172,LIVE
173,LIVE
174,LIVE
175,LIVE
176,FAIL
177,FAIL
178,FAIL
