TestNo,MutantNo
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,1
1,9
1,10
2,1
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,753
2,754
2,755
2,756
2,757
2,758
2,759
2,760
2,761
2,762
2,763
2,764
2,765
2,766
2,767
2,768
2,769
2,770
2,771
2,772
2,773
2,774
2,775
2,776
2,777
2,778
2,779
2,780
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
4,1
4,2
4,3
4,4
4,5
4,6
4,7
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
8,10
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
9,544
9,545
9,546
9,547
9,548
9,549
9,550
9,558
9,559
9,560
9,561
9,562
9,563
9,564
9,565
9,566
9,567
9,568
9,569
9,570
9,571
9,572
9,573
9,574
9,575
9,576
9,577
9,578
9,579
9,580
9,581
9,582
9,583
9,584
9,585
9,586
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
11,1
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,9
11,10
12,1
12,2
12,3
12,4
12,5
12,6
12,7
12,8
12,9
12,10
13,1
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,186
13,187
13,188
13,189
13,190
13,191
13,192
13,193
13,194
13,195
13,196
13,197
13,198
13,199
13,200
13,201
13,202
13,203
13,218
13,219
13,220
13,221
13,222
13,223
13,224
13,225
13,353
13,354
13,355
13,356
13,357
13,358
14,1
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
15,1
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,753
15,754
15,755
15,756
15,757
15,758
15,759
15,760
15,761
15,762
15,763
15,764
15,765
15,766
15,767
15,768
15,769
15,770
15,771
15,772
15,773
15,774
15,775
15,776
15,777
15,778
15,779
15,780
15,781
15,782
15,783
15,784
15,785
15,786
15,787
15,788
15,789
15,790
15,791
15,792
15,793
15,794
15,795
15,796
15,797
15,798
15,799
15,800
15,801
15,802
15,803
15,804
15,805
15,806
15,807
15,808
15,809
15,810
15,811
15,812
15,813
15,814
15,815
15,920
15,921
15,923
15,924
15,925
15,926
15,927
15,928
15,929
16,1
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
17,1
17,2
17,3
17,4
17,11
17,12
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,27
17,28
18,1
18,2
18,3
18,4
18,5
18,6
18,7
18,8
18,9
18,10
19,1
19,2
19,3
19,4
19,5
19,6
19,7
19,8
19,9
19,10
20,1
20,2
20,3
20,4
20,11
20,12
20,13
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,27
20,28
21,1
21,2
21,3
21,4
21,5
21,6
21,7
21,8
21,9
21,10
21,656
21,657
21,658
21,659
21,660
21,661
21,662
21,663
21,664
21,665
21,666
21,667
21,668
21,669
21,670
21,671
21,672
21,673
21,674
21,675
21,676
21,677
21,678
21,679
21,680
21,681
21,682
21,683
21,684
21,685
21,686
21,687
21,688
21,689
21,690
