MutantNo,[FAIL | TIME | EXC | LIVE]
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,LIVE
10,LIVE
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,LIVE
16,FAIL
17,FAIL
18,FAIL
19,FAIL
20,LIVE
21,FAIL
47,FAIL
48,LIVE
49,FAIL
50,FAIL
51,FAIL
53,FAIL
54,LIVE
55,LIVE
56,FAIL
57,FAIL
58,LIVE
59,FAIL
124,FAIL
125,LIVE
126,LIVE
127,FAIL
128,FAIL
129,LIVE
130,FAIL
132,LIVE
133,LIVE
134,LIVE
135,LIVE
136,LIVE
137,LIVE
138,LIVE
139,LIVE
140,LIVE
141,LIVE
142,LIVE
143,LIVE
144,LIVE
145,LIVE
146,LIVE
147,LIVE
148,LIVE
149,LIVE
150,FAIL
151,LIVE
152,LIVE
153,FAIL
154,FAIL
155,LIVE
156,FAIL
169,LIVE
170,FAIL
171,FAIL
172,LIVE
173,FAIL
174,FAIL
175,FAIL
176,FAIL
177,FAIL
203,FAIL
204,FAIL
205,FAIL
206,FAIL
207,FAIL
208,FAIL
209,FAIL
210,FAIL
211,FAIL
212,FAIL
262,LIVE
306,LIVE
307,LIVE
