TestNo,MutantNo
1,82
1,83
1,86
1,87
1,88
1,89
1,91
1,92
1,93
1,96
1,97
1,98
1,313
2,2
2,80
2,81
2,1
3,2
3,3
3,4
3,32
3,33
3,34
3,35
3,36
3,37
3,38
3,39
3,40
3,41
3,42
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,50
3,51
3,52
3,53
3,54
3,55
3,56
3,57
3,58
3,59
3,60
3,61
3,62
3,63
3,64
3,65
3,66
3,67
3,68
3,69
3,70
3,71
3,72
3,80
3,81
3,82
3,83
3,84
3,85
3,86
3,87
3,88
3,89
3,90
3,91
3,92
3,93
3,94
3,95
3,96
3,97
3,98
3,101
3,102
3,103
3,104
3,105
3,106
3,107
3,108
3,109
3,111
3,112
3,113
3,114
3,115
3,116
3,117
3,118
3,119
3,127
3,128
3,129
3,130
3,131
3,132
3,133
3,145
3,312
3,313
3,315
3,316
3,317
3,318
3,319
3,320
3,321
3,322
3,323
