TestNo,MutantNo
1,3837
1,3839
1,3842
1,3845
1,3846
1,3848
1,3851
1,3855
1,3863
1,3865
1,3866
1,3867
1,3868
1,3869
1,3870
1,3871
1,3872
1,3873
1,3874
1,3875
1,3876
1,3877
1,3879
1,3880
1,3892
1,3895
1,3897
1,3898
1,3901
1,3905
1,3908
1,3909
1,3910
1,3911
1,3913
1,3915
1,3917
1,3918
2,3863
2,3865
2,3870
2,3881
2,3910
2,3913
2,3914
2,3916
2,3919
2,3920
2,3922
2,3924
2,3929
2,3931
2,3933
2,3935
2,3940
2,3942
2,3943
2,3945
2,3947
2,3981
2,3983
2,3986
2,3988
2,3987
2,3989
2,3990
2,3991
2,3992
2,3993
2,3994
2,3995
2,3996
2,3997
2,3998
2,3999
2,4000
2,4001
2,4002
2,4003
2,4004
2,4005
2,4006
2,4007
2,4008
2,4016
2,4017
2,4018
2,4019
2,4020
2,4021
2,4022
2,4023
2,4024
2,4025
2,4026
2,4027
2,4028
3,3981
3,3982
3,3983
3,3993
3,3994
3,3995
3,3996
3,3997
3,3998
3,3999
4,229
4,230
4,231
4,240
4,241
4,242
6,1826
6,1827
6,1828
7,1914
7,1915
7,1916
8,3837
8,3838
8,3839
8,3849
8,3850
8,3851
8,3852
8,3853
8,3854
8,3855
8,3856
8,3857
9,3837
9,3838
9,3839
9,3840
9,3841
9,3842
9,3843
9,3844
9,3845
9,3846
9,3847
9,3848
9,3849
9,3850
9,3851
9,3852
9,3853
9,3854
9,3855
9,3856
9,3857
10,3837
10,3838
10,3839
10,3840
10,3841
10,3842
10,3843
10,3844
10,3845
10,3846
10,3847
10,3848
10,3849
10,3850
10,3851
10,3852
10,3853
10,3854
10,3855
10,3858
10,3859
10,3860
10,3861
10,3862
10,3863
10,3864
10,3865
10,3866
10,3867
10,3868
10,3869
10,3870
10,3871
10,3872
10,3873
10,3874
10,3875
10,3876
10,3877
10,3878
10,3899
10,3900
10,3901
10,3902
10,3903
10,3904
10,3905
10,3906
10,3907
10,3981
10,3982
10,3983
10,3984
10,3985
10,3986
10,3987
10,3988
10,3989
10,3990
10,3991
10,3992
10,3993
10,3994
10,3995
10,3996
10,3997
10,3998
10,3999
10,4000
10,4001
10,4002
10,4003
10,4004
10,4005
10,4006
10,4007
10,4008
10,4009
10,4010
10,4011
10,4012
10,4013
11,3837
11,3838
11,3839
11,3840
11,3841
11,3842
11,3843
11,3844
11,3845
11,3846
11,3847
11,3848
11,3849
11,3850
11,3851
11,3852
11,3853
11,3854
11,3855
11,3858
11,3859
11,3860
11,3861
11,3862
11,3863
11,3864
11,3865
11,3866
11,3867
11,3868
11,3869
11,3870
11,3871
11,3872
11,3873
11,3879
11,3880
11,3881
11,3882
11,3883
11,3884
11,3885
11,3886
11,3887
11,3888
11,3889
11,3890
11,3891
11,3892
11,3893
11,3894
11,3895
11,3896
11,3897
11,3898
11,3899
11,3900
11,3901
11,3902
11,3903
11,3904
11,3905
11,3908
11,3909
11,3910
11,3911
11,3912
11,3913
11,3914
11,3915
11,3916
11,3919
11,3920
11,3921
11,3922
11,3923
11,3924
11,3925
11,3926
11,3927
11,3928
11,3929
11,3930
11,3931
11,3932
11,3933
11,3934
11,3935
11,3936
11,3937
11,3938
11,3939
11,3940
11,3941
11,3942
11,3943
11,3944
11,3945
11,3946
11,3947
11,3949
11,3950
11,3951
11,3952
11,3953
11,3954
11,3955
11,3956
11,3957
11,3958
11,3959
11,3960
11,3961
11,3962
11,3963
11,3964
11,3965
11,3966
11,3967
11,3968
11,3969
11,3970
11,3971
11,3972
11,3973
11,3974
11,3975
11,3976
11,3977
11,3978
11,3979
11,3980
11,3981
11,3982
11,3983
11,3984
11,3985
11,3986
11,3987
11,3988
11,3989
11,3990
11,3991
11,3992
11,3993
11,3994
11,3995
11,3996
11,3997
11,3998
11,3999
11,4000
11,4001
11,4002
11,4003
11,4004
11,4005
11,4006
11,4007
11,4008
11,4009
11,4010
11,4011
11,4012
11,4013
11,4014
11,4015
12,3837
12,3838
12,3839
12,3840
12,3841
12,3842
12,3843
12,3844
12,3845
12,3846
12,3847
12,3848
12,3849
12,3850
12,3851
12,3852
12,3853
12,3854
12,3855
12,3858
12,3859
12,3860
12,3861
12,3862
12,3863
12,3864
12,3865
12,3866
12,3867
12,3868
12,3869
12,3870
12,3871
12,3872
12,3873
12,3879
12,3880
12,3881
12,3882
12,3883
12,3884
12,3885
12,3886
12,3887
12,3888
12,3889
12,3890
12,3891
12,3892
12,3893
12,3894
12,3895
12,3896
12,3897
12,3898
12,3899
12,3900
12,3901
12,3902
12,3903
12,3904
12,3905
12,3908
12,3909
12,3910
12,3911
12,3912
12,3913
12,3914
12,3915
12,3916
12,3919
12,3920
12,3921
12,3922
12,3923
12,3924
12,3925
12,3926
12,3927
12,3928
12,3929
12,3930
12,3931
12,3932
12,3933
12,3934
12,3935
