MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,LIVE
3,FAIL
4,LIVE
5,LIVE
6,FAIL
7,LIVE
8,LIVE
9,FAIL
10,FAIL
11,LIVE
12,FAIL
13,LIVE
14,LIVE
15,FAIL
16,LIVE
17,LIVE
18,LIVE
19,FAIL
778,LIVE
779,LIVE
780,FAIL
781,LIVE
782,LIVE
783,LIVE
784,FAIL
785,FAIL
786,FAIL
787,LIVE
788,LIVE
789,FAIL
790,FAIL
791,FAIL
792,FAIL
793,LIVE
794,LIVE
795,FAIL
796,LIVE
797,FAIL
798,LIVE
799,LIVE
800,LIVE
801,LIVE
802,FAIL
803,FAIL
804,FAIL
805,FAIL
806,LIVE
807,LIVE
808,LIVE
809,FAIL
890,LIVE
891,LIVE
892,LIVE
893,LIVE
894,LIVE
895,LIVE
896,LIVE
897,LIVE
898,LIVE
899,LIVE
900,LIVE
901,LIVE
902,LIVE
904,LIVE
905,FAIL
906,LIVE
907,FAIL
908,LIVE
909,LIVE
910,LIVE
911,LIVE
912,FAIL
913,LIVE
914,FAIL
915,LIVE
916,FAIL
917,LIVE
918,LIVE
919,LIVE
920,LIVE
921,FAIL
922,FAIL
923,FAIL
924,FAIL
925,FAIL
926,FAIL
927,LIVE
928,FAIL
930,FAIL
3995,FAIL
3996,LIVE
3997,FAIL
3998,LIVE
3999,LIVE
4000,FAIL
4001,LIVE
4002,LIVE
4003,FAIL
4004,FAIL
4005,LIVE
4006,FAIL
4007,LIVE
4008,LIVE
4009,FAIL
4010,LIVE
4011,LIVE
4012,LIVE
4013,FAIL
4014,LIVE
4015,LIVE
4016,LIVE
4017,LIVE
4018,LIVE
4019,FAIL
4020,LIVE
4021,FAIL
4022,FAIL
4023,FAIL
4024,FAIL
4025,FAIL
4026,FAIL
4027,FAIL
4028,LIVE
4029,FAIL
4035,FAIL
4036,FAIL
4037,LIVE
4038,FAIL
4039,LIVE
4040,LIVE
4041,FAIL
4042,LIVE
4043,LIVE
4044,FAIL
4045,FAIL
4046,LIVE
4047,FAIL
4048,FAIL
4049,LIVE
4050,LIVE
4051,LIVE
4052,FAIL
4053,FAIL
4054,FAIL
4055,LIVE
4056,LIVE
4057,FAIL
4058,LIVE
4059,LIVE
4060,LIVE
4061,FAIL
4062,LIVE
4063,LIVE
4064,LIVE
4065,LIVE
4066,LIVE
4067,LIVE
4068,LIVE
4069,LIVE
4070,LIVE
4073,LIVE
4074,LIVE
4075,FAIL
4076,FAIL
4077,LIVE
4078,LIVE
4079,FAIL
4080,FAIL
4081,FAIL
4082,FAIL
4083,LIVE
4084,FAIL
4085,FAIL
4086,LIVE
4087,FAIL
4088,LIVE
4089,LIVE
4090,FAIL
4091,FAIL
4092,FAIL
4093,FAIL
4094,LIVE
4095,FAIL
4096,FAIL
4097,FAIL
4098,LIVE
4099,LIVE
4100,FAIL
4101,LIVE
4102,FAIL
4103,FAIL
4104,LIVE
4105,FAIL
4106,FAIL
4107,FAIL
4108,LIVE
4109,LIVE
4110,FAIL
4111,LIVE
4112,FAIL
4113,LIVE
4114,FAIL
4115,LIVE
4116,LIVE
4117,FAIL
4118,FAIL
4119,LIVE
4120,FAIL
4128,FAIL
4129,LIVE
4130,LIVE
4131,LIVE
4132,FAIL
4133,FAIL
4134,FAIL
4135,LIVE
4136,LIVE
4137,LIVE
4138,LIVE
4139,LIVE
4140,LIVE
4141,LIVE
4142,LIVE
4143,LIVE
4144,LIVE
4145,LIVE
4146,LIVE
4147,LIVE
4148,LIVE
4149,LIVE
4150,LIVE
4151,LIVE
4152,LIVE
4153,LIVE
4154,FAIL
4155,LIVE
4156,LIVE
4157,FAIL
4158,FAIL
4159,LIVE
4160,FAIL
4168,LIVE
4169,LIVE
4170,LIVE
4171,LIVE
4172,LIVE
4173,LIVE
4174,LIVE
4175,LIVE
4176,LIVE
