TestNo,MutantNo
1,282
1,283
2,444
2,445
3,538
3,540
3,551
3,553
3,558
3,559
3,560
4,29
4,31
4,34
4,37
4,38
4,40
4,95
4,114
4,115
4,116
4,117
4,118
4,119
4,251
4,253
4,255
4,257
4,260
4,263
4,264
4,265
4,266
4,268
4,269
4,270
4,271
4,272
4,274
4,278
4,279
4,281
4,563
4,565
4,576
4,578
4,579
4,585
4,586
4,589
4,590
4,591
4,592
5,20
5,566
5,567
6,1
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,136
6,137
6,138
6,139
6,140
6,141
6,142
6,143
6,144
6,145
6,146
6,147
6,148
6,149
6,150
6,151
6,152
6,153
6,154
6,155
6,156
6,157
6,158
6,159
6,160
6,161
6,162
6,163
6,167
6,168
6,169
6,170
6,171
6,172
6,173
6,174
6,175
6,176
6,177
6,178
6,179
6,180
6,181
6,182
6,183
6,184
6,185
6,186
6,187
6,188
6,189
6,190
6,191
6,192
6,193
6,194
6,195
6,199
6,200
6,201
6,202
6,203
6,204
6,205
6,206
6,207
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,218
7,219
7,220
7,221
7,222
7,223
7,224
7,225
7,226
7,227
7,228
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
8,19
8,20
8,21
8,22
8,229
8,230
8,231
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,210
9,211
9,212
9,213
9,214
9,215
9,216
9,217
9,234
9,235
9,236
9,237
9,238
9,239
9,241
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,20
10,21
10,22
10,242
10,243
10,244
10,245
10,246
10,247
10,248
10,249
10,251
10,252
10,253
10,255
10,256
10,257
10,259
10,260
10,261
10,262
10,263
10,264
10,265
10,266
10,267
10,268
10,269
10,270
10,271
10,272
10,273
10,274
10,278
10,279
10,280
10,281
11,1
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,9
11,10
11,11
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
11,244
11,245
11,246
11,247
11,248
11,249
11,250
12,1
12,2
12,3
12,4
12,5
12,6
12,7
12,8
12,9
12,10
12,11
12,12
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,20
12,21
12,22
12,244
12,245
12,246
12,247
12,248
12,249
12,251
12,252
12,253
12,254
12,255
12,256
12,257
12,258
12,259
12,260
12,261
12,262
12,263
12,264
12,265
12,266
12,267
12,275
13,1
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,11
13,12
13,13
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,244
13,245
13,246
13,247
13,248
13,249
13,251
13,252
13,253
13,255
13,256
13,257
13,259
13,260
13,261
13,262
13,263
13,264
13,265
13,266
13,267
13,268
13,269
13,270
13,271
13,272
13,273
13,274
13,278
13,279
13,280
13,281
13,282
13,283
13,284
13,466
13,467
13,468
13,469
13,470
13,471
13,472
13,473
13,474
13,475
13,476
13,477
13,478
13,479
13,480
13,481
13,482
13,483
13,484
13,485
13,486
13,487
14,1
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
14,11
14,12
14,13
14,14
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,278
14,279
14,280
14,282
14,283
14,284
14,285
14,286
14,287
14,288
14,289
14,290
14,291
14,292
14,293
14,299
14,300
14,301
14,302
14,303
14,304
14,305
14,311
14,312
14,313
15,1
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,12
15,13
15,14
15,15
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,278
15,279
15,280
15,282
15,283
15,284
15,285
15,286
15,287
15,288
15,289
15,290
15,291
15,292
15,293
15,299
15,300
15,301
15,302
15,303
15,304
15,305
15,306
15,307
15,308
15,309
15,310
16,1
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,15
16,16
16,17
16,18
16,19
16,20
16,21
16,22
16,278
16,279
16,280
16,282
16,283
16,284
16,285
16,286
16,311
16,312
16,314
16,315
17,1
17,2
17,3
17,4
17,5
17,6
17,7
17,8
17,9
17,10
17,11
17,12
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
17,244
17,245
17,246
17,247
17,248
17,249
17,251
