TestNo,MutantNo
1334,488
1334,490
1334,493
1334,496
1334,497
1334,499
1334,501
1334,503
1334,505
1334,506
1334,507
1334,508
1334,509
1334,510
1334,513
1334,514
1334,515
1334,516
1334,518
1334,678
1334,680
1334,683
1334,686
1334,687
1334,689
1334,691
1334,693
1334,695
1334,696
1334,697
1334,698
1334,699
1334,700
1334,701
1334,702
1334,703
1334,704
1334,706
1334,707
1334,708
1353,916
1353,919
1353,920
1353,922
1353,924
1353,927
1353,928
1353,930
1358,678
1358,680
1358,683
1358,686
1358,687
1358,689
1358,691
1358,693
1358,695
1358,696
1358,697
1358,698
1358,699
1358,700
1358,701
1358,702
1358,703
1358,704
1358,706
1358,707
1358,708
1363,886
1363,887
1363,888
1363,889
1363,891
1363,892
1363,895
1363,896
1363,898
1372,519
1372,521
1372,524
1372,527
1372,528
1372,530
1372,532
1372,534
1372,536
1372,537
1372,538
1372,539
1372,540
1372,541
1372,542
1372,544
1372,545
1372,546
1372,547
1372,548
1372,549
1377,468
1377,470
1380,474
1380,476
1381,474
1381,476
1382,933
1382,934
1382,935
1382,937
1382,939
1382,940
1382,941
1382,942
1382,946
1384,477
1384,479
1386,51
1386,53
1389,868
1389,871
1389,872
1389,874
1389,876
1389,879
1389,880
1389,882
1391,44
1391,45
1394,612
1394,613
1396,964
1396,965
1396,966
1396,970
1396,972
1396,973
1396,974
1396,978
1400,581
1400,583
1400,586
1400,589
1400,590
1400,592
1400,593
1400,594
1400,596
1400,598
1400,603
1400,604
1400,607
1400,608
1400,610
1400,771
1400,773
1400,776
1400,779
1400,780
1400,782
1400,784
1400,786
1400,788
1400,789
1400,790
1400,791
1400,792
1400,793
1400,795
1400,796
1400,797
1400,799
1400,801
1410,39
1410,40
1412,678
1412,680
1412,683
1412,686
1412,687
1412,689
1412,691
1412,693
1412,695
1412,696
1412,697
1412,698
1412,699
1412,700
1412,702
1412,703
1412,704
1412,706
1412,708
1413,902
1413,903
1413,904
1413,905
1413,907
1413,908
1413,911
1413,912
1413,914
1414,474
1414,476
1415,964
1415,965
1415,966
1415,970
1415,972
1415,973
1415,974
1415,978
1417,949
1417,950
1417,951
1417,953
1417,955
1417,956
1417,957
1417,958
1417,962
1419,49
1419,50
1420,615
1420,616
1420,617
1420,618
1420,620
1420,622
1422,965
1422,966
1422,967
1422,969
1422,971
1422,972
1422,973
1422,974
1422,978
1423,468
1423,470
1424,884
1424,887
1424,888
1424,890
1424,892
1424,895
1424,896
1424,898
1426,933
1426,934
1426,935
1426,937
1426,939
1426,940
1426,941
1426,942
1426,946
1429,612
1429,614
1429,617
1429,620
1429,621
1429,623
1429,625
1429,627
1429,629
1429,634
1429,636
1429,640
1429,641
1429,802
1429,804
1429,807
1429,810
1429,811
1429,813
1429,815
1429,817
1429,819
1429,820
1429,821
1429,822
1429,823
1429,824
1429,826
1429,827
1429,828
1429,829
1429,830
1429,832
1429,833
1429,834
1430,39
1430,40
1431,480
1431,482
1432,468
1432,470
1434,581
1434,583
1434,586
1434,589
1434,590
1434,592
1434,593
1434,594
1434,596
1434,598
1434,603
1434,604
1434,607
1434,608
1434,610
1434,771
1434,773
1434,776
1434,779
1434,780
1434,782
1434,784
1434,786
1434,788
1434,789
1434,790
1434,791
1434,792
1434,793
1434,795
1434,796
1434,797
1434,799
1434,801
1435,488
1435,490
1435,493
1435,496
1435,497
1435,499
1435,501
1435,503
1435,505
1435,506
1435,507
1435,508
1435,509
1435,510
1435,511
1435,513
1435,514
1435,515
1435,516
1435,517
1435,518
1437,612
1437,614
1437,617
1437,620
1437,621
1437,623
1437,625
1437,627
1437,629
1437,634
1437,636
1437,640
1437,641
1437,802
1437,804
1437,807
1437,810
1437,811
1437,813
1437,815
1437,817
1437,819
1437,820
1437,821
1437,822
1437,823
1437,824
1437,826
1437,827
1437,828
1437,829
1437,830
1437,832
1437,833
1437,834
1444,5
1444,6
1445,477
1445,479
1448,612
1448,614
1448,617
1448,620
1448,621
1448,623
1448,625
1448,627
1448,629
1448,630
1448,631
1448,632
1448,633
1448,634
1448,636
1448,639
1448,640
1448,641
1448,642
1448,644
1449,612
1449,614
1449,617
1449,620
1449,621
1449,623
1449,625
1449,627
1449,629
1449,634
1449,636
1449,640
1449,641
1449,802
1449,804
1449,807
1449,810
1449,811
1449,813
1449,815
1449,817
1449,819
1449,820
1449,821
1449,822
1449,823
1449,824
1449,826
1449,827
1449,828
1449,829
1449,830
1449,832
1449,833
1449,834
1450,488
1450,490
1450,493
1450,496
1450,497
1450,499
1450,501
