TestNo,MutantNo
496,2
496,6
504,79
504,81
504,89
510,79
510,81
510,89
514,2
514,6
514,7
514,79
514,81
514,89
516,2
516,6
516,7
516,79
516,81
516,89
525,2
525,6
525,7
526,2
526,6
526,7
534,2
534,6
534,7
538,2
538,6
538,7
543,2
543,6
543,7
551,7
554,2
554,6
554,7
556,2
556,6
556,7
556,79
556,81
556,89
558,2
558,6
558,7
560,6
560,79
560,81
560,89
561,2
561,6
561,79
561,81
561,89
562,2
562,6
562,7
562,79
562,81
562,89
563,2
563,6
563,7
563,79
563,81
563,89
564,2
564,6
564,7
565,2
565,6
565,7
565,79
565,81
565,89
566,2
566,6
566,7
568,79
568,81
568,89
569,2
569,6
569,7
570,2
570,6
570,7
571,2
571,6
571,7
574,2
574,6
574,7
575,79
575,81
575,89
576,79
576,81
576,89
577,6
577,7
578,2
578,6
578,7
580,2
580,6
580,7
582,2
582,6
583,2
583,6
583,7
584,79
584,81
584,89
585,7
585,79
585,81
585,89
586,2
586,6
586,7
587,2
587,6
587,7
589,79
589,81
589,89
590,2
590,6
590,7
591,2
591,6
591,7
591,79
591,81
591,89
592,2
592,6
592,7
593,7
593,79
593,81
593,89
594,2
594,6
594,7
596,79
596,81
596,89
597,2
597,6
597,7
597,79
597,81
597,89
598,2
598,6
598,7
598,79
598,81
598,89
599,2
599,6
599,7
602,2
602,6
602,7
603,2
603,6
603,7
605,2
605,6
605,7
605,79
605,81
605,89
606,2
606,6
606,7
607,2
607,6
607,7
607,79
607,81
607,89
608,7
608,79
608,81
608,89
609,2
609,6
609,7
610,2
610,6
610,7
611,2
611,6
611,7
612,2
612,6
612,7
616,6
616,7
617,2
617,6
617,7
617,79
617,81
617,89
618,2
618,6
618,7
618,79
618,81
618,89
619,79
619,81
619,89
620,7
620,79
620,81
620,89
621,2
621,6
621,7
621,79
621,81
621,89
622,2
622,6
622,7
622,79
622,81
622,89
625,79
625,81
625,89
627,2
627,6
627,7
628,2
628,6
628,7
635,7
635,79
635,81
635,89
637,79
637,81
637,89
639,2
639,6
639,7
639,79
639,81
639,89
640,79
640,81
640,89
643,2
643,6
645,7
647,2
647,6
647,7
649,79
649,81
649,89
654,79
654,81
654,89
657,2
657,6
657,7
662,79
662,81
662,89
663,7
664,2
664,6
664,7
668,79
668,81
668,89
671,2
671,6
671,7
678,79
678,81
678,89
679,7
680,2
680,6
680,7
681,2
681,6
681,7
682,7
683,79
683,81
683,89
684,2
684,6
684,7
687,2
687,6
687,7
687,79
687,81
687,89
688,2
688,6
691,79
691,81
691,89
692,2
692,6
692,7
692,79
692,81
692,89
693,2
693,6
693,7
693,79
693,81
693,89
695,2
695,6
695,7
699,79
699,81
699,89
702,2
702,6
702,7
703,79
703,81
703,89
707,2
707,6
707,7
707,79
707,81
707,89
708,2
708,6
708,7
709,2
709,6
709,7
710,2
710,6
710,7
711,2
711,6
711,7
715,79
715,81
715,89
716,7
717,2
717,6
717,7
718,2
718,6
718,7
719,2
719,6
719,7
719,79
719,81
719,89
722,2
722,6
722,7
722,79
722,81
722,89
723,2
723,6
723,7
724,2
724,6
724,7
726,2
726,6
727,2
727,6
727,7
728,79
728,81
728,89
729,79
729,81
729,89
730,2
730,6
730,7
731,2
731,6
731,7
732,2
732,6
732,7
733,2
733,6
733,7
735,2
735,6
735,7
736,79
736,81
736,89
739,79
739,81
739,89
740,2
740,6
740,7
742,7
742,79
742,81
742,89
746,2
746,6
746,7
746,79
746,81
746,89
747,2
747,6
747,7
749,2
749,6
751,2
751,6
751,7
756,2
756,6
756,7
756,79
756,81
756,89
759,2
759,6
761,2
761,6
761,7
761,79
761,81
761,89
762,2
762,6
762,7
763,2
763,6
763,7
763,79
763,81
763,89
764,2
764,6
764,7
765,2
765,6
769,2
769,6
769,7
772,79
772,81
772,89
773,2
773,6
773,7
773,79
773,81
773,89
774,2
774,6
774,7
774,79
774,81
774,89
776,2
776,6
776,7
777,79
777,81
777,89
778,2
778,6
778,7
780,2
780,6
780,7
781,7
781,79
781,81
781,89
782,2
782,6
782,7
784,2
784,6
784,7
784,79
784,81
784,89
786,2
786,6
786,7
787,7
789,7
791,2
791,6
791,7
791,79
791,81
791,89
792,2
792,6
792,7
792,79
792,81
792,89
793,2
793,6
793,7
793,79
793,81
793,89
794,2
794,6
794,7
794,79
794,81
794,89
795,7
795,79
795,81
795,89
796,2
796,6
796,7
796,79
796,81
796,89
797,2
797,6
797,7
798,79
798,81
798,89
800,2
800,6
800,7
802,2
802,6
802,7
804,79
804,81
804,89
807,2
807,6
807,7
809,2
809,6
809,7
809,79
809,81
809,89
810,2
810,6
813,2
813,6
813,7
814,6
814,7
814,79
814,81
814,89
815,2
815,6
815,7
816,2
816,6
816,7
816,79
816,81
816,89
817,79
817,81
817,89
818,2
818,6
818,7
819,2
819,6
819,7
819,79
819,81
819,89
820,2
820,6
820,7
821,2
821,6
821,7
822,2
822,6
822,7
822,79
822,81
822,89
825,2
825,6
825,7
826,2
826,6
826,7
826,79
826,81
826,89
827,79
827,81
827,89
828,2
828,6
828,7
829,79
829,81
829,89
830,2
830,6
830,7
830,104
830,107
832,2
832,6
832,7
833,2
833,6
833,7
833,79
833,81
833,89
834,7
836,2
836,6
836,7
837,2
837,6
837,7
838,2
838,6
838,7
839,2
839,6
839,7
840,2
840,6
840,7
840,79
840,81
840,89
841,79
841,81
841,89
843,2
843,6
843,7
844,2
844,6
844,7
846,79
846,81
846,89
847,2
847,6
847,7
847,79
847,81
847,89
849,2
849,6
849,7
850,2
850,6
850,7
851,2
851,6
851,7
852,79
852,81
852,89
853,2
853,6
853,7
853,79
853,81
853,89
855,79
855,81
855,89
856,79
856,81
856,89
857,2
857,6
857,7
858,2
858,6
858,7
858,79
858,81
858,83
858,85
858,87
858,89
858,91
858,94
858,97
858,99
860,2
860,6
860,7
860,79
860,81
860,89
863,79
863,81
863,89
865,79
865,81
865,89
866,79
866,81
866,89
868,2
868,6
868,7
868,79
868,81
868,89
869,2
869,6
869,7
869,79
869,81
869,89
870,79
870,81
870,89
872,2
872,6
872,7
872,79
872,81
872,89
874,79
874,81
874,89
875,2
875,6
875,7
876,79
876,81
876,89
878,79
878,81
878,89
879,2
879,6
879,79
879,81
879,89
886,79
886,81
886,89
888,7
890,2
890,6
890,7
890,79
890,81
890,89
893,2
893,6
895,7
897,2
897,6
897,7
897,79
897,81
897,89
898,7
898,79
898,81
898,89
901,2
901,6
901,7
901,79
901,81
901,89
902,104
902,107
904,79
904,81
904,89
905,79
905,81
905,89
906,2
906,6
906,7
907,7
908,2
908,6
908,79
908,81
908,89
909,79
909,81
909,89
910,2
910,6
910,7
911,2
911,6
911,7
911,79
911,81
911,89
913,2
913,6
913,7
915,79
915,81
915,89
917,2
917,6
917,7
918,79
918,81
918,89
919,79
919,81
919,89
920,79
920,81
920,89
921,7
926,79
926,81
926,89
928,2
928,6
928,7
930,2
930,6
930,7
931,2
931,6
931,7
932,79
932,81
932,89
933,2
933,6
933,79
933,81
933,89
934,79
934,81
934,89
935,2
935,6
935,7
935,79
935,81
935,89
936,79
936,81
936,89
938,79
938,81
938,89
939,79
939,81
939,89
940,2
940,6
940,7
940,79
940,81
940,89
942,79
942,81
942,89
944,7
944,79
944,81
944,89
945,2
945,6
945,79
945,81
945,89
946,79
946,81
946,89
947,2
947,6
947,7
947,79
947,81
947,89
950,79
950,81
950,89
954,2
954,6
954,7
954,79
954,81
954,89
961,2
961,6
961,7
961,79
961,81
961,89
962,79
962,81
962,89
963,79
963,81
963,89
969,79
969,81
969,89
971,2
971,6
971,7
971,79
971,81
971,89
972,2
972,6
972,7
972,79
972,81
972,89
974,7
975,2
975,6
975,7
980,2
980,6
980,7
982,2
982,6
982,7
983,2
983,6
983,7
984,2
984,6
984,7
984,79
984,81
984,89
986,79
986,81
986,89
986,104
986,107
989,79
989,81
989,89
991,79
991,81
991,89
992,79
992,81
992,89
994,2
994,6
994,7
998,2
998,6
998,7
