TestNo,MutantNo
192,1
192,3
192,5
192,10
192,11
192,13
192,14
192,16
192,17
192,18
192,20
192,21
192,22
192,23
192,24
192,25
192,26
192,28
192,31
192,32
192,34
192,37
192,38
192,40
192,41
192,42
192,43
192,44
192,45
192,46
614,11
614,12
1317,1
1317,3
1317,5
1317,10
1317,11
1317,13
1317,14
1317,16
1317,17
1317,18
1317,20
1317,21
1317,22
1317,23
1317,24
1317,25
1317,26
1317,27
1317,28
1317,29
1317,31
1317,33
1317,35
1317,36
1317,47
1317,48
1317,49
1317,50
1317,51
1317,52
1317,53
1317,54
1317,55
1317,56
1317,57
1317,58
1317,59
1317,60
1318,1
1318,3
1318,8
1318,11
1318,13
1318,18
1318,20
1318,21
1318,23
1318,25
1318,47
1318,48
1318,49
1318,50
1318,51
1318,52
1318,54
1318,56
1318,57
1318,59
1319,1
1319,3
1319,5
1319,10
1319,11
1319,13
1319,14
1319,16
1319,17
1319,18
1319,20
1319,21
1319,22
1319,23
1319,24
1319,25
1319,26
1319,27
1319,28
1319,29
1319,31
1319,33
1319,35
1319,36
1319,47
1319,48
1319,49
1319,50
1319,51
1319,52
1319,54
1319,56
1319,57
1319,59
1320,47
1320,48
1320,49
1320,50
1320,51
1320,52
1320,54
1320,56
1320,57
1320,59
1321,47
1321,48
1321,49
1321,50
1321,51
1321,52
1321,54
1321,56
1321,57
1321,59
1322,1
1322,3
1322,5
1322,10
1322,11
1322,13
1322,14
1322,16
1322,17
1322,18
1322,20
1322,21
1322,22
1322,23
1322,24
1322,25
1322,26
1322,27
1322,28
1322,29
1322,31
1322,33
1322,35
1322,36
1322,47
1322,48
1322,49
1322,50
1322,51
1322,52
1322,54
1322,56
1322,57
1322,59
1323,47
1323,48
1323,49
1323,50
1323,51
1323,52
1323,54
1323,56
1323,57
1323,59
1324,47
1324,48
1324,49
1324,50
1324,51
1324,52
1324,54
1324,56
1324,57
1324,59
1325,1
1325,3
1325,8
1325,11
1325,13
1325,18
1325,20
1325,21
1325,23
1325,25
1325,47
1325,48
1325,49
1325,50
1325,51
1325,52
1325,54
1325,56
1325,57
1325,59
1326,1
1326,3
1326,5
1326,10
1326,11
1326,13
1326,14
1326,16
1326,17
1326,18
1326,20
1326,21
1326,22
1326,23
1326,24
1326,25
1326,26
1326,27
1326,28
1326,29
1326,31
1326,33
1326,35
1326,36
1326,47
1326,48
1326,49
1326,50
1326,51
1326,52
1326,54
1326,56
1326,57
1326,59
1327,1
1327,3
1327,5
1327,10
1327,11
1327,13
1327,14
1327,16
1327,17
1327,18
1327,20
1327,21
1327,22
1327,23
1327,24
1327,25
1327,28
1327,31
1327,32
1327,34
1327,37
1327,38
1327,40
1327,41
1327,42
1327,43
1327,44
1327,45
1327,46
1327,47
1327,48
1327,49
1327,50
1327,51
1327,52
1327,54
1327,56
1327,57
1327,59
1328,11
1328,12
1328,47
1328,48
1328,49
1328,50
1328,51
1328,52
1328,54
1328,56
1328,57
1328,59
1329,47
1329,48
1329,49
1329,50
1329,51
1329,52
1329,54
1329,56
1329,57
1329,59
1330,11
1330,12
1330,47
1330,48
1330,49
1330,50
1330,51
1330,52
1330,54
1330,56
1330,57
1330,59
1331,47
1331,48
1331,49
1331,50
1331,51
1331,52
1331,54
1331,56
1331,57
1331,59
1333,1
1333,3
1333,5
1333,8
1333,10
1333,11
1333,13
1333,14
1333,16
1333,17
1333,18
1333,20
1333,21
1333,22
1333,23
1333,24
1333,25
1333,26
1333,27
1333,28
1333,29
1333,31
1333,33
1333,35
1333,36
1333,47
1333,48
1333,49
1333,50
1333,51
1333,52
1333,54
1333,56
1333,57
1333,59
1335,1
1335,3
1335,8
1335,11
1335,13
1335,18
1335,20
1335,21
1335,23
1335,25
1335,47
