TestNo,MutantNo
1,54
1,55
1,57
1,58
1,117
1,119
2,14
2,16
2,17
2,19
2,22
2,26
2,28
2,29
2,31
2,33
2,35
2,37
2,42
2,43
2,45
2,46
2,47
2,49
2,51
2,52
2,53
2,92
2,93
2,117
2,118
3,90
3,121
3,123
3,125
3,126
3,127
3,128
3,129
3,131
4,20
4,23
5,107
5,108
5,109
5,110
6,90
6,92
6,93
6,94
6,95
6,97
6,98
6,100
6,102
6,103
6,104
6,106
6,107
6,109
6,111
7,90
7,103
7,104
7,106
7,107
7,109
7,111
7,121
7,123
7,125
7,126
7,128
7,130
7,132
7,133
7,135
7,136
7,137
7,138
7,139
7,140
7,141
7,142
7,143
7,144
7,146
7,147
7,149
7,150
8,90
8,175
8,177
8,179
8,180
8,181
8,183
8,185
8,186
9,90
9,175
9,177
9,178
9,179
9,180
9,184
9,189
9,190
9,191
9,192
9,194
9,195
10,1
10,3
10,4
10,6
10,9
10,13
10,115
10,116
11,29
11,30
11,31
11,32
12,98
12,99
12,100
12,101
13,90
13,121
13,123
13,134
13,145
13,146
13,147
13,148
13,149
13,150
14,90
14,175
14,176
14,177
14,178
14,179
14,180
14,181
14,182
14,183
14,184
14,187
14,188
14,189
14,190
14,191
14,192
14,193
14,196
14,197
15,90
15,175
15,176
15,177
16,1
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,90
17,54
17,55
17,56
17,59
17,60
17,61
17,62
17,63
17,64
17,65
17,66
17,67
17,68
17,69
17,70
17,71
17,72
17,73
17,74
17,75
17,76
17,77
17,78
17,79
17,80
17,81
17,82
17,83
17,84
17,85
17,86
17,87
17,88
17,89
17,90
17,92
17,93
17,94
17,95
17,96
17,97
17,98
17,99
17,100
17,101
17,102
17,103
17,104
17,105
17,106
17,107
17,108
17,109
17,110
17,111
18,14
18,15
18,16
18,17
18,18
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,32
18,33
18,34
18,35
18,36
18,37
18,38
18,39
18,40
18,41
18,42
18,43
18,44
18,45
18,90
19,1
19,2
19,3
19,7
19,8
19,9
19,10
19,11
19,12
19,13
19,90
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,90
21,54
21,55
21,56
21,57
21,58
21,90
21,112
21,113
21,114
22,90
22,92
22,93
22,94
22,95
22,96
22,97
22,98
22,99
22,100
22,101
22,102
22,103
22,104
22,105
22,106
22,107
22,108
22,109
22,110
22,111
23,54
23,55
23,56
23,59
23,60
23,61
23,62
23,63
23,64
23,65
23,66
23,67
23,68
23,69
23,70
23,71
23,72
23,73
23,74
23,75
23,76
23,77
23,78
23,79
23,80
23,81
23,82
23,83
23,84
23,90
23,92
23,93
23,94
23,95
23,96
23,97
23,98
23,99
23,100
23,101
23,102
23,103
23,104
23,105
23,106
23,107
23,108
23,109
23,110
23,111
24,90
24,103
24,104
24,105
24,106
24,107
24,108
24,109
24,110
24,111
24,121
24,122
24,123
24,125
24,126
24,127
24,128
24,129
24,130
24,132
24,133
24,134
24,135
24,136
24,137
24,138
24,139
24,140
24,141
24,142
24,143
24,144
24,145
24,146
24,147
24,148
24,149
24,150
25,90
25,151
25,152
25,153
25,154
25,155
25,156
25,157
25,158
25,159
25,160
25,161
25,162
25,163
25,164
25,165
25,166
25,167
25,168
25,169
25,170
25,171
25,172
25,173
25,174
26,54
26,55
26,56
26,59
26,60
26,61
26,62
26,63
26,64
26,65
26,66
26,67
26,68
26,69
26,70
26,71
26,72
26,73
26,74
26,75
26,76
26,77
26,78
26,86
26,87
26,88
26,89
26,90
26,92
26,93
26,103
26,104
26,105
26,106
26,107
26,108
26,109
26,110
26,111
