TestNo,MutantNo
531,3
531,4
532,3
532,5
532,6
532,7
532,10
532,11
532,12
532,13
533,3
533,5
533,6
533,7
533,10
533,11
533,12
533,13
551,3
551,5
551,6
551,7
551,10
551,11
551,12
551,13
563,3
563,5
563,6
563,7
563,10
563,11
563,12
563,13
571,3
571,5
571,9
571,10
571,12
571,14
612,3
612,5
612,9
612,10
612,12
612,14
627,3
627,5
627,6
627,7
627,10
627,11
627,12
627,13
631,3
631,5
631,6
631,7
631,10
631,11
631,12
631,13
641,3
641,5
641,6
641,7
641,10
641,11
641,12
641,13
642,3
642,5
642,6
642,7
642,10
642,11
642,12
642,13
1328,3
1328,5
1328,6
1328,7
1328,10
1328,11
1328,12
1328,13
1337,3
1337,5
1337,6
1337,7
1337,10
1337,11
1337,12
1337,13
