MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,LIVE
3,LIVE
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,FAIL
11,FAIL
12,FAIL
13,LIVE
14,FAIL
15,FAIL
16,FAIL
17,LIVE
18,FAIL
19,LIVE
20,LIVE
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,LIVE
26,FAIL
27,FAIL
28,LIVE
29,FAIL
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,LIVE
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,LIVE
43,FAIL
45,FAIL
46,LIVE
47,LIVE
48,FAIL
49,FAIL
50,LIVE
51,FAIL
52,LIVE
53,FAIL
59,FAIL
60,FAIL
61,LIVE
62,FAIL
64,LIVE
65,LIVE
66,FAIL
67,LIVE
68,LIVE
69,FAIL
70,FAIL
71,LIVE
72,FAIL
74,FAIL
75,FAIL
76,FAIL
77,LIVE
78,FAIL
79,FAIL
80,LIVE
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,LIVE
86,FAIL
87,FAIL
88,FAIL
89,FAIL
