TestNo,MutantNo
19,24
19,27
19,28
19,30
19,32
19,34
19,35
19,36
19,37
19,41
19,44
19,48
21,26
21,29
21,30
21,32
21,33
21,34
21,37
21,38
21,39
21,41
21,44
21,48
21,53
23,24
23,27
23,28
23,30
23,32
23,34
23,35
23,36
23,37
23,41
23,44
23,48
24,4
24,24
24,27
24,28
24,30
24,32
24,34
24,35
24,36
24,37
24,41
24,44
24,48
24,53
26,26
26,29
26,30
26,32
26,33
26,34
26,37
26,38
26,39
26,41
26,44
26,48
27,24
27,26
27,27
27,28
27,29
27,30
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
27,41
27,44
27,48
28,3
28,26
28,29
28,30
28,32
28,33
28,34
28,37
28,38
28,39
28,41
28,44
28,48
28,53
29,26
29,29
29,30
29,32
29,33
29,34
29,37
29,38
29,39
29,41
29,44
29,48
30,26
30,29
30,30
30,32
30,33
30,34
30,37
30,38
30,39
30,41
30,44
30,48
31,24
31,27
31,28
31,30
31,32
31,34
31,35
31,36
31,37
31,41
31,44
31,48
34,24
34,27
34,28
34,30
34,32
34,34
34,35
34,36
34,37
34,41
34,44
34,48
35,26
35,29
35,30
35,32
35,33
35,34
35,37
35,38
35,39
35,41
35,44
35,48
36,26
36,29
36,30
36,32
36,33
36,34
36,37
36,38
36,39
36,41
36,44
36,48
37,26
37,29
37,30
37,32
37,33
37,34
37,37
37,38
37,39
37,41
37,44
37,48
38,4
38,24
38,27
38,28
38,30
38,32
38,34
38,35
38,36
38,37
38,41
38,44
38,48
38,53
39,24
39,27
39,28
39,30
39,32
39,34
39,35
39,36
39,37
39,41
39,44
39,48
40,24
40,27
40,28
40,30
40,32
40,34
40,35
40,36
40,37
40,41
40,44
40,48
41,26
41,29
41,30
41,32
41,33
41,34
41,37
41,38
41,39
41,41
41,44
41,48
42,24
42,26
42,27
42,28
42,29
42,30
42,32
42,33
42,34
42,35
42,36
42,37
42,38
42,39
42,41
42,44
42,48
43,24
43,27
43,28
43,30
43,32
43,34
43,35
43,36
43,37
43,41
43,44
43,48
44,24
44,27
44,28
44,30
44,32
44,34
44,35
44,36
44,37
44,41
44,44
44,48
45,24
45,27
45,28
45,30
45,32
45,34
45,35
45,36
45,37
45,41
45,44
45,48
50,26
50,29
50,30
50,32
50,33
50,34
50,37
50,38
50,39
50,41
50,44
50,48
52,26
52,29
52,30
52,32
52,33
52,34
52,37
52,38
52,39
52,41
52,44
52,48
56,26
56,29
56,30
56,32
56,33
56,34
56,37
56,38
56,39
56,41
56,44
56,48
64,26
64,29
64,30
64,32
64,33
64,34
64,37
64,38
64,39
64,41
64,44
64,48
65,26
65,29
65,30
65,32
65,33
65,34
65,37
65,38
65,39
65,41
65,44
65,48
66,26
66,29
66,30
66,32
66,33
66,34
66,37
66,38
66,39
66,41
66,44
66,48
67,24
67,26
67,27
67,28
67,29
67,30
67,32
67,33
67,34
67,35
67,36
67,37
67,38
67,39
67,41
67,44
67,48
68,26
68,29
68,30
68,32
68,33
68,34
68,37
68,38
68,39
68,41
68,44
68,48
70,24
70,26
70,27
70,28
70,29
70,30
70,32
70,33
70,34
70,35
70,36
70,37
70,38
70,39
70,41
70,44
70,48
73,26
73,29
73,30
73,32
73,33
73,34
73,37
73,38
73,39
73,41
73,44
73,48
74,3
74,26
74,29
74,30
74,32
74,33
74,34
74,37
74,38
74,39
74,41
74,44
74,48
74,53
75,26
75,29
75,30
75,32
75,33
75,34
75,37
75,38
75,39
75,41
75,44
75,48
77,24
77,27
77,28
77,30
77,32
77,34
77,35
