MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,LIVE
4,LIVE
5,LIVE
6,FAIL
7,LIVE
8,LIVE
9,FAIL
10,FAIL
11,LIVE
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,LIVE
26,FAIL
27,LIVE
28,LIVE
29,FAIL
30,LIVE
31,LIVE
32,LIVE
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,LIVE
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,LIVE
50,LIVE
51,LIVE
52,LIVE
53,LIVE
54,LIVE
55,LIVE
56,LIVE
57,LIVE
58,LIVE
59,FAIL
60,FAIL
61,FAIL
62,LIVE
63,FAIL
64,LIVE
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,LIVE
75,LIVE
76,FAIL
77,FAIL
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,LIVE
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,FAIL
105,FAIL
106,FAIL
107,FAIL
108,FAIL
123,LIVE
124,LIVE
125,FAIL
126,LIVE
127,LIVE
128,LIVE
129,FAIL
130,LIVE
131,LIVE
132,LIVE
133,LIVE
134,LIVE
135,LIVE
136,FAIL
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,LIVE
152,FAIL
153,FAIL
154,LIVE
155,FAIL
156,FAIL
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,LIVE
162,LIVE
163,LIVE
164,LIVE
165,LIVE
166,FAIL
167,FAIL
168,FAIL
242,FAIL
268,LIVE
269,LIVE
270,LIVE
271,LIVE
272,LIVE
273,LIVE
274,LIVE
275,LIVE
276,LIVE
277,LIVE
278,LIVE
279,LIVE
280,FAIL
281,FAIL
282,FAIL
283,LIVE
284,FAIL
